Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
0,NaN,NaN,0,0,0,0,-0.4,-0.4,21698.7767325438,0,19726.1606659489,0,0.02,0.0278827548958853,0.264728310151948,0,0
0.01,1,0.01,0,0,0,0,-0.4,-0.4,21698.7767325438,0,0,0,0.020004821870588,0.021351692034496,0.279986309163458,0,0
0.02,NaN,NaN,0,0,0,0,-0.4,-0.4,21698.7767325438,0,0,0,0.020004821870588,0.0169814085672386,0.247233668615087,0,0
0.03,NaN,NaN,0,0,0,0,-0.4,-0.4,21698.7767325438,0,0,0,0.020004821870588,0.0112652197728682,0.2708390636978,0,0
0.04,NaN,NaN,0,0,0,0,-0.4,-0.4,21698.7767325438,0,0,0,0.020004821870588,0.00472769250844274,0.261691187614551,0,0
0.05,NaN,NaN,0,1,-0.119427298534386,-0.7698665359089,-0.5996,-0.356045498333317,21698.7767325438,19726.1606659489,0,-0.4,0.020004821870588,0.00183247172176178,0.232566180603578,0.694110554765154,0.114110554765154
0.06,1,0.05,-0.0177971743245069,1,-0.139092447878458,-0.830578868538528,-0.777023149166658,-0.314497303193027,48938.432729911,44489.4842999191,0,-0.5996,0.0200061566073111,0.00833338129336386,0.270772689425519,0.71869685385869,0.13869685385869
0.07,1,0.01,-0.0199698614317349,1,-0.158648504297499,-0.876393067472823,-0.933494777614005,-0.275333464844154,83262.7425178498,75693.4022889544,0,-0.777023149166658,0.0200072139724194,0.0123161172833092,0.282954724807417,0.707440103988484,0.127440103988484
0.08,1,0.01,-0.0223523830277612,1,-0.17808086811733,-0.910424593900427,-1.07022801525847,-0.238526049972419,121469.692572872,110426.993248065,0,-0.933494777614005,0.0200080388970895,0.017435333939943,0.277727719500774,0.714795470605049,0.134795470605049
0.09,NaN,NaN,-0.0223523830277612,1,-0.197375320224904,-0.935409070603099,-1.18842081222942,-0.204036013204855,160985.888149713,146350.80740883,2588.12793874285,-1.07022801525847,0.0200080388970895,0.026762739121083,0.252386646591546,0.716555797558154,0.136555797558154
0.1,1,0.02,-0.0345826681797314,1,-0.216518061493029,-0.953594123708712,-1.28925039801962,-0.171815212914731,199790.539342795,181627.763038905,0,-1.18842081222942,0.0200102411244839,0.0332556244834771,0.245582819575737,0.702118592614928,0.122118592614928
0.11,NaN,NaN,-0.0345826681797314,0,-0.235495749538498,-0.966747287784237,-1.37386875407896,-0.142087014324859,236343.137565812,214857.397787102,1421.95511156719,-1.28925039801962,0.0200102411244839,0.0381011046239311,0.23982050703461,0.701820118527422,0.121820118527422
0.12,NaN,NaN,-0.0345826681797314,1,-0.254295532626391,-0.976217736711226,-1.44353839248731,-0.114214623978423,269508.163722838,245007.421566216,4824.68436915017,-1.37386875407896,0.0200102411244839,0.040764460764879,0.251605966281392,0.717811949690179,0.137811949690179
0.13,1,0.03,-0.0433063672401512,0,-0.272905080563133,-0.983014274296711,-1.49920216608404,-0.0887908413281088,298581.930074886,271438.118249896,0,-1.44353839248731,0.0200124795282034,0.0438386402666507,0.227245943183338,0.707920617660984,0.127920617660984
0.14,NaN,NaN,-0.0433063672401512,1,-0.291312612451591,-0.987880397016832,-1.54209838458201,-0.065000047460503,323004.683436941,293640.62130631,446.457376636327,-1.49920216608404,0.0200124795282034,0.0509279275081595,0.270575917203863,0.712060789995771,0.132060789995771
0.15,NaN,NaN,-0.0433063672401512,1,-0.309506921212638,-0.991358532960176,-1.57305630992768,-0.0431630139322795,342638.095096907,311489.177360824,1413.3791977356,-1.54209838458201,0.0200124795282034,0.0547130995707678,0.259287821333509,0.719094503067716,0.139094503067716
0.16,NaN,NaN,-0.0433063672401512,1,-0.327477394808705,-0.993841590757045,-1.59306476058389,-0.0232019002231917,357342.499464828,324856.817695298,2468.96847112111,-1.57305630992768,0.0200124795282034,0.0640129162986512,0.262825383114509,0.710946276353897,0.130946276353897
