Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
1.01,NaN,NaN,8.00477704317617e-05,1,-0.966747287784237,-0.999999999999998,0.0271539908377097,-0.00451198948214292,143443.276060233,1434.43276060233,9.62144635897465,0.0295174797227651,0.0197762230193239,0.374248796723073,0.133481790644011,0.669765481643748,0.0897654816437486
1.02,1,0.02,7.00189891433717e-05,1,-0.968030303315595,-0.999999999999999,0.0248708421058005,-0.00434807684638974,121574.699266265,1215.74699266265,0,0.0271539908377097,0.0197762136894125,0.425771543865367,0.114163793816641,0.672489517501497,0.0924895175014971
1.03,NaN,NaN,7.00189891433717e-05,1,-0.969264588869449,-0.999999999999999,0.0226719328404999,-0.00417782456191927,102156.999110982,1021.56999110982,8.44925092369961,0.0248708421058005,0.0197762136894125,0.388126344160868,0.119503967576488,0.676101944692456,0.0961019446924558
1.04,1,0.02,6.09405024216904e-05,1,-0.970451936613454,-0.999999999999999,0.0205603486266997,-0.00400243152492785,85044.3327440972,850.443327440972,0,0.0226719328404999,0.0197762055461568,0.451053186953032,0.113995959942373,0.667906815460061,0.0879068154600608
1.05,NaN,NaN,6.09405024216904e-05,1,-0.971594077254618,-1,0.0185385725156091,-0.00382358448475525,70080.2086359777,700.802086359777,7.24138892615467,0.0205603486266997,0.0197762055461568,0.413859272151855,0.1053404067243,0.67250234681584,0.0925023468158401
1.06,1,0.02,5.33227323895262e-05,1,-0.972692681805298,-1,0.0166082417007159,-0.00364243677521033,57103.1834468446,571.031834468446,0,0.0185385725156091,0.0197761986071452,0.406397324697349,0.116357193877638,0.673278008338083,0.0932780083380833
1.07,NaN,NaN,5.33227323895262e-05,1,-0.973749363325794,-1,0.01477041507141,-0.00346003055213175,45947.6304364727,459.476304364727,6.0631008670784,0.0166082417007159,0.0197761986071452,0.386669498998472,0.118937860626627,0.669723949286202,0.0897239492862016
1.08,1,0.02,4.58586019702264e-05,1,-0.974765678641323,-1,0.0130256293802727,-0.00327760374828352,36448.6465586107,364.486465586107,0,0.01477041507141,0.0197761928291505,0.404045406766114,0.101048079235063,0.674142093156944,0.0941420931569442
1.09,NaN,NaN,4.58586019702264e-05,1,-0.975743130031452,-1,0.0113738018767507,-0.00309585968687486,28444.5931867782,284.445931867782,4.96300083719329,0.0130256293802727,0.0197761928291505,0.411576177177304,0.103333261983352,0.668849579268461,0.0888495792684605
1.1,1,0.02,3.60153909420796e-05,1,-0.976683166890334,-1,0.00981449823143649,-0.0029157545687111,21778.1340085565,217.781340085565,0,0.0113738018767507,0.0197761881254054,0.435056971770363,0.0985390055616565,0.667609801491509,0.0876098014915088
