Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
0,NaN,NaN,0,0,0,0,-0.4,-0.4,11679361.0581116,0,291984.026452789,0,0.02,0.0259253882212252,0.231198750483175,0,0
0.01,1,0.01,0,0,0,0,-0.4,-0.4,11679361.0581116,0,0,0,0.0200145673058202,0.0237489214933259,0.238513116021565,0,0
0.02,NaN,NaN,0,0,0,0,-0.4,-0.4,11679361.0581116,0,0,0,0.0200145673058202,0.0175847681757419,0.248604204685235,0,0
0.03,NaN,NaN,0,0,0,0,-0.4,-0.4,11679361.0581116,0,0,0,0.0200145673058202,0.00971229699513657,0.234995693938961,0,0
0.04,NaN,NaN,0,0,0,0,-0.4,-0.4,11679361.0581116,0,0,0,0.0200145673058202,0.00397745784405352,0.248784646487846,0,0
0.05,NaN,NaN,0,1,-0.119427298534386,-0.7698665359089,-0.5996,-0.356004244794818,11679361.0581116,291984.026452789,0,-0.4,0.0200145673058202,0.00169187138311749,0.241470356419063,0.692483195022714,0.112483195022714
0.06,1,0.05,-0.00164657005960414,1,-0.139092447878458,-0.830578868538528,-0.777002522397409,-0.314412652809628,26375124.7198986,659378.117997464,0,-0.5996,0.020018605127339,0.00714696552789303,0.245842401743784,0.709314748290509,0.129314748290509
0.07,1,0.01,-0.00184149648549356,1,-0.158648504297499,-0.876393067472823,-0.933431846279826,-0.275206525472789,44899385.5100443,1122484.63775111,0,-0.777002522397409,0.0200218001817248,0.0147034716302185,0.24360759104649,0.695818111774325,0.115818111774325
0.08,1,0.01,-0.00208066828084646,0,-0.17808086811733,-0.910424593900427,-1.07010167716994,-0.23837236114552,65520437.3498424,1638010.93374606,0,-0.933431846279826,0.0200242903507783,0.0179888159571069,0.278741443649053,0.709642808461884,0.129642808461884
0.09,NaN,NaN,-0.00208066828084646,1,-0.197375320224904,-0.935409070603099,-1.18821775606553,-0.203839993621811,86846540.354604,2171163.5088651,38426.7700865814,-1.07010167716994,0.0200242903507783,0.0235950998695068,0.269661353702993,0.695138936315351,0.115138936315351
0.1,1,0.02,-0.00327135648175666,1,-0.216518061493029,-0.953594123708712,-1.28894953512037,-0.171580140419601,107786626.384022,2694665.65960054,0,-1.18821775606553,0.0200309269685047,0.0334389490915025,0.242064909706368,0.708197786016656,0.128197786016656
0.11,NaN,NaN,-0.00327135648175666,1,-0.235495749538498,-0.966747287784237,-1.37345065579505,-0.141539264424363,127506330.641407,3187658.26603517,21095.3946731535,-1.28894953512037,0.0200309269685047,0.0365577736766572,0.277690186187755,0.708385774673069,0.128385774673069
0.12,NaN,NaN,-0.00327135648175666,1,-0.254295532626391,-0.976217736711226,-1.44284683735144,-0.113657781949618,145396146.365041,3634903.65912603,71576.3744302593,-1.37345065579505,0.0200309269685047,0.0448609293065831,0.239288046230016,0.710888541346406,0.130888541346406
0.13,1,0.03,-0.00409843615975828,1,-0.272905080563133,-0.983014274296711,-1.49823288148889,-0.0878708047953852,161036490.383738,4025912.25959346,0,-1.44284683735144,0.0200376459050653,0.0469446954476046,0.272703495448962,0.714547187119472,0.134547187119472
0.14,NaN,NaN,-0.00409843615975828,0,-0.291312612451591,-0.987880397016832,-1.5406700510051,-0.0641423798625553,174167033.300051,4354175.83250129,6584.86124057753,-1.49823288148889,0.0200376459050653,0.0519093165657406,0.241344011933506,0.718203214507462,0.138203214507462
0.15,NaN,NaN,-0.00409843615975828,0,-0.309506921212638,-0.991358532960176,-1.57120057088537,-0.0423624257278464,184658301.606685,4616457.54016713,20735.3976856066,-1.5406700510051,0.0200376459050653,0.0583823414786921,0.260097906626051,0.696505213357649,0.116505213357649
0.16,NaN,NaN,-0.00409843615975828,1,-0.327477394808705,-0.993841590757045,-1.59081058317841,-0.0224222502009063,192492781.391405,4812319.53478512,36117.3217039513,-1.57120057088537,0.0200376459050653,0.0648858365099707,0.245560077269167,0.715010482236871,0.135010482236871
0.17,NaN,NaN,-0.00409843615975828,1,-0.345214034135521,-0.995612733286583,-1.60043089769568,-0.00428022236344597,197733090.759646,4943327.26899114,48715.0437358522,-1.59081058317841,0.0200376459050653,0.0735832624042537,0.268408065518652,0.713024121001174,0.133024121001174
0.18,NaN,NaN,-0.00409843615975828,1,-0.362707467578051,-0.996875298099342,-1.60097057797971,0.0121434859191638,200501308.173361,5012532.70433403,56338.1036246892,-1.60043089769568,0.0200376459050653,0.0691463200815693,0.241019507891367,0.719061530666977,0.139061530666977
0.19,NaN,NaN,-0.00409843615975828,1,-0.379948962255225,-0.997774927934279,-1.59329786444215,0.0269302338708494,200972894.33095,5024322.35827375,58236.7098646919,-1.60097057797971,0.0200376459050653,0.0774288871560272,0.270579997479426,0.698101455443935,0.118101455443936
0.2,NaN,NaN,-0.00409843615975828,1,-0.396930432005078,-0.99841575172321,-1.57823944964228,0.0401613356950123,199357139.755455,4983928.49388637,54735.3343866914,-1.59329786444215,0.0200376459050653,0.0867856633642474,0.268612035744691,0.698967495045827,0.118967495045827
0.21,NaN,NaN,-0.00409843615975828,0,-0.413644442187135,-0.998872121582616,-1.55658054234513,0.0518866122603363,195884812.585559,4897120.31463896,46928.6339777048,-1.57823944964228,0.0200376459050653,0.0861933265816074,0.241221373765478,0.721376659510786,0.141376659510786
0.22,NaN,NaN,-0.00409843615975828,0,-0.430084211401979,-0.999197079104834,-1.52908065567262,0.0622227720961564,190797342.164726,4769933.55411815,36423.8190872742,-1.55658054234513,0.0200376459050653,0.0910828688107402,0.23734122881475,0.708070783606162,0.128070783606162
0.23,NaN,NaN,-0.00409843615975828,1,-0.44624361024878,-0.999428438598316,-1.49644018896887,0.0712816243843326,184344238.956194,4608605.97390486,25146.4239415223,-1.52908065567262,0.0200376459050653,0.113760040738806,0.224208614026085,0.709855915169634,0.129855915169634
0.24,NaN,NaN,-0.00409843615975828,1,-0.46211715726001,-0.99959314604389,-1.45930293658773,0.0791080450062371,176766498.083991,4419162.45209979,15142.9767848408,-1.49644018896887,0.0200376459050653,0.0985108510646176,0.246119298098025,0.704233671101655,0.124233671101655
0.25,NaN,NaN,-0.00409843615975828,1,-0.477700012168498,-0.999710396447816,-1.41828961114803,0.0857803417699199,168290910.543553,4207272.76358882,8450.61417315846,-1.45930293658773,0.0200376459050653,0.103317586315707,0.221804930664802,0.696864404533958,0.116864404533958
0.26,NaN,NaN,-0.00409843615975828,1,-0.492987966675324,-0.999793860182703,-1.37398115065192,0.0913750779595547,159135968.965325,3978399.22413313,7014.61368390872,-1.41828961114803,0.0200376459050653,0.131850335846525,0.223425400127824,0.696159397514274,0.116159397514274
0.27,NaN,NaN,-0.00409843615975828,0,-0.507977432897896,-0.999853271436724,-1.32691963052149,0.0959363973085208,149503961.615346,3737599.04038364,12599.1443564052,-1.37398115065192,0.0200376459050653,0.131781131910411,0.233158349894415,0.721835341600779,0.141835341600779
0.28,NaN,NaN,-0.00409843615975828,1,-0.522665429685821,-0.999895560754711,-1.27762451223671,0.0996012112106498,139578453.140089,3489461.32850221,26731.9812608642,-1.32691963052149,0.0200376459050653,0.124242578479311,0.243196009163871,0.710306818433691,0.130306818433691
0.29,NaN,NaN,-0.00409843615975828,0,-0.537049566998035,-0.999925662125794,-1.22654628211915,0.102376350850354,129528512.343834,3238212.80859586,50666.6880050221,-1.27762451223671,0.0200376459050653,0.150477655240414,0.249548076801479,0.713659401962672,0.133659401962672
0.3,1,0.17,-0.00340529826987254,1,-0.551128028538147,-0.999947087940426,-1.17413156041185,0.104393233396204,119494338.001759,2987358.45004398,0,-1.22654628211915,0.0200418640080111,0.136378670026913,0.213648986444302,0.698083973778001,0.118083973778001
0.31,NaN,NaN,-0.00340529826987254,1,-0.564899552846225,-0.999962338479094,-1.12076081215334,0.105683805871063,109605047.938855,2740126.19847137,5345.76814408029,-1.17413156041185,0.0200418640080111,0.138995953830413,0.258077934388229,0.716093372636732,0.136093372636732
0.32,NaN,NaN,-0.00340529826987254,1,-0.578363413044506,-0.999973193501615,-1.06679814840565,0.106311396913237,99962702.0435713,2499067.55108928,21799.5631330596,-1.12076081215334,0.0200418640080111,0.156991866935547,0.253826742753446,0.717868832078734,0.137868832078734
0.33,1,0.03,-0.00285324311477385,1,-0.591519395431817,-0.999980919856282,-1.01257565180063,0.106336646171144,90654952.614248,2266373.8153562,0,-1.06679814840565,0.0200443202129713,0.14507956369871,0.24909717427581,0.704020570170451,0.124020570170452
0.34,NaN,NaN,-0.00285324311477385,1,-0.604367777117164,-0.999986419282604,-0.958394753063256,0.105817017958999,81752131.3829349,2043803.28457337,5755.70282273918,-1.01257565180063,0.0200443202129713,0.17130543270411,0.218250286590267,0.701106477177258,0.121106477177258
0.35,NaN,NaN,-0.00285324311477385,1,-0.616909302877065,-0.999990333629477,-0.904527849330693,0.104807477793893,73308546.8203984,1832713.67050996,23024.0299234368,-0.958394753063256,0.0200443202129713,0.169161303050118,0.237736762131256,0.694881763937465,0.114881763937466
0.36,1,0.03,-0.00244537515143612,1,-0.629145161414036,-0.999993119754748,-0.851219582584416,0.103359717075438,65363950.2350194,1634098.75587549,0,-0.904527849330693,0.0200468665898976,0.180806022074019,0.212921817525034,0.714640087915966,0.134640087915966
0.37,NaN,NaN,-0.00244537515143612,0,-0.641076961185346,-0.999995102840761,-0.798688504464112,0.101511487442224,57944988.4434331,1448624.71108583,5588.66817525879,-0.851219582584416,0.0200468665898976,0.180097792812689,0.228862036439474,0.714617229485237,0.134617229485237
0.38,NaN,NaN,-0.00244537515143612,0,-0.65270670596199,-0.999996514344928,-0.747134072238536,0.0993227699911284,51066620.0957951,1276665.50239488,22044.6592211511,-0.798688504464112,0.0200468665898976,0.176458579264628,0.227612943215397,0.720362598363992,0.140362598363992
0.39,1,0.03,-0.00205392861017514,1,-0.664036770267849,-0.999997519012918,-0.696725553170734,0.0968492279345101,44734694.8179354,1118367.37044839,0,-0.747134072238536,0.0200492706450738,0.175150601749529,0.237115483418142,0.705043446102159,0.125043446102159
0.4,NaN,NaN,-0.00205392861017514,1,-0.675069874838608,-0.999998234106392,-0.647604213650308,0.0941188421844213,38945430.0294239,973635.750735598,5015.7459944264,-0.696725553170734,0.0200492706450738,0.174287653996196,0.228971817424926,0.702894601783007,0.122894601783007
0.41,1,0.02,-0.00183223600302462,1,-0.685809062229095,-0.999998743089017,-0.599897188344447,0.0911702116463387,33686923.3029761,842173.082574402,0,-0.647604213650308,0.020050234345653,0.180163763717938,0.229297110030692,0.698680479918388,0.118680479918388
0.42,NaN,NaN,-0.00183223600302462,1,-0.696257672686681,-0.999999105367902,-0.553712185332933,0.0880392253736297,28942284.4879756,723557.112199389,4502.38476006087,-0.599897188344447,0.020050234345653,0.215781412961351,0.216271912064164,0.699019383377237,0.119019383377237
0.43,1,0.02,-0.00167498234022918,1,-0.706419320397235,-0.999999363227341,-0.509138860460785,0.0847590663897988,24689838.7294325,617245.968235812,0,-0.553712185332933,0.0200510935689108,0.18668493414643,0.236582252992781,0.714142607554829,0.134142607554829
