Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,G11,G22,rho,delta
7.97,NaN,NaN,-1.2295207431895e-06,0,-0.999999999999973,-1,-0.000613403252169163,-1.94169335021562e-05,0.342546170727419,17.1273085363709,0.320149525783038,-0.000627985907972184,0.130782061253479,0.00350478191569713,0.592070069231936,0.0120700692319361
7.98,NaN,NaN,-1.2295207431895e-06,0,-0.999999999999974,-1,-0.000615315212076362,-1.13535028376809e-05,0.327518501717248,16.3759250858624,0.22466011076472,-0.000613403252169163,0.127604601825154,0.00387005058748064,0.592291772951082,0.0122917729510824
7.99,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999975,-1,-0.000614816154197942,-1.72643835383779e-05,0.330245552229646,16.5122776114823,0.241297233218539,-0.000615315212076362,0.109660653123907,0.00496545692479578,0.593880651687884,0.0138806516878842
8,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999976,-1,-0.000595477241491667,-1.79852736232774e-05,0.329212302572298,16.4606151286149,0.234743719764318,-0.000614816154197942,0.122273368976848,0.00493797451460951,0.592990635287413,0.0129906352874135
8.01,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999977,-1,-0.000593360166800696,-2.23349159299658e-05,0.308725225799367,15.4362612899684,0.126886235556121,-0.000595477241491667,0.132542028386268,0.00539670320610693,0.594846023280615,0.014846023280615
8.02,NaN,NaN,-1.2295207431895e-06,0,-0.999999999999978,-1,-0.000601242855544393,-1.41801178763941e-05,0.30618043685214,15.309021842607,0.115530465490067,-0.000593360166800696,0.124101402846754,0.00617284819092124,0.593595401327861,0.0135954013278608
8.03,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999978,-1,-0.000582302342055107,-1.56457823467476e-05,0.315058284680592,15.7529142340296,0.157224606366563,-0.000601242855544393,0.123285495533649,0.00637181793646136,0.594068065565563,0.0140680655655631
8.04,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999979,-1,-0.000575573965125788,-1.95308449981141e-05,0.295368918256509,14.7684459128254,0.0731383150046181,-0.000582302342055107,0.116677698259065,0.00721283802363097,0.594368632085338,0.0143686320853383
8.05,NaN,NaN,-1.2295207431895e-06,1,-0.99999999999998,-1,-0.000583920054047924,-2.60339793987841e-05,0.288265249147248,14.4132624573624,0.0500563260521313,-0.000575573965125788,0.118348178117327,0.00809584007919723,0.595234656746592,0.0152346567465916
8.06,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999981,-1,-0.000573862091706389,-2.6999221796703e-05,0.29619880610631,14.8099403053155,0.0760176250948532,-0.000583920054047924,0.122222414567621,0.00757135537735919,0.595493087603444,0.0154930876034436
8.07,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999982,-1,-0.000569455514570219,-2.90383499849033e-05,0.285974804391087,14.2987402195543,0.0436272796398081,-0.000573862091706389,0.127693369927357,0.00921621742505014,0.594947779654457,0.0149477796544569
8.08,NaN,NaN,-1.2295207431895e-06,0,-0.999999999999982,-1,-0.000583364476595168,-2.04522550481427e-05,0.281430319748865,14.0715159874432,0.0320642152763871,-0.000569455514570219,0.122900034220063,0.0088380995735976,0.594783853040594,0.014783853040594
8.09,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999983,-1,-0.000573485477212118,-2.26164256244984e-05,0.296069815959038,14.8034907979519,0.0754952196722482,-0.000583364476595168,0.109847896116875,0.00861321125439186,0.594259520331447,0.0142595203314471
8.1,NaN,NaN,-1.2295207431895e-06,0,-0.999999999999984,-1,-0.000563687656381762,-1.46322234973593e-05,0.285933578787545,14.2966789393772,0.043402255597029,-0.000573485477212117,0.121306345243913,0.0111846966530037,0.597211231342992,0.0172112313429925
8.11,NaN,NaN,-1.2295207431895e-06,0,-0.999999999999984,-1,-0.000570178621681053,-7.54441979123764e-06,0.276825839421183,13.8412919710591,0.0219406166783236,-0.000563687656381762,0.109680706686797,0.010878874361678,0.595582496343165,0.0155824963431652
8.12,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999985,-1,-0.000557679372509414,-1.19526614641138e-05,0.283806300257056,14.1903150128528,0.0384177574595207,-0.000570178621681053,0.112866338816239,0.00989976140629279,0.597205017013615,0.0172050170136152
8.13,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999986,-1,-0.000540599283976997,-1.43769560087853e-05,0.27114834603193,13.5574173015965,0.012232558130642,-0.000557679372509414,0.113625944670705,0.0108863335666747,0.59715560995246,0.0171556099524603
8.14,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999986,-1,-0.000545835394110459,-2.16362874281012e-05,0.254587617834244,12.7293808917122,0.000153813877657437,-0.000540599283976996,0.109867359469893,0.0125473857111204,0.596915814483611,0.0169158144836112
8.15,NaN,NaN,-1.2295207431895e-06,0,-0.999999999999987,-1,-0.000544530763614737,-1.40265999516184e-05,0.259018132669029,12.9509066334514,0.000680635090287987,-0.000545835394110459,0.1209550545248,0.0118187335551223,0.595893141172167,0.0158931411721669
8.16,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999987,-1,-0.000527332852914851,-1.59442360249499e-05,0.258337789172741,12.9168894586371,0.000602227602101841,-0.000544530763614737,0.119260618659611,0.0143751391058593,0.595478613213178,0.0154786132131776
8.17,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999988,-1,-0.000531432529898071,-2.2684098002927e-05,0.242108056135277,12.1054028067639,0.00879589037703344,-0.000527332852914851,0.113965935679117,0.0139186938124861,0.596488989394583,0.0164889893945833
8.18,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999988,-1,-0.000534279908768405,-2.7569886049686e-05,0.245414065864639,12.270703293232,0.00490848034822982,-0.000531432529898071,0.112855529143196,0.0141663740012428,0.595754532827139,0.0157545328271389
8.19,NaN,NaN,-1.2295207431895e-06,0,-0.999999999999989,-1,-0.00052353516553798,-1.94823935644652e-05,0.247712957521465,12.3856478760732,0.00309121188069592,-0.000534279908768405,0.109671756369481,0.0142414571071269,0.595781966751261,0.0157819667512613
8.2,NaN,NaN,-1.2295207431895e-06,0,-0.999999999999989,-1,-0.000526804196375716,-1.23110977600708e-05,0.238375228093003,11.9187614046501,0.0145012613334221,-0.00052353516553798,0.118699305441945,0.0139727159982291,0.596783375179433,0.0167833751794328
8.21,NaN,NaN,-1.2295207431895e-06,0,-0.999999999999989,-1,-0.000527503078886421,-5.82424122773844e-06,0.241882341804404,12.0941170902202,0.00926129788933575,-0.000526804196375716,0.0997537975823918,0.0136767246359773,0.597574705341913,0.0175747053419135
8.22,NaN,NaN,-1.2295207431895e-06,1,-0.99999999999999,-1,-0.000506373967038248,-8.59712011189585e-06,0.242997161574365,12.1498580787183,0.00835295599457429,-0.000527503078886421,0.116518335624204,0.0143990127165018,0.596115857415603,0.0161158574156035
8.23,NaN,NaN,-1.2295207431895e-06,1,-0.99999999999999,-1,-0.000501421772579751,-1.48853598481275e-05,0.223710016291087,11.1855008145544,0.0525616504984378,-0.000506373967038248,0.114656860477267,0.0155272540199013,0.597704688726373,0.0177046887263734
8.24,NaN,NaN,-1.2295207431895e-06,1,-0.999999999999991,-1,-0.000505966980363259,-2.2229539684158e-05,0.218918833123577,10.9459416561789,0.0699211408565914,-0.000501421772579751,0.0998408873153284,0.0156862283577435,0.598035504413284,0.0180355044132838
