Time,Event,EventTime,H1,H2,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_3,XX1,SS,gg1
0.86,NaN,NaN,1,0,0.000503466805164283,1,1,1,1,0.27917631233286,-0.776000256773989,0.238321968389344,166895663.853234,370879253.007186,7057283.54927913
0.87,NaN,NaN,1,0,0.000503466805164283,1,1,1,1,0.225749564497889,-0.75007852150863,0.203697545251838,140963290.308628,313251756.241395,23732109.2269833
0.88,NaN,NaN,1,0,0.000503466805164283,1,1,1,1,0.182553063460715,-0.726113776398391,0.171129268665284,122078307.359419,271285127.465376,45275850.4728389
0.89,NaN,NaN,1,0,0.000503466805164283,1,1,1,1,0.147630560684,-0.703801957314514,0.140486253732841,108076115.96287,240169146.584156,68812675.010727
0.9,NaN,NaN,1,0,0.000503466805164283,0,1,1,1,0.119544017649818,-0.682892103233669,0.111654563017689,97489674.750183,216643721.667073,92649147.8705898
0.91,1,0.06,1,0,0.000871338057992671,1,1,1,1,0.0967096289674495,-0.663173750417849,0.084533475474444,89327254.2724921,198505009.494427,0
0.92,NaN,NaN,1,0,0.000871338057992671,1,1,1,1,0.0782699084298169,-0.644480199677247,0.0590329428349017,82877926.66752,184173170.372267,999598.700475026
0.93,NaN,NaN,1,0,0.000871338057992671,1,1,1,1,0.0633900451523023,-0.626670795616596,0.0350706619318434,77680759.8003736,172623910.667497,3513146.08867175
0.94,NaN,NaN,1,0,0.000871338057992671,1,1,1,1,0.0513920830919021,-0.609632010225456,0.012568643293175,73401990.5914056,163115534.647568,7000152.56298662
0.95,NaN,NaN,1,0,0.000871338057992671,1,1,1,1,0.0417215813510723,-0.59327619661054,-0.00855110848570615,69806554.591875,155125676.870833,11101771.2127532
0.96,NaN,NaN,1,0,0.000871338057992671,1,1,1,1,0.0339219120378838,-0.577539946240615,-0.0283694834015514,66728414.3322749,148285365.182833,15580544.0026175
0.97,NaN,NaN,1,0,0.000871338057992671,1,1,1,1,0.0276177238304119,-0.562378879382132,-0.0469687655064683,64050618.1352732,142334706.967274,20280823.7087519
0.98,NaN,NaN,1,0,0.000871338057992671,1,1,1,1,0.0225058747044798,-0.54775866990091,-0.0644267091162317,61690741.476742,137090536.614982,25101596.1565845
0.99,NaN,NaN,1,0,0.000871338057992671,1,1,1,1,0.0183480610869816,-0.533646553576981,-0.0808105537996458,59589276.4848776,132420614.410839,29976645.0532479
1,NaN,NaN,1,0,0.000871338057992671,1,1,1,1,0.0149604768367135,-0.520007607837992,-0.0961753379128247,57700791.9559423,128223982.124316,34860360.9307375
1.01,NaN,NaN,1,0,0.000871338057992671,1,1,1,1,0.0122011952706185,-0.506805635718631,-0.110566403642797,55988436.1776525,124418747.06145,39718981.3944831
1.02,NaN,NaN,1,0,0.000871338057992671,0,1,1,1,0.0101702269067004,-0.494005475534969,-0.124022985969777,54421314.5223272,120936254.49406,44526209.6244423
1.03,NaN,NaN,1,0,0.000871338057992671,1,1,1,1,0.0083153541337669,-0.481569239087533,-0.136580621384642,52963753.9185901,117697230.9302,49209418.3482822
1.04,1,0.13,1,0,0.00120878126846573,1,1,1,1,0.00682481728027325,-0.469473119247358,-0.148272016456154,51613321.3304852,114696269.623301,0
1.05,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.00563911913203213,-0.45768952059661,-0.159128159833505,50341565.21328,111870144.9184,104958.129090101
1.06,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.00470840716168737,-0.446194743998065,-0.169179801796133,49132598.9969978,109183553.326662,397293.607276557
1.07,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.00398727774529158,-0.434972001416713,-0.178460941208369,47973375.2441201,106607500.542489,847315.01496801
1.08,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.00342995262886466,-0.424015108707773,-0.187012921048824,46854373.7248217,104120830.499604,1430112.84972167
1.09,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.00298947645302797,-0.413329110519591,-0.194885414656289,45770548.2969598,101712329.5488,2124836.6722409
1.1,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.00262323208837088,-0.402924745704879,-0.202131235751498,44721250.0697256,99380555.7105013,2913995.22680965
1.11,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.00230099483734514,-0.392809315986215,-0.208797539415898,43708129.7616602,97129177.2481337,3782679.01128427
1.12,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.0020083360331242,-0.38298068595571,-0.214920116730894,42731962.3712504,94959916.3805564,4717841.8169668
1.13,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.0017430755566053,-0.373427644351576,-0.220523977262935,41790674.9287381,92868166.5083069,5707865.88447539
1.14,NaN,NaN,1,0,0.00120878126846573,0,1,1,1,0.00178507430955181,-0.364133830452689,-0.225627411372265,40879578.1084772,90843506.907727,6742437.17400145
1.15,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.00153404078885511,-0.355074466980196,-0.230245529545888,39975271.9506111,88833937.6680246,7803366.51072476
1.16,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.00133378824057251,-0.346239546511116,-0.234391599546392,39108998.6684314,86908885.9298474,8903486.19605451
1.17,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.00118618195848138,-0.337610747402214,-0.238077916587803,38255164.6051233,85011476.9002739,10024781.0385528
1.18,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.00109227027265957,-0.329170608359996,-0.241316184081116,37408781.8049478,83130626.2332173,11162013.4114716
1.19,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.00104993624468049,-0.320905032456255,-0.24412006854869,36565516.3073988,81256702.9053307,12311048.6616431
1.2,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.00104978572358816,-0.31280800160643,-0.24650996705181,35722430.4210014,79383178.7133364,13468726.3327378
1.21,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.00107240140122489,-0.304885699403762,-0.248517195850742,34879348.0447373,77509662.3216385,14632587.0148421
1.22,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.00109198630967894,-0.297154737857949,-0.250182314288207,34039903.7599528,75644230.577673,15800399.3509929
1.23,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.00108672778969521,-0.289632918895376,-0.251546025709671,33210672.7630181,73801495.0289291,16969674.9527716
1.24,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.00104806414159305,-0.282329076967405,-0.252639182153329,32398113.1049134,71995806.8998076,18137558.6583391
1.25,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.000981379472746144,-0.275239736988425,-0.253479577084382,31605537.2653978,70234527.2564395,19301218.6845428
1.26,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.000899760462048636,-0.268352641578856,-0.254075538250178,30832414.1894113,68516475.9764696,20458370.8104978
1.27,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.000817472997381063,-0.261651822697024,-0.254430996437365,30075755.826997,66835012.9488823,21607540.3240971
1.28,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.000746842305724145,-0.255120556962825,-0.254548402616149,29331804.5502974,65181787.8895497,22748039.1196562
1.29,NaN,NaN,1,0,0.00120878126846573,0,1,1,1,0.0009741415706589,-0.248742061823366,-0.254429383224139,28596936.0801759,63548746.8448354,23879853.4935231
1.3,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.000902503373748486,-0.242492749810486,-0.254074700018312,27850494.5018386,61889987.7818635,24994729.2665241
1.31,NaN,NaN,1,0,0.00120878126846573,1,1,1,1,0.000877091384071244,-0.23636510740002,-0.253485221952217,27126768.8695871,60281708.5990825,26114683.9368117
1.32,1,0.28,1,0,0.000628799715533226,1,1,1,1,0.0008957328841405,-0.230348342394987,-0.252666485877271,26402758.5507021,58672796.779338,0
1.33,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.000945590467318835,-0.224443060390029,-0.251634549815546,25677693.8442705,57061541.8761566,16383.0180497678
1.34,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.0010021538341392,-0.218664301565452,-0.250419077719365,24953907.6275537,55453128.0612305,65120.6428081216
1.35,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.00103752006283666,-0.213035433002041,-0.249057327576628,24237309.8812766,53860688.625059,145223.634996975
1.36,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.00103383783030425,-0.207575235144938,-0.24758138336033,23535385.1340065,52300855.8533478,254920.970838748
1.37,NaN,NaN,1,0,0.000628799715533226,0,1,1,1,0.00115515547295899,-0.202288844465717,-0.246009251124707,22853679.2888013,50785953.975114,391856.287755575
1.38,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.00105230901763183,-0.197164445817178,-0.244345669505324,22184113.2455016,49298029.4344481,555041.763491072
1.39,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.000944423133838858,-0.19219229883546,-0.242588080564337,21545626.5380658,47879170.0845908,740230.157424545
1.4,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.000845493304813649,-0.187355784998477,-0.240731907945521,20923436.4502602,46496525.4450227,947616.557073311
1.41,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.000766854597436774,-0.182638324547281,-0.238772136776518,20314182.6536435,45142628.1192078,1176706.51736858
1.42,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.000717919311838445,-0.178023213283322,-0.23670310291303,19714821.9789646,43810715.5088103,1427441.80849338
1.43,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.000706622342874124,-0.173493596095757,-0.234518434554192,19122544.4747801,42494543.277289,1700205.02542926
1.44,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.000737376658611563,-0.169034834694994,-0.232213399374922,18534739.2674038,41188309.4831195,1995825.35468858
1.45,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.000805695137132934,-0.164640593433074,-0.229790978334338,17949522.3929186,39887827.5398191,2315340.39344375
1.46,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.000892920765599407,-0.160319831530647,-0.227268863560692,17367036.352666,38593414.1170356,2659230.13618606
1.47,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.00096903763456957,-0.156096683736532,-0.22467938647949,16790759.9060259,37312799.7911686,3026249.7739881
1.48,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.00100653435463733,-0.151998683516271,-0.222057852482762,16227054.3654179,36060120.8120397,3412853.51225798
1.49,NaN,NaN,1,0,0.000628799715533226,0,1,1,1,0.00115948597944289,-0.148041909387881,-0.219427845805321,15682258.3499815,34849462.9999589,3814262.85077682
1.5,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.00107441812590664,-0.144221715545683,-0.216796118282227,15151314.6219669,33669588.0488153,4230888.3370866
1.51,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.00097157620406018,-0.14053085722932,-0.21415769812699,14651503.9977055,32558897.7726789,4652016.48329063
1.52,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.000868129279512137,-0.136952855425435,-0.211503495733955,14170023.8882956,31488941.9739902,5082389.8071732
1.53,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.000778163735834684,-0.133471002368065,-0.208823955953915,13703548.812141,30452330.6936466,5523087.94797829
1.54,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.000712877184754659,-0.130068839926429,-0.206109463853081,13249049.7088141,29442332.6862535,5975592.62230961
1.55,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.0006819614894475,-0.126729395274465,-0.203349526641897,12803837.9265112,28452973.170025,6441700.27435875
1.56,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.000693445130282177,-0.123435676738752,-0.200533232714792,12365372.6047549,27478605.7883442,6923663.57394246
1.57,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.0007497701377937,-0.120174957079936,-0.197653507634787,11931339.4639037,26514087.6975638,7424116.03889871
1.58,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.000840493005213881,-0.116947176815232,-0.194715499880598,11500420.1313562,25556489.1807916,7945195.59571006
1.59,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.000938446325922985,-0.113771260523511,-0.191742907108539,11073684.8764636,24608188.6143636,8486611.91593303
1.6,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.00100875205455501,-0.110679257648224,-0.188772187000098,10655379.9459164,23678622.1020363,9043837.94191559
1.61,NaN,NaN,1,0,0.000628799715533226,1,1,1,1,0.00102757972092934,-0.107698931856632,-0.185835291179912,10251455.2111473,22781011.5803272,9608868.79981809
1.62,1,0.3,1,0,0.000191332364546388,1,1,1,1,0.000993391583708021,-0.104840231044859,-0.182946307681288,9866364.45892147,21925254.3531588,0
1.63,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.000921900275938545,-0.102095942716461,-0.180102227145617,9501041.63596023,21113425.8576894,8040.22094848349
1.64,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.000834044165030744,-0.0994504062192185,-0.177291655091253,9153517.25688775,20341149.4597506,31155.7616795089
1.65,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.000748138533514135,-0.0968864373729546,-0.174501655792724,8820714.72495358,19601588.2776746,68194.6280157445
1.66,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.000678310910759556,-0.0943874976102612,-0.171719820906058,8499677.00745223,18888171.1276716,118468.741202355
1.67,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.000636128068738041,-0.0919369569592493,-0.16893345012729,8187870.93845342,18195268.7521187,181682.878704834
1.68,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.000632088715429956,-0.0895171574172698,-0.166128556771375,7883010.27805727,17517800.617905,257915.45234489
1.69,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.000674126888736716,-0.0871111656273998,-0.163291578198311,7582883.89986473,16850853.1108105,347651.349474528
1.7,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.000761116563948186,-0.0847098052833201,-0.160416373662564,7285610.58833463,16190245.7518547,451716.471760248
1.71,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.000874323398919377,-0.0823219757142266,-0.157514522624647,6990610.20245479,15534689.3387884,570833.667938505
1.72,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.000977854019764612,-0.0799775700978999,-0.154618266559733,6699862.10065145,14888582.4458921,704686.053698019
1.73,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.00103565405735639,-0.0777136765854461,-0.151766814991274,6417910.0518449,14262022.3374331,851130.237301719
1.74,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.00103215004906851,-0.07555379575563,-0.148985742271479,6149614.70584135,13665810.4574252,1006691.7815343
1.75,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.000976438770821459,-0.0734995530529782,-0.146278869760849,5897398.22168027,13105329.3815117,1168252.0716475
1.76,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.000890453759813559,-0.0715377300794248,-0.143635361091855,5660575.84916806,12579057.4425957,1334289.97420783
1.77,NaN,NaN,1,0,0.000191332364546388,0,1,1,1,0.000877261310293568,-0.0696504606068767,-0.141039862846986,5436707.1566281,12081571.4591736,1504776.35819824
1.78,NaN,NaN,1,0,0.000191332364546388,0,1,1,1,0.000857732926512678,-0.0678184051590063,-0.138477539889825,5220618.43563853,11601374.301419,1682359.76674042
1.79,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.000767141824622113,-0.0660254080113271,-0.135934184899406,5012959.30888491,11139909.5752998,1866000.27824423
1.8,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.000715902175501206,-0.0642563781852445,-0.13339461594582,4814051.33420583,10697891.8537907,2054768.86712229
1.81,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.000713823168182895,-0.0624924111078003,-0.130842165273115,4619116.20383235,10264702.675183,2252510.41217405
1.82,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.0007663995551469,-0.0607172561468151,-0.128262520484956,4426385.63681817,9836412.5262626,2461228.36442402
1.83,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.000865256486035144,-0.0589277401775431,-0.125654117864674,4234577.41718978,9410172.0381995,2682901.32119963
1.84,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.000980247323502445,-0.0571443505494791,-0.123038717311267,4043962.86105392,8986584.13567538,2918001.25214653
1.85,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.00106773378793746,-0.0554070867139703,-0.120457311588089,3857237.70387268,8571639.34193929,3163677.19933165
1.86,NaN,NaN,1,0,0.000191332364546388,1,1,1,1,0.0010952028404158,-0.0537532854585333,-0.117948107962102,3678684.5541719,8174854.56482644,3413830.979468
1.87,1,0.25,1,0,8.23753112184618e-05,1,1,1,1,0.00105855555575627,-0.0521979908122495,-0.115527108701997,3511680.10813007,7803733.57362239,0
1.88,NaN,NaN,1,0,8.23753112184618e-05,0,1,1,1,0.00103653611809781,-0.0507339216741465,-0.113188224975959,3356939.52400685,7459865.60890412,3937.30947006719
1.89,NaN,NaN,1,0,8.23753112184618e-05,1,1,1,1,0.000922946267344575,-0.0493418911986025,-0.11091516405667,3211516.64965442,7136703.66589871,15125.4065751819
1.9,NaN,NaN,1,0,8.23753112184618e-05,1,1,1,1,0.000812857175204192,-0.0480048745109837,-0.108690638089298,3076286.05204985,6836191.22677744,32494.287887618
1.91,NaN,NaN,1,0,8.23753112184618e-05,1,1,1,1,0.000721465455873561,-0.0467055762352752,-0.106499001058686,2947420.28585846,6549822.85746324,55699.6054163736
1.92,NaN,NaN,1,0,8.23753112184618e-05,1,1,1,1,0.000660867115028279,-0.0454269366777962,-0.10432473484014,2823252.38401271,6273894.18669491,84596.5580006972
1.93,NaN,NaN,1,0,8.23753112184618e-05,1,1,1,1,0.000642718735456277,-0.0441501354904918,-0.102150386695403,2702324.84114894,6005166.3136643,119305.114966835
1.94,NaN,NaN,1,0,8.23753112184618e-05,1,1,1,1,0.000677669833069983,-0.0428552972899419,-0.0999572272090065,2583191.27815886,5740425.06257524,160257.416809823
1.95,NaN,NaN,1,0,8.23753112184618e-05,1,1,1,1,0.000768249121107777,-0.041528848929724,-0.0977325648793354,2464486.56539547,5476636.81198993,208209.248810869
1.96,NaN,NaN,1,0,8.23753112184618e-05,1,1,1,1,0.000896688941810651,-0.0401772977351641,-0.0954834890761185,2345534.43145663,5212298.73657029,263971.157702013
1.97,NaN,NaN,1,0,8.23753112184618e-05,1,1,1,1,0.00102132040093659,-0.038834736345181,-0.0932443799000226,2227343.94070027,4949653.20155617,327649.827312455
1.98,NaN,NaN,1,0,8.23753112184618e-05,1,1,1,1,0.00109577927241642,-0.0375481334201133,-0.0910622988447332,2112890.5105924,4695312.24576088,397819.195148156
1.99,NaN,NaN,1,0,8.23753112184618e-05,1,1,1,1,0.00109760080305766,-0.036349440331153,-0.0889693016689018,2005637.21896461,4456971.59769914,471747.496170333
