Time,Event,EventTime,H1,H2,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_3,XX1,SS
2.14,NaN,NaN,1,0,3.74451505602855e-05,0,1,1,1,0.000956196206272948,-0.0222286083680149,-0.0620212270853735,929399.31908325,2065331.820185
2.15,NaN,NaN,1,0,3.74451505602855e-05,1,1,1,1,0.000833605459594192,-0.0215581136997826,-0.0605503779866771,883885.038129734,1964188.97362163
2.16,NaN,NaN,1,0,3.74451505602855e-05,1,1,1,1,0.000729862735695546,-0.0209116361663453,-0.0591116748135247,841948.289513135,1870996.19891808
2.17,NaN,NaN,1,0,3.74451505602855e-05,1,1,1,1,0.000657810235833949,-0.0202716714290609,-0.057688379583516,801841.734852695,1781870.52189488
2.18,NaN,NaN,1,0,3.74451505602855e-05,1,1,1,1,0.000630244106980347,-0.0196184105834343,-0.0562613097499739,762771.565423815,1695047.92316403
2.19,NaN,NaN,1,0,3.74451505602855e-05,1,1,1,1,0.000660666068050995,-0.018929054694908,-0.0548081002181888,723940.861987191,1608757.47108265
2.2,NaN,NaN,1,0,3.74451505602855e-05,1,1,1,1,0.000756272904881325,-0.0181847456213572,-0.0533100850644342,684533.73037979,1521186.06751064
2.21,NaN,NaN,1,0,3.74451505602855e-05,1,1,1,1,0.000902261925245457,-0.0173875280785864,-0.0517692102400975,644033.448077475,1431185.44017217
2.22,NaN,NaN,1,0,3.74451505602855e-05,1,1,1,1,0.00105245901179632,-0.0165739698545091,-0.0502216370296963,602877.682483531,1339728.18329673
2.23,NaN,NaN,1,0,3.74451505602855e-05,1,1,1,1,0.00114909015760304,-0.0158013333399044,-0.0487240010030674,562790.487422845,1250645.52760632
2.24,NaN,NaN,1,0,3.74451505602855e-05,1,1,1,1,0.00116073169893804,-0.0151116294288691,-0.0473176952703308,525946.855504707,1168770.79001046
2.25,NaN,NaN,1,0,3.74451505602855e-05,1,1,1,1,0.0010965685826465,-0.0145120321638204,-0.0460095554842952,493552.599271762,1096783.55393725
2.26,NaN,NaN,1,0,3.74451505602855e-05,1,1,1,1,0.000987966351989063,-0.0139853735262688,-0.0447824857977423,465382.554954747,1034183.45545499
2.27,1,0.18,1,0,1.98429127002334e-05,1,1,1,1,0.000866042734535661,-0.0135083682815514,-0.0436136169052546,440436.035986187,978746.746635972
2.28,NaN,NaN,1,0,1.98429127002334e-05,1,1,1,1,0.000753041337030029,-0.0130604430618484,-0.0424829681037381,417675.584728435,928167.966063189
2.29,NaN,NaN,1,0,1.98429127002334e-05,1,1,1,1,0.000664148985203203,-0.0126237721780507,-0.0413733267594881,396305.8036825,880679.563738889
2.3,NaN,NaN,1,0,1.98429127002334e-05,1,1,1,1,0.000612376328700109,-0.0121798562407331,-0.0402667211432347,375727.430467383,834949.845483072
2.31,NaN,NaN,1,0,1.98429127002334e-05,1,1,1,1,0.000612164134446163,-0.0117064029575055,-0.0391412346584942,355400.213582658,789778.252405907
2.32,NaN,NaN,1,0,1.98429127002334e-05,1,1,1,1,0.00067754310487284,-0.0111789505079765,-0.0379725768109953,334747.937286736,743884.305081636
2.33,NaN,NaN,1,0,1.98429127002334e-05,1,1,1,1,0.000809765410758432,-0.0105833776075303,-0.0367465373783135,313230.910465841,696068.689924092
2.34,NaN,NaN,1,0,1.98429127002334e-05,1,1,1,1,0.000978858481413863,-0.00993686127054282,-0.0354798936504602,290715.932963194,646035.406584875
2.35,NaN,NaN,1,0,1.98429127002334e-05,1,1,1,1,0.00112427106259017,-0.00929322073671628,-0.0342257668168811,267962.014542369,595471.143427486
2.36,NaN,NaN,1,0,1.98429127002334e-05,0,1,1,1,0.00123880282014766,-0.00871270668011043,-0.0330435692862215,246513.10382069,547806.897379312
2.37,NaN,NaN,1,0,1.98429127002334e-05,1,1,1,1,0.00120376579987304,-0.00822314870409469,-0.0319616149060216,227432.645452668,505405.878783706
2.38,NaN,NaN,1,0,1.98429127002334e-05,1,1,1,1,0.00110320538888165,-0.00781863074086478,-0.0309722394698174,211692.493871911,470427.764159803
2.39,NaN,NaN,1,0,1.98429127002334e-05,0,1,1,1,0.0010210559462545,-0.0074753147735164,-0.0300518221613701,198402.87406529,440895.275700645
2.4,NaN,NaN,1,0,1.98429127002334e-05,1,1,1,1,0.000880866744564658,-0.00716817933148074,-0.0291770168255115,186528.94753087,414508.772290823
2.41,NaN,NaN,1,0,1.98429127002334e-05,1,1,1,1,0.00076048390615803,-0.00687904761853905,-0.0283287898787562,176011.301195349,391136.224878553
2.42,NaN,NaN,1,0,1.98429127002334e-05,1,1,1,1,0.000673154328050512,-0.00658994998028952,-0.0274897994419443,166070.175763964,369044.835031032
2.43,1,0.16,1,0,1.10201621162978e-05,1,1,1,1,0.000632273231158854,-0.00628034163875163,-0.026639991791951,156350.533038296,347445.628973991
2.44,NaN,NaN,1,0,1.10201621162978e-05,1,1,1,1,0.000653728137899314,-0.00592478943496133,-0.0257542336144351,146499.749161096,325554.998135769
2.45,NaN,NaN,1,0,1.10201621162978e-05,1,1,1,1,0.000749772057541235,-0.00549867882408849,-0.0248079671284837,136137.515694482,302527.812654405
2.46,NaN,NaN,1,0,1.10201621162978e-05,1,1,1,1,0.000910361360716973,-0.00499764210625296,-0.023796577989115,124989.943171171,277755.42926927
2.47,NaN,NaN,1,0,1.10201621162978e-05,1,1,1,1,0.00108646657117771,-0.00445857616966873,-0.0227563734557082,113225.146073785,251611.435719521
2.48,NaN,NaN,1,0,1.10201621162978e-05,1,1,1,1,0.00120796193956951,-0.00394917841733568,-0.0217541856622447,101665.922902211,225924.273116025
2.49,NaN,NaN,1,0,1.10201621162978e-05,1,1,1,1,0.00123189080817784,-0.00352349295099184,-0.020843163919125,91379.3906773884,203065.312616419
2.5,NaN,NaN,1,0,1.10201621162978e-05,1,1,1,1,0.00116580285812599,-0.00319303018300217,-0.0200342249479019,82936.5652439918,184303.478319982
2.51,NaN,NaN,1,0,1.10201621162978e-05,1,1,1,1,0.00104639392415532,-0.00293824083020354,-0.0193077109697564,76201.4979439474,169336.662097661
2.52,NaN,NaN,1,0,1.10201621162978e-05,1,1,1,1,0.000910304940078395,-0.00273217072028812,-0.0186369811934658,70692.5218390907,157094.492975757
2.53,NaN,NaN,1,0,1.10201621162978e-05,1,1,1,1,0.000782777615468002,-0.00255199757206384,-0.0179997521941105,65943.5832284368,146541.296063193
2.54,NaN,NaN,1,0,1.10201621162978e-05,1,1,1,1,0.00067998513313748,-0.00237906494636484,-0.0173779468967719,61621.3825705361,136936.405712302
2.55,NaN,NaN,1,0,1.10201621162978e-05,0,1,1,1,0.000661536504985011,-0.00219454349400929,-0.0167532348724033,57493.6212485893,127763.602774643
2.56,1,0.13,1,0,7.19273857154341e-06,1,1,1,1,0.000641508050323349,-0.00197378597937711,-0.0161024451752174,53228.5124717491,118285.583270553
2.57,NaN,NaN,1,0,7.19273857154341e-06,1,1,1,1,0.000694525628578278,-0.00168969777948343,-0.0153972123099064,48915.8593896311,108701.909754736
2.58,NaN,NaN,1,0,7.19273857154341e-06,1,1,1,1,0.000827709583096427,-0.00132090467344995,-0.0146160939464121,44188.4687531579,98196.5972292397
2.59,NaN,NaN,1,0,7.19273857154341e-06,1,1,1,1,0.00101390405853817,-0.000879289911470477,-0.0137705599540804,39003.7010481078,86674.8912180172
2.6,NaN,NaN,1,0,7.19273857154341e-06,1,1,1,1,0.00118471561164971,-0.00042355777606754,-0.0129185429696216,33677.5261261082,74838.946946907
2.61,NaN,NaN,1,0,7.19273857154341e-06,1,1,1,1,0.00127015275341648,-2.73710397000357e-05,-0.0121327243145472,28816.2904149465,64036.2009221033
2.62,NaN,NaN,1,0,7.19273857154341e-06,1,1,1,1,0.00124839331338842,0.000270435568517027,-0.0114510804839736,24882.1525142362,55293.6722538583
2.63,NaN,NaN,1,0,7.19273857154341e-06,1,1,1,1,0.00114691006696355,0.00047654965065286,-0.0108665099834083,21913.2998119685,48696.2218043745
2.64,1,0.08,1,0,5.71044518822506e-06,1,1,1,1,0.0010083627679731,0.000618624481048539,-0.010351466739725,19671.8991359764,43715.3314132809
2.65,NaN,NaN,1,0,5.71044518822506e-06,1,1,1,1,0.0008663931926167,0.00072384738491105,-0.00987923291258632,17888.7569997137,39752.7933326971
2.66,NaN,NaN,1,0,5.71044518822506e-06,1,1,1,1,0.000742016971452779,0.000813392534221041,-0.00942924510591814,16367.2529116579,36371.6731370176
2.67,NaN,NaN,1,0,5.71044518822506e-06,1,1,1,1,0.0006493840749976,0.00090559730594644,-0.00898375188925865,14980.5937216331,33290.2082702957
2.68,NaN,NaN,1,0,5.71044518822506e-06,1,1,1,1,0.000602585262087355,0.00102135301323628,-0.00852232566682784,13639.4327078239,30309.850461831
2.69,NaN,NaN,1,0,5.71044518822506e-06,1,1,1,1,0.000619778899261414,0.00118815663571932,-0.00801775141554036,12264.5893483668,27254.6429963706
2.7,NaN,NaN,1,0,5.71044518822506e-06,1,1,1,1,0.000718730176997906,0.00143636868147768,-0.00743971316578767,10782.0379746445,23960.0843880989
2.71,NaN,NaN,1,0,5.71044518822506e-06,1,1,1,1,0.000896188551654919,0.00177843576039422,-0.00677550015550055,9166.4972143238,20369.9938096084
2.72,1,0.08,1,0,4.01152227270486e-06,1,1,1,1,0.00110277165778896,0.00217966610074669,-0.00605916626396321,7531.45186842513,16736.5597076114
2.73,NaN,NaN,1,0,4.01152227270486e-06,1,1,1,1,0.00125579287831891,0.00256222933879646,-0.00536756759671146,6129.37061094665,13620.8235798814
2.74,NaN,NaN,1,0,4.01152227270486e-06,1,1,1,1,0.00129804267027936,0.0028577868551454,-0.00476798352398034,5137.5126888573,11416.6948641273
2.75,NaN,NaN,1,0,4.01152227270486e-06,1,1,1,1,0.00123378508655938,0.00304876697741813,-0.00427723422931893,4498.06833089488,9995.70740198863
2.76,1,0.04,1,0,3.81267717428187e-06,1,1,1,1,0.00110544217367679,0.00315710677233702,-0.00387318945761004,4051.42016553047,9003.15592340104
2.77,NaN,NaN,1,0,3.81267717428187e-06,0,1,1,1,0.00100104070345252,0.00321406524488808,-0.00352490321328721,3694.38691438647,8209.74869863659
2.78,NaN,NaN,1,0,3.81267717428187e-06,1,1,1,1,0.000850918968850535,0.00324625736680481,-0.003207447186457,3397.58107558076,7550.18016795725
2.79,NaN,NaN,1,0,3.81267717428187e-06,1,1,1,1,0.000727580115899629,0.00327197912245745,-0.0029018062656164,3131.99462019231,6959.9880448718
2.8,NaN,NaN,1,0,3.81267717428187e-06,1,1,1,1,0.000644123410139107,0.003310280145068,-0.00258955832234345,2906.9464093409,6459.88090964645
2.81,NaN,NaN,1,0,3.81267717428187e-06,1,1,1,1,0.0006165272464028,0.00338545772979919,-0.00224686691743906,2728.47468695731,6063.27708212735
2.82,NaN,NaN,1,0,3.81267717428187e-06,1,1,1,1,0.00066559311517021,0.00352949552057853,-0.00184199057241862,2619.85969822967,5821.91044051038
2.83,NaN,NaN,1,0,3.81267717428187e-06,0,1,1,1,0.00085045678503636,0.0037715075742919,-0.00134577638506071,2642.60928035846,5872.46506746325
2.84,1,0.08,1,0,2.55353320989969e-06,1,1,1,1,0.00105118643786988,0.00410838859826584,-0.000762024275436293,2941.83836194523,6537.41858210052
2.85,NaN,NaN,1,0,2.55353320989969e-06,1,1,1,1,0.00124874616513255,0.00447729778772245,-0.000151396786242901,3609.60278023624,8021.33951163609
2.86,NaN,NaN,1,0,2.55353320989969e-06,1,1,1,1,0.00135643592141549,0.00479006843804869,0.000398974607671079,4619.00334542409,10264.4518787202
2.87,NaN,NaN,1,0,2.55353320989969e-06,1,1,1,1,0.00134107718656995,0.00499545409219607,0.000838807380447811,5655.82996856322,12568.5110412516
2.88,NaN,NaN,1,0,2.55353320989969e-06,1,1,1,1,0.00123171828472164,0.00509850906757933,0.0011736460738692,6397.92554102958,14217.6123133991
2.89,NaN,NaN,1,0,2.55353320989969e-06,1,1,1,1,0.00107818398398224,0.00513122340845398,0.00143536898923552,6777.64950405264,15061.4433423392
2.9,NaN,NaN,1,0,2.55353320989969e-06,1,1,1,1,0.000919509094121556,0.00512479311054681,0.00165462927914936,6911.06336433163,15357.9185874036
2.91,NaN,NaN,1,0,2.55353320989969e-06,1,1,1,1,0.00077895620968643,0.00510232358723609,0.00185381698016842,6933.83721150459,15408.5271366769
2.92,NaN,NaN,1,0,2.55353320989969e-06,1,1,1,1,0.000671019621050103,0.00508261968669639,0.00205104228363281,6942.4835027651,15427.7411172558
2.93,NaN,NaN,1,0,2.55353320989969e-06,0,1,1,1,0.000654391822961395,0.0050866794923346,0.00226673757969988,7009.42400126669,15576.4977805926
2.94,NaN,NaN,1,0,2.55353320989969e-06,1,1,1,1,0.000650615644173304,0.00514457685318901,0.00252951118627274,7269.5774850802,16154.6166335116
2.95,NaN,NaN,1,0,2.55353320989969e-06,1,1,1,1,0.000737382467635999,0.00529078856518293,0.00287507141409083,7742.81651592117,17206.2589242693
2.96,1,0.12,1,0,1.60227397325519e-06,1,1,1,1,0.000919228885919776,0.00554728004878923,0.00332551905625779,8687.62605662219,19305.8356813826
2.97,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00114879830362706,0.00588456903550832,0.00385192760747144,10299.5933492479,22887.9852205509
2.98,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00133082940976042,0.00621574528822669,0.00436835942012128,12533.2021743181,27851.5603873736
2.99,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00139049849982574,0.00645585263520539,0.00479100118839325,14886.6920443036,33081.5378762302
3,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00132618430874145,0.00657902637429394,0.0050948447501388,16689.9591869253,37088.7981931674
3.01,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00118599962038149,0.00660941596919816,0.00530427548619989,17663.9405900741,39253.2013112758
3.02,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00102036750198331,0.00658329801879943,0.00545521342195722,17980.6914872508,39957.0921938907
3.03,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00086217255478035,0.00652943142911724,0.00557572813832145,17940.143425204,39866.9853893422
3.04,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000729938079358988,0.00646862471075313,0.00568586186647248,17771.1582501176,39491.462778039
3.05,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000636964394849258,0.00641996213663174,0.0058040146295723,17622.1642251588,39160.3649447974
3.06,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000599592947895751,0.00640798027874958,0.00595420328795629,17617.0970867594,39149.1046372432
3.07,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000641420319635869,0.00646740678195357,0.00617085346687582,17917.902673515,39817.5614967001
3.08,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000784023033298653,0.00663520577507917,0.00649090909473806,18774.6551938684,41721.4559863742
3.09,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00101406769661979,0.00691719657612604,0.0069205452399714,20498.9445510604,45553.2101134675
3.1,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00125394382174444,0.00725189575904973,0.00739908909403911,23226.7458897521,51614.9908661159
3.11,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00139941182051308,0.00753590467510928,0.00782431809435021,26520.5671626848,58934.5936948551
3.12,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00140289280899583,0.00770246212875268,0.00813062727386346,29405.0759213399,65344.613158533
3.13,NaN,NaN,1,0,1.60227397325519e-06,0,1,1,1,0.0013386344266601,0.00775347259276259,0.00832056985076379,31138.8016189777,69197.3369310615
3.14,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00116724695918359,0.00772671088767379,0.00843078289194261,31853.1492627811,70784.7761395135
3.15,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000989064624302097,0.00765673944280365,0.00849661193456605,31679.562673538,70399.0281634178
3.16,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000829943033053222,0.00756899803798635,0.00854264901188528,31181.41594053,69292.0354234
3.17,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000704685248890288,0.00748284553126055,0.00858742419083862,30617.9350927567,68039.8557616816
3.18,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000626871724227137,0.00741914765691508,0.00865111396254528,30161.447023103,67025.4378291178
3.19,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000616604322098153,0.00740771987386482,0.00876304586512364,29985.7943223847,66635.0984941882
3.2,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000701130084958991,0.00748914332168458,0.00896356674923234,30348.6880011182,67441.5288913739
3.21,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000894522090513037,0.00769572848604134,0.00928508603151284,31630.0060818457,70288.9024041016
3.22,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00115513811389673,0.0080063263053938,0.00970699494155737,34186.6505094526,75970.3344654503
3.23,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00137677613408386,0.00832673734545055,0.0101361155591098,37889.5463939183,84198.9919864851
3.24,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00146417841376363,0.00855303443033413,0.0104697998690057,41749.8265342531,92777.3922983402
3.25,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.0014070083805981,0.00864814377301023,0.0106719979199718,44498.4650262176,98885.4778360392
3.26,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00125917470638814,0.00863790536549903,0.0107688863592434,45642.7596959481,101428.354879885
3.27,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00107973233487762,0.0085643346255068,0.0108021211941676,45549.4709416911,101221.046537091
3.28,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000906569901894602,0.00846002837701033,0.0108035366311231,44802.9365382681,99562.0811961514
3.29,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000759807144309277,0.00834721412255051,0.0107944946781983,43826.9586978707,97393.2415508238
3.3,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000652635889609312,0.00824500086975176,0.010793319956147,42876.6949900484,95281.5444223297
3.31,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000601130146129346,0.00817776691097376,0.0108237775944564,42145.0189543748,93655.5976763884
3.32,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000630759066725162,0.00818216764013016,0.0109221333857186,41872.3786102203,93049.7302449339
3.33,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000770205195392612,0.0083026863700938,0.0111327672122418,42437.9752022153,94306.6115604785
3.34,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.001016449372179,0.00855722332717082,0.011473864753062,44339.9386270847,98533.1969490772
3.35,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00129171206926979,0.00888782885609119,0.0118882621694034,47840.704784002,106312.677297782
3.36,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00147306572114445,0.00917599640362574,0.0122586953448386,52311.992896921,116248.873104269
3.37,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00149414636325306,0.00933608638588632,0.0125008323045926,56216.8343024012,124926.29844978
3.38,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00138325046253461,0.00936485501111706,0.0126122219117334,58333.1180687505,129629.15126389
3.39,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00120745339501565,0.00930403643457231,0.012634594598552,58639.6411593054,130310.313687345
3.4,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00102002215509583,0.00919504565428695,0.0126087437715482,57812.3702407174,128471.933868261
3.41,NaN,NaN,1,0,1.60227397325519e-06,0,1,1,1,0.000894970039781666,0.00906605586872639,0.0125619533372818,56488.9155231467,125530.92338477
3.42,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000750395356290534,0.00893814168934235,0.0125133212350925,55220.2249681338,122711.611040297
3.43,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000654234812685118,0.0088304926249659,0.0124826394281709,53901.7619609549,119781.693246567
3.44,NaN,NaN,1,0,1.60227397325519e-06,0,1,1,1,0.000671024622372414,0.0087731229985036,0.0124993152183971,52953.4102665211,117674.245036714
3.45,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000734096631887253,0.0088115645750998,0.0126074522987208,52857.2440245605,117460.542276801
3.46,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.000922044757750715,0.00898758594446204,0.0128501764203641,53813.456871038,119585.459713418
3.47,NaN,NaN,1,0,1.60227397325519e-06,0,1,1,1,0.00124624695160099,0.009291719334489,0.0132184323329974,56553.7573777219,125675.016394938
3.48,NaN,NaN,1,0,1.60227397325519e-06,1,1,1,1,0.00149384301348593,0.00962644646475287,0.013614591754728,61192.9425808298,135984.316846288
3.49,1,0.53,1,0,3.96590740072595e-07,1,1,1,1,0.00160046401769234,0.00986558537548086,0.0139151793431795,66046.1794644782,146769.28769884
3.5,NaN,NaN,1,0,3.96590740072595e-07,0,1,1,1,0.00158680339911577,0.00995740338104463,0.0140695686991363,69440.2423939699,154311.649764377
3.51,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.00141455126949133,0.0099297034908678,0.0141048648926712,70766.7140105372,157259.36446786
3.52,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.00120665604217704,0.00982978150187983,0.0140693020312733,70105.7434547266,155790.541010503
3.53,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.0010063258702808,0.00969489799398704,0.0139992018603564,68541.2305088255,152313.845575168
3.54,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.00083511924073926,0.00954910022330839,0.0139175599807571,66675.3139825977,148167.364405773
3.55,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.000705689133167328,0.00941160614620228,0.0138426394820777,64847.7125198045,144106.027821788
3.56,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.000633125478986827,0.00930633857631043,0.0137976011842288,63291.7059333753,140648.235407501
3.57,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.000643657603016307,0.00927103995029301,0.0138196670907869,62287.2946453274,138416.21032295
3.58,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.000772286588561391,0.00935697689063685,0.0139598820237177,62296.2944756455,138436.209945879
3.59,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.00102801866298647,0.00959574092406123,0.0142500199895612,63984.3979748474,142187.551055216
3.6,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.00133675696876262,0.00993699792767814,0.0146404738698729,67817.8201756409,150706.26705698
3.61,NaN,NaN,1,0,3.96590740072595e-07,0,1,1,1,0.00160123268056051,0.0102481764288705,0.0149999537460422,73144.9199372921,162544.266527316
3.62,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.00163466363131231,0.0104221892873141,0.015221749120596,78158.3060529267,173685.124562059
3.63,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.00151551563924988,0.0104466099639624,0.0152957406928192,80645.9312848908,179213.180633091
3.64,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.00132013287019466,0.0103684311080011,0.0152689325692789,80708.5184820883,179352.263293529
3.65,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.0011104371555423,0.0102355886642945,0.0151885559635438,79252.4456928684,176116.545984152
3.66,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.000919749242357294,0.0100796408712607,0.015085147496709,77147.126121789,171438.05804842
3.67,NaN,NaN,1,0,3.96590740072595e-07,0,1,1,1,0.000808546171369117,0.00992147194214259,0.0149785618463464,74910.0016817333,166466.670403852
3.68,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.000692235455005989,0.00978226903026777,0.0148880264155513,73010.7402546627,162246.089454806
3.69,NaN,NaN,1,0,3.96590740072595e-07,0,1,1,1,0.000689199170523494,0.00969031244032708,0.0148425086694328,71313.2692045612,158473.931565692
3.7,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.000735867886455648,0.00969391399752242,0.0148887866969635,70581.6653095554,156848.145132345
3.71,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.00092045532211388,0.0098454399064816,0.015080474055643,71071.5937679295,157936.875039843
3.72,NaN,NaN,1,0,3.96590740072595e-07,0,1,1,1,0.00126627832676042,0.0101501612221499,0.0154231721283028,73750.0863664382,163889.080814307
3.73,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.00155554086259279,0.010509952369835,0.0158186342478367,78941.9066746694,175426.459277043
3.74,NaN,NaN,1,0,3.96590740072595e-07,0,1,1,1,0.00174176712778949,0.0107762271462189,0.016121075678231,84741.1818126644,188313.737361476
3.75,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.00168682404525713,0.0108793830482467,0.0162611090654125,89118.3722580052,198040.827240012
3.76,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.00150800049340228,0.0108442597830222,0.0162654531362328,90377.0537192216,200837.897153826
3.77,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.0012847457253174,0.0107268860736651,0.0161896965839027,89351.6201612629,198559.155913918
3.78,NaN,NaN,1,0,3.96590740072595e-07,0,1,1,1,0.00111163244644804,0.0105699636422529,0.0160755450468333,87153.8087211746,193675.130491499
3.79,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.000915595666794334,0.0104007710964847,0.0159480502589692,84765.3445482543,188367.432329454
3.8,NaN,NaN,1,0,3.96590740072595e-07,1,1,1,1,0.000763605643474704,0.0102373527669975,0.0158255531872711,82173.6592575617,182608.13168347
