Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,x1_3,XX1,SS,gg1,z1,G11,G22,rho,delta
0.17,NaN,NaN,2.63811092622307e-05,1,-0.00237521480852007,0.0683709753860735,-0.0328871973322883,0.0959704167552398,-0.665182198952918,0.0823967125611872,13650891.863477,136508918.63477,11880042.0258833,0.118760963762087,0.0704748107289378,0.241989350361743,0.698455606480579,0.118455606480579
0.18,1,0.06,9.09273931793781e-06,0,-0.00191940597799271,0.0664202860850213,-0.024713980315213,0.0775562063671766,-0.646619970113643,0.0567383091602001,12750480.4360248,127504804.360248,0,0.0959704167552398,0.0681115177039495,0.270772955814588,0.708143746790999,0.128143746790999
0.19,NaN,NaN,9.09273931793781e-06,0,-0.00155112288335039,0.0645720264642096,-0.0170198490526246,0.0626755356388995,-0.628959485697805,0.0325976462989632,11957419.6771263,119574196.771263,285254.384844622,0.0775562063671766,0.079925636458936,0.267298418694045,0.710434386493179,0.130434386493179
0.2,NaN,NaN,9.09273931793781e-06,1,-0.00125351005623583,0.062813142894133,-0.00977898215536344,0.0506472373057729,-0.612092582432467,0.00989168241457012,11256423.7547215,112564237.547215,1078237.29845404,0.0626755356388995,0.0742838464517295,0.270813681859339,0.718262877051944,0.138262877051944
0.21,NaN,NaN,9.09273931793781e-06,0,-0.00101294439966923,0.0611329309700551,-0.00296749601370281,0.0409301824686267,-0.595930346448511,-0.0114560615235099,10634660.8090383,106346608.090383,2295633.66212482,0.0506472373057729,0.0871791319322458,0.2640358600264,0.702043450993241,0.122043450993241
0.22,NaN,NaN,9.09273931793781e-06,1,-0.000818603466520559,0.0595225898727037,0.00343680492553653,0.033074614489585,-0.580399228729808,-0.0315163879307058,10081295.0967879,100812950.967879,3866457.07790306,0.0409301824686267,0.100862269218526,0.254366530696304,0.715365982818923,0.135365982818923
0.23,NaN,NaN,9.09273931793781e-06,1,-0.000661492193308204,0.057974838842908,0.00945463464713754,0.026726490543155,-0.565438442115217,-0.0503551447926126,9587118.60362996,95871186.0362996,5729894.20818687,0.033074614489585,0.0994556098425739,0.224801366946801,0.695825912580299,0.115825912580299
0.24,NaN,NaN,9.09273931793781e-06,1,-0.000534529759954108,0.056483660399719,0.0151053943997222,0.0215964588761781,-0.550997315902477,-0.068033833723319,9144278.44792005,91442784.4792005,7833593.45517072,0.026726490543155,0.101363529961138,0.244800104105357,0.720333774500569,0.140333774500569
0.25,1,0.07,3.99760241957903e-06,1,-0.000431929150662923,0.0550440386535603,0.0204073164749889,0.0174508548142476,-0.53703347151695,-0.0846101063586721,8746040.13822296,87460401.3822296,0,0.0215964588761781,0.120541684561615,0.221043062262762,0.706527694377866,0.126527694377866
0.26,NaN,NaN,3.99760241957903e-06,1,-0.000349017082113354,0.0536517789372418,0.0253775818973267,0.0141007616423893,-0.523511262250711,-0.100138181097635,8386608.31468998,83866083.1468998,133321.286097291,0.0174508548142476,0.114174544929397,0.250997863616499,0.700100914916373,0.120100914916373
0.27,NaN,NaN,3.99760241957903e-06,1,-0.00028201522537132,0.0523033533915146,0.0300324202300724,0.011393524090823,-0.51040051782403,-0.11466919198897,8060978.58984087,80609785.8984087,506901.742221654,0.0141007616423893,0.123627926945287,0.221169252749451,0.696024860342594,0.116024860342594
0.28,NaN,NaN,3.99760241957903e-06,0,-0.000227870477872405,0.0509957766615266,0.0343871939260238,0.00920796507391028,-0.497675526523853,-0.128251482554281,7764816.95567812,77648169.5567812,1084880.25009039,0.011393524090823,0.135301119498337,0.228775665772518,0.703717866532077,0.123717866532078
0.29,NaN,NaN,3.99760241957903e-06,1,-0.000184159299396306,0.0497265050730166,0.0384564701673518,0.00743958109047206,-0.485314158814258,-0.140930854591405,7494360.69753624,74943606.9753624,1835818.60061351,0.00920796507391028,0.132548586644581,0.216163796470549,0.706731867497958,0.126731867497958
0.3,NaN,NaN,3.99760241957903e-06,1,-0.000148791620711411,0.0484933497563044,0.0422540824861161,0.00601050493250999,-0.473297373359201,-0.152750778358942,7246334.98734432,72463349.8734432,2732133.50385115,0.00743958109047206,0.150163428879566,0.252777085031748,0.719596686818734,0.139596686818734
0.31,NaN,NaN,3.99760241957903e-06,0,-0.000120210098071169,0.0472944277958524,0.045793183498157,0.00485790422792428,-0.461608492131302,-0.163752578592541,7017889.54796503,70178895.4796503,3749608.49547829,0.00601050493250999,0.125365778324754,0.222952151761111,0.722432762079519,0.142432762079519
0.32,NaN,NaN,3.99760241957903e-06,1,-9.71580842527714e-05,0.0461280902524896,0.0490862925982734,0.00392427489422358,-0.450232776123289,-0.173975589257018,6806536.25155826,68065362.5155825,4866990.69378023,0.00485790422792428,0.153537428342232,0.224238085451779,0.696024741972701,0.116024741972701
0.33,NaN,NaN,3.99760241957903e-06,1,-7.84854977233154e-05,0.0449928800980048,0.0521453360960836,0.00316976601549606,-0.439157248120125,-0.183457288424642,6610101.4996564,66101014.996564,6065642.37369776,0.00392427489422358,0.143543549332492,0.256656858372001,0.712992285908801,0.132992285908801
0.34,1,0.09,2.85202153588745e-06,1,-6.33953202249932e-05,0.0438875147518739,0.0549816828780327,0.00256003254959613,-0.4283702192264,-0.192233422441311,6426689.89366883,64266898.9366883,0,0.00316976601549606,0.170211861234395,0.238510677626585,0.717587425836068,0.137587425836068
0.35,NaN,NaN,2.85202153588745e-06,1,-5.12006509471817e-05,0.0428108390132519,0.057606178064563,0.00206734210741602,-0.417861123176338,-0.200338109580568,6254644.47540121,62546444.754012,54862.9146455405,0.00256003254959613,0.174839611474205,0.24401592343086,0.699045613678352,0.119045613678352
0.36,NaN,NaN,2.85202153588745e-06,0,-4.13468421247587e-05,0.0417618086716487,0.0600291715048561,0.00167118297585631,-0.407620327693463,-0.207803934453202,6092518.55970424,60925185.5970424,209512.081130845,0.00206734210741602,0.169798331028518,0.226756083579473,0.701688306467614,0.121688306467614
0.37,NaN,NaN,2.85202153588745e-06,1,-3.34236595046799e-05,0.0407394718026125,0.0622605442937755,0.00134906739465852,-0.397638935622771,-0.214662032701995,5939049.89486264,59390498.9486264,450334.924038284,0.00167118297585631,0.163333285482551,0.204919452672054,0.696600089196279,0.116600089196279
0.38,NaN,NaN,2.85202153588745e-06,1,-2.6981347886623e-05,0.039742949020411,0.0643097330137754,0.00108876285431543,-0.387908815193185,-0.220942165964041,5793137.29082394,57931372.9082393,765296.955430408,0.00134906739465852,0.18465521250076,0.234654132342659,0.699126984858145,0.119126984858145
0.39,NaN,NaN,2.85202153588745e-06,0,-2.1775257082867e-05,0.0387714365897679,0.0661857515675004,0.000880385252791699,-0.37842233125734,-0.226672795298884,5653824.57054152,56538245.7054152,1143766.34903432,0.00108876285431543,0.186314693256945,0.217225918943266,0.698232834416942,0.118232834416942
0.4,NaN,NaN,2.85202153588745e-06,0,-1.76077050540143e-05,0.0378241796711063,0.0678972129429304,0.000711993645979559,-0.369172275909808,-0.23188114287205,5520279.72016853,55202797.2016853,1576364.52447403,0.000880385252791699,0.169458584241793,0.238356070853201,0.699074735989959,0.119074735989959
0.41,NaN,NaN,2.85202153588745e-06,1,-1.42398729186287e-05,0.0369004654576299,0.0694523477715847,0.000573944124183766,-0.360151908228151,-0.236593249140172,5391780.39874022,53917803.9874022,2054831.97365244,0.000711993645979559,0.173400775129738,0.235769117179945,0.706062110498737,0.126062110498737
0.42,NaN,NaN,2.85202153588745e-06,1,-1.14788824831712e-05,0.0359996272021417,0.0708590217724982,0.000462404958154357,-0.351354886866834,-0.24083402943739,5267703.04944161,52677030.4944161,2571903.66272614,0.000573944124183766,0.198662896223915,0.24853228198677,0.700289786715224,0.120289786715224
0.43,NaN,NaN,2.85202153588745e-06,1,-9.24809916282349e-06,0.0351210375389947,0.0721247531854225,0.000372279300155188,-0.342775118571098,-0.244627326306083,5147510.89103349,51475108.9103349,3121199.97387429,0.000462404958154357,0.219354813919242,0.202071055981753,0.699677723560072,0.119677723560072
0.44,NaN,NaN,2.85202153588745e-06,0,-7.44558600296617e-06,0.0342640934008685,0.0732567290516414,0.000301389160806373,-0.334406782979212,-0.247995954832203,5030741.56329311,50307415.6329312,3697135.23679683,0.000372279300155188,0.209811427329143,0.225207451240909,0.699364802394541,0.119364802394541
0.45,NaN,NaN,2.85202153588745e-06,1,-6.02778321605446e-06,0.033428218535582,0.0742618194856865,0.000242175540601967,-0.326244254785233,-0.250961747275865,4916999.3025874,49169993.025874,4294828.72405025,0.000301389160806373,0.222629786549921,0.209242410184628,0.70228692709603,0.12228692709603
0.46,1,0.12,2.53052699723363e-06,1,-4.84351081200147e-06,0.0326128557676592,0.0751465917837554,0.000194309901735722,-0.318282230208877,-0.253545593498601,4805946.08879349,48059460.8879349,0,0.000242175540601967,0.194475831134669,0.19771369419053,0.715269646686136,0.135269646686136
0.47,NaN,NaN,2.53052699723363e-06,0,-3.88619803469487e-06,0.0318174796646434,0.075917323299129,0.000157508973958404,-0.3105155428252,-0.255767484343771,4697297.18466946,46972971.8466946,19881.5078002927,0.000194309901735722,0.235759797508433,0.223728395045184,0.717106142053742,0.137106142053742
0.48,NaN,NaN,2.53052699723363e-06,0,-3.15017947915766e-06,0.0310415781706476,0.0765800151993143,0.000127769849814131,-0.302939159110974,-0.257646547206971,4590811.78292045,45908117.8292045,76747.8387731766,0.000157508973958404,0.211494082516461,0.22285045152398,0.715766775412591,0.135766775412591
0.49,NaN,NaN,2.53052699723363e-06,1,-2.55539699627706e-06,0.030284652187309,0.0771404038786286,0.000101918784717783,-0.295548265914407,-0.25920108023274,4486287.72047049,44862877.2047049,166786.628594404,0.000127769849814131,0.211424530156451,0.207119230758551,0.701891547116377,0.121891547116377
0.5,NaN,NaN,2.53052699723363e-06,1,-2.03837569435284e-06,0.0295462243371086,0.0776039719349899,8.10420186635828e-05,-0.288338244860149,-0.260448588339706,4383558.18430625,43835581.8430625,286616.320541714,0.000101918784717783,0.255813332392242,0.234833518460704,0.701274296938538,0.121274296938538
0.51,NaN,NaN,2.53052699723363e-06,1,-1.62084037327024e-06,0.028825836430134,0.077975959656859,6.41645459570444e-05,-0.281304563711036,-0.261405817130801,4282486.88586169,42824868.8586169,433237.88166278,8.10420186635828e-05,0.212431937222886,0.221772504942342,0.711838901254501,0.131838901254501
0.52,NaN,NaN,2.53052699723363e-06,0,-1.28329091914018e-06,0.0281230386306284,0.0782613758380424,5.23374707908084e-05,-0.274442824535032,-0.262088781910928,4182962.5233859,41829625.233859,603994.049259734,6.41645459570444e-05,0.268470249203957,0.223474791387692,0.714034909665819,0.134034909665819
0.53,NaN,NaN,2.53052699723363e-06,1,-1.04674941581579e-06,0.0274373942881443,0.0784650070884131,4.09876385643505e-05,-0.267748711019197,-0.262512797361872,4084896.17119744,40848961.7119744,796530.605604046,5.23374707908084e-05,0.240477511109315,0.225023913305927,0.7160691316435,0.1360691316435
0.54,NaN,NaN,2.53052699723363e-06,1,-8.19752771286825e-07,0.0267684746904608,0.0785914272931287,3.18428558880478e-05,-0.26121812363803,-0.262692504390419,3988217.54571573,39882175.4571573,1008763.76492871,4.09876385643505e-05,0.232548615769708,0.212055536982149,0.70887675895853,0.12887675895853
0.55,NaN,NaN,2.53052699723363e-06,0,-6.36857117760871e-07,0.0261158725867766,0.0786450061804248,2.62180544725317e-05,-0.254847020705143,-0.262641900694235,3892874.23454949,38928742.3454949,1238844.87168187,3.18428558880478e-05,0.265248768841233,0.212948254595793,0.701522612525128,0.121522612525128
0.56,NaN,NaN,2.53052699723363e-06,1,-5.24361089450586e-07,0.0254791863199479,0.0786299189492779,1.99303738071176e-05,-0.248631427031512,-0.26237436482325,3798826.96292429,37988269.6292429,1485137.4368477,2.62180544725317e-05,0.281591559174856,0.189322641422218,0.712151360877858,0.132151360877858
0.57,NaN,NaN,2.53052699723363e-06,1,-3.98607476142332e-07,0.0248580207047494,0.0785501539100964,1.48723216570943e-05,-0.242567566378468,-0.261902679712362,3706047.74221485,37060477.4221485,1746193.06115859,1.99303738071176e-05,0.287874607592495,0.221576041182722,0.707377919935952,0.127377919935952
0.58,NaN,NaN,2.53052699723363e-06,1,-2.97446433141877e-07,0.0242520002776412,0.0784095199216484,1.0816676157379e-05,-0.236651708445888,-0.261239059952516,3614519.73114779,36145197.3114779,2020723.39205932,1.48723216570943e-05,0.250620500616784,0.209487506423401,0.697525361092035,0.117525361092035
0.59,NaN,NaN,2.53052699723363e-06,1,-2.16333523147577e-07,0.0236607540174793,0.0782116548983895,7.54272767530061e-06,-0.230880219445737,-0.260395172874105,3524233.52415614,35242335.2415614,2307586.59336516,1.0816676157379e-05,0.271863106547643,0.193855827778745,0.704184169832611,0.124184169832611
0.6,NaN,NaN,2.53052699723363e-06,1,-1.50854553506011e-07,0.0230839204104082,0.0779600324310984,4.91867135320405e-06,-0.225249559589614,-0.259382160642537,3435186.4044935,34351864.044935,2605767.73602429,7.54272767530061e-06,0.30665540437869,0.199315417925448,0.700264035780388,0.120264035780388
0.61,NaN,NaN,2.53052699723363e-06,1,-9.83734270640807e-08,0.0225211472089709,0.0776579686699189,2.81309572636006e-06,-0.219756278628264,-0.258210661509199,3347381.04222115,33473810.4222115,2914363.10714828,4.91867135320405e-06,0.274511856240326,0.213282349998276,0.700352872948072,0.120352872948072
0.62,NaN,NaN,2.53052699723363e-06,0,-5.62619145272012e-08,0.0219720909957638,0.0773086289188836,2.75887304779053e-06,-0.214397013658391,-0.256890830179959,3260824.33047037,32608243.3047037,3232566.36469356,2.81309572636006e-06,0.27719861714196,0.214858160262171,0.697563568419908,0.117563568419908
0.63,1,0.17,2.04304390983256e-06,1,-5.51774609558106e-08,0.0214364169729981,0.076915033933339,1.11150118079066e-06,-0.209168446405667,-0.255432357409306,3175526.37327711,31755263.7327711,0,2.75887304779053e-06,0.298758815070539,0.190838386401586,0.692121948383412,0.112121948383412
0.64,NaN,NaN,2.04304390983256e-06,1,-2.22300236158132e-08,0.0209137947008167,0.0764800659552257,-2.26201576185805e-07,-0.204067428396992,-0.253844487455839,3091499.23180257,30914992.3180257,8360.28524340146,1.11150118079066e-06,0.315590006682063,0.182002176317848,0.705677581875288,0.125677581875288
0.65,NaN,NaN,2.04304390983256e-06,1,4.5240315237161e-09,0.0204039106164455,0.0760064740819645,-1.29217653800333e-06,-0.199090841537053,-0.252136039234821,3008757.55241635,30087575.5241635,32907.6158487459,-2.26201576185805e-07,0.288749194234602,0.172246600560839,0.705970068789871,0.125970068789871
0.66,NaN,NaN,2.04304390983256e-06,1,2.58435307600666e-08,0.0199064541053036,0.0754968807120574,-2.14486294501013e-06,-0.194235644696798,-0.250315421959438,2927316.38926893,29273163.8926893,72887.1237114694,-1.29217653800333e-06,0.305792699763332,0.208776959270948,0.710354054851028,0.130354054851028
0.67,NaN,NaN,2.04304390983256e-06,1,4.28972589002025e-08,0.01942112216408,0.0749537863236322,-2.79147215944057e-06,-0.18949887233635,-0.24839065184423,2847191.21330196,28471912.1330196,127598.428856835,-2.14486294501013e-06,0.288407974589051,0.191086017467796,0.69279977851477,0.11279977851477
0.68,NaN,NaN,2.04304390983256e-06,1,5.58294431888113e-08,0.018947619269106,0.0743795745486553,-3.31463431727554e-06,-0.184877631412315,-0.246369368187961,2768397.45341858,27683974.5341858,196388.79458152,-2.79147215944057e-06,0.289775984135844,0.182472165826617,0.70335367951487,0.12335367951487
0.69,NaN,NaN,2.04304390983256e-06,1,6.62926863455107e-08,0.0184856570727991,0.0737765170432612,-3.70181579744468e-06,-0.18036910144905,-0.244258848798347,2690950.0946406,26909500.946406,278647.125822561,-3.31463431727554e-06,0.339593407866893,0.171058908969764,0.689794493097652,0.109794493097652
0.7,NaN,NaN,2.04304390983256e-06,1,7.40363159488936e-08,0.0180349544159814,0.0731467781450904,-4.02031119081351e-06,-0.175970530448194,-0.242066024889824,2614863.37094702,26148633.7094702,373798.663896823,-3.70181579744468e-06,0.288599010881387,0.176508524356478,0.704003810057125,0.124003810057126
0.71,NaN,NaN,2.04304390983256e-06,1,8.040622381627e-08,0.0175952369237977,0.0724924193587376,-4.24081053659072e-06,-0.171679235165482,-0.239797495329599,2540150.47641023,25401504.7641023,481300.402426833,-4.02031119081351e-06,0.293326359897013,0.174748955304359,0.689104446561951,0.109104446561951
0.72,NaN,NaN,2.04304390983256e-06,1,8.48162107318141e-08,0.0171662370378629,0.0718154036339023,-4.41362805139641e-06,-0.167492597078148,-0.237459540404246,2466823.36741178,24668233.6741178,600637.023318685,-4.24081053659072e-06,0.333404010714858,0.161347645037683,0.695939901915503,0.115939901915503
0.73,NaN,NaN,2.04304390983256e-06,1,8.8272561027928e-08,0.0167476936172843,0.0711175994893133,-4.52840420059411e-06,-0.163408062748351,-0.235058134975408,2394892.57104227,23948925.7104227,731317.442918174,-4.41362805139641e-06,0.328363022616057,0.180659540145,0.688972753976606,0.108972753976606
0.74,NaN,NaN,2.04304390983256e-06,0,9.0568084011882e-08,0.0163393519788493,0.0704007849447311,-3.26739587978812e-06,-0.1594231407563,-0.23259896119643,2324367.07163112,23243670.7163112,872871.734741038,-4.52840420059411e-06,0.350859825855211,0.171787897211299,0.704631587061341,0.124631587061341
0.75,NaN,NaN,2.04304390983256e-06,1,6.53479175957623e-08,0.0159409635940084,0.0696666513137066,-3.5728708845424e-06,-0.155535368304659,-0.230087420687284,2255254.18496733,22552541.8496733,1024848.55424044,-3.26739587978812e-06,0.352496879803167,0.177527175691207,0.689378171315186,0.109378171315186
0.76,NaN,NaN,2.04304390983256e-06,1,7.14574176908478e-08,0.0155522827534493,0.0689168068277215,-3.79554473466e-06,-0.151742414409416,-0.227528645145408,2187559.28052485,21875592.8052485,1186813.92698127,-3.5728708845424e-06,0.368582705252085,0.156252130141794,0.682323802931188,0.102323802931188
0.77,NaN,NaN,2.04304390983256e-06,1,7.59108946931997e-08,0.0151730768867117,0.0681527797875566,-3.96982895298369e-06,-0.148041964711163,-0.224927510134087,2121286.55349059,21212865.5349059,1358346.01838129,-3.79554473466e-06,0.320743797540755,0.18522696477285,0.689113151272774,0.109113151272774
0.78,NaN,NaN,2.04304390983256e-06,1,7.93965790596736e-08,0.0148031150491308,0.0673760226586928,-4.11543231091382e-06,-0.144431762129971,-0.222288644444082,2056438.08553353,20564380.8553353,1539036.93195784,-3.96982895298369e-06,0.32993976979295,0.176585662957886,0.704140626438846,0.124140626438846
0.79,NaN,NaN,2.04304390983256e-06,1,8.23086462182762e-08,0.0144421719889009,0.0665879148412895,-4.20360348440576e-06,-0.140909605109955,-0.219616440529297,1993014.19553078,19930141.9553078,1728490.12704511,-4.11543231091382e-06,0.333478062360718,0.181181664355059,0.692562564192105,0.112562564192105
0.8,NaN,NaN,2.04304390983256e-06,0,8.4072069688115e-08,0.0140900279740483,0.065789765757768,-3.00492182263058e-06,-0.137473345083416,-0.216915064524034,1931013.45444559,19310134.5444559,1926319.26522514,-4.20360348440576e-06,0.333314754673063,0.181473037172494,0.694267335174712,0.114267335174712
0.81,1,0.18,1.56025663216099e-06,1,6.00984364526115e-08,0.0137464685411935,0.0649828178131931,-3.27576632988859e-06,-0.134120855897896,-0.214188465829393,1870432.69497272,18704326.9497272,0,-3.00492182263058e-06,0.389107719707245,0.147766503200574,0.691245988295079,0.111245988295079
0.82,NaN,NaN,1.56025663216099e-06,1,6.55153265977717e-08,0.013411281440938,0.0641682492253693,-3.47235143960956e-06,-0.130850130471227,-0.211440385321324,1811266.89474626,18112668.9474626,5297.12443042273,-3.27576632988859e-06,0.370522779109427,0.142616363950704,0.684538417322905,0.104538417322905
0.83,NaN,NaN,1.56025663216099e-06,1,6.94470287921911e-08,0.013084266303568,0.0633471764420795,-3.61165174675642e-06,-0.12765917301966,-0.208674366594359,1753509.87520942,17535098.7520942,20945.8432498821,-3.47235143960956e-06,0.353478424465406,0.161523601108011,0.679794169551388,0.0997941695513877
0.84,NaN,NaN,1.56025663216099e-06,0,7.22330349351284e-08,0.0127652238657562,0.0625206574647558,-2.6192039041092e-06,-0.124546036844581,-0.205893763120488,1697153.62718339,16971536.2718339,46585.8503910129,-3.61165174675642e-06,0.355075036034672,0.149223084770832,0.687653844959067,0.107653844959067
0.85,NaN,NaN,1.56025663216099e-06,1,5.2384078082184e-08,0.0124539597501906,0.061689693951704,-2.91313649565511e-06,-0.121508796518577,-0.203101746459247,1642188.64262174,16421886.4262174,81861.537981901,-2.6192039041092e-06,0.353828691855451,0.158406426994367,0.695707252774804,0.115707252774804
0.86,NaN,NaN,1.56025663216099e-06,1,5.82627299131021e-08,0.0121502816861813,0.060855233635526,-3.12328702078931e-06,-0.118545632540539,-0.200301313231383,1588603.85567782,15886038.5567782,126422.027551304,-2.91313649565511e-06,0.384097001094692,0.138196773300174,0.683606803590831,0.103606803590831
0.87,NaN,NaN,1.56025663216099e-06,1,6.24657404157861e-08,0.011854007975362,0.0600181723715214,-3.28031932914234e-06,-0.115654736367373,-0.197495294758712,1536387.22604295,15363872.2604295,179920.397943051,-3.12328702078931e-06,0.359303582035199,0.144455639321684,0.68414343914897,0.10414343914897
0.88,NaN,NaN,1.56025663216099e-06,1,6.56063865828467e-08,0.0115649579977126,0.0591793569838009,-3.3887531754442e-06,-0.112834344308729,-0.194686363113604,1485525.23528225,14855252.3528225,242014.26116383,-3.28031932914234e-06,0.405086563236752,0.156541434073401,0.679345129045279,0.0993451290452787
0.89,NaN,NaN,1.56025663216099e-06,1,6.77750635088839e-08,0.0112829556017494,0.0583395870393621,-3.46984612123877e-06,-0.110082735795596,-0.191877038124183,1436003.18996974,14360031.8996974,312365.573179547,-3.3887531754442e-06,0.396402263104921,0.155018134507607,0.685420635165835,0.105420635165835
0.9,NaN,NaN,1.56025663216099e-06,1,6.93969224247753e-08,0.0110078289325899,0.0574996169089094,-3.52068889369527e-06,-0.107398232736886,-0.189069694079662,1387805.29945324,13878052.9945324,390640.679853586,-3.46984612123877e-06,0.393873607146433,0.134331536944108,0.683794161697081,0.103794161697081
0.91,NaN,NaN,1.56025663216099e-06,1,7.04137778739052e-08,0.0107394103687157,0.0566601577393476,-3.54241429761442e-06,-0.104779197894172,-0.186266566183455,1340914.75964391,13409147.5964391,476510.384998119,-3.52068889369527e-06,0.415638676773099,0.155910055829403,0.677423761554952,0.0974237615549524
0.92,NaN,NaN,1.56025663216099e-06,1,7.08482859522882e-08,0.010477536360483,0.0558218793522854,-3.55909109836679e-06,-0.102224033983984,-0.18346975672903,1295313.8308412,12953138.308412,569650.058273596,-3.54241429761442e-06,0.384984152028174,0.145751709241634,0.688952517269578,0.108952517269578
0.93,NaN,NaN,1.56025663216099e-06,0,7.11818219673357e-08,0.0102220473413084,0.0549854120611313,-2.57672922366035e-06,-0.0997311832627714,-0.180681241032975,1250983.91880162,12509839.1880162,669739.753968366,-3.55909109836679e-06,0.353915158628583,0.145910050729792,0.684721925748629,0.104721925748629
0.94,NaN,NaN,1.56025663216099e-06,1,5.1534584473207e-08,0.00997278768704596,0.0541513484171416,-2.74874851108796e-06,-0.0972991017352378,-0.177902873150186,1207905.64619483,12079056.4619483,776464.350582131,-2.57672922366035e-06,0.420746027360826,0.143103111013242,0.683886119713538,0.103886119713538
0.95,NaN,NaN,1.56025663216099e-06,1,5.49749702217592e-08,0.00972960313788246,0.0533202448918916,-2.87594203914143e-06,-0.0949263355749505,-0.175136390507682,1166058.83427891,11660588.3427891,889514.186503506,-2.74874851108796e-06,0.376269388649225,0.150172535956098,0.684273800719216,0.104273800719216
0.96,NaN,NaN,1.56025663216099e-06,0,5.75188407828285e-08,0.0094923484404112,0.0524926232378507,-2.02467100370786e-06,-0.0926114371648827,-0.172383421002281,1125422.93662065,11254229.3662065,1008583.63011154,-2.87594203914143e-06,0.349260973863795,0.122526084420671,0.681999157014155,0.101999157014155
0.97,1,0.16,1.16527294531473e-06,1,4.04934200741572e-08,0.00926087895322991,0.0516689725876298,-2.26645294236966e-06,-0.0903529714223944,-0.169645486973014,1085976.69535745,10859766.9535745,0,-2.02467100370786e-06,0.389655527509834,0.139741065202098,0.683794081392629,0.103794081392629
