Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
0,NaN,NaN,0,0,0,0,0,1,-1,0.5,2568190902.45037,0,513638180.490074,0,0.5,0.0341449875631698,0.274986312550569,0.19,0
0.01,1,0.01,0,0,0,0,0,1,-1,0.5,2568190902.45037,0,0,0,0.468878243554281,0.03345858771685,0.281696009922361,0,0
0.02,NaN,NaN,0,0,0,0,0,1,-1,0.5,2568190902.45037,0,0,0,0.468878243554281,0.0247124677106281,0.234149168360001,0,0
0.03,NaN,NaN,0,0,0,0,0,1,-1,0.5,2568190902.45037,0,0,0,0.468878243554281,0.0191730751215021,0.238474110345599,0,0
0.04,NaN,NaN,0,0,0,0,0,1,-1,0.5,2568190902.45037,0,0,0,0.468878243554281,0.0126674529277857,0.264079866303873,0,0
0.05,NaN,NaN,0,0,0,0,0,1,-1,0.5,2568190902.45037,0,0,0,0.468878243554281,0.00590727617725224,0.276343134132105,0,0
0.06,NaN,NaN,0,0,0,0,0,1,-1,0.5,2568190902.45037,0,0,0,0.468878243554281,0.000649809019201389,0.244731970255346,0,0
0.07,NaN,NaN,0,1,-0.0199973337599309,0.0996679946249558,-0.148885033623318,0.808106352870526,-0.951226,0.448517,2568190902.45037,513638180.490074,0,1,0.468878243554281,0.00537624347241728,0.267025312112825,0.698920759442455,0.118920759442455
0.08,NaN,NaN,0,1,-0.0161607199445901,0.0948367350330599,-0.133748894670688,0.653035597825405,-0.908321161910546,0.400475020754,2272107535.12224,454421507.024447,2072049.49973925,0.808106352870526,0.468878243554281,0.0108215020734438,0.233396778401031,0.706689865737909,0.126689865737909
0.09,NaN,NaN,0,1,-0.0130599693655314,0.090583135192453,-0.119567769819784,0.527721693745957,-0.870244354610866,0.355554518172587,2024328615.43022,404865723.086044,7538731.7974309,0.653035597825405,0.468878243554281,0.0172135388077524,0.261597864094606,0.717163802345423,0.137163802345423
0.1,NaN,NaN,0,0,-0.0105540419848807,0.0868054129184064,-0.106263648437249,0.426456122489658,-0.836152156589588,0.313482649260914,1815452272.39247,363090454.478493,15513234.6926758,0.527721693745957,0.468878243554281,0.0242682501182274,0.243438879252668,0.693197752949478,0.113197752949478
0.11,NaN,NaN,0,0,-0.00852891563616354,0.0834208937023346,-0.0937685148232457,0.344622604232873,-0.805360928487682,0.274024883454513,1638187739.49533,327637547.899066,25347972.5311825,0.426456122489658,0.468878243554281,0.0284087414788732,0.27173296339766,0.695534659930218,0.115534659930218
0.12,NaN,NaN,0,1,-0.0068923429426947,0.0803624227051019,-0.0820227764149088,0.278490744044228,-0.777316280075226,0.236978203617033,1486825724.95957,297365144.991913,36563537.2540725,0.344622604232873,0.468878243554281,0.0358039148692659,0.275968953857419,0.709858949334569,0.129858949334569
0.13,NaN,NaN,0,1,-0.00556975728444472,0.0775754486276691,-0.0709739273177047,0.225049071670641,-0.751568314178025,0.202165588347747,1356853351.93255,271370670.38651,48799775.2649486,0.278490744044228,0.468878243554281,0.0423176598666763,0.266706607047797,0.703587347763221,0.123587347763221
0.14,NaN,NaN,0,1,-0.00450095103878077,0.0750156413940306,-0.0605754215061534,0.181862425133052,-0.727751545989334,0.169431533345258,1244671052.80549,248934210.561098,61781942.3473361,0.225049071670641,0.468878243554281,0.0512959510900977,0.26195819645478,0.703010373659385,0.123010373659385
0.15,NaN,NaN,0,1,-0.00363723246299328,0.0726469483766388,-0.0507857302885584,0.146962910220982,-0.705568790075572,0.138638415696336,1147382530.44939,229476506.089878,75297178.8559326,0.181862425133052,0.468878243554281,0.0540989372348827,0.273928295965813,0.717969308727657,0.137969308727657
0.16,NaN,NaN,0,1,-0.00293924974013105,0.0704400278827387,-0.041567558857088,0.118760343919017,-0.68477809950044,0.109663535979832,1062638116.63955,212527623.32791,89178024.1252921,0.146962910220982,0.468878243554281,0.0554283623061208,0.277447158881019,0.708639711073122,0.128639711073122
0.17,1,0.16,1.28735118675907e-05,0,-0.0023752024117286,0.0683709747139358,-0.0328871965173449,0.0959736543276481,-0.66518220748077,0.0823967101668783,988516536.73649,197703307.347298,0,0.118760343919017,0.462551159927898,0.0628695955845771,0.233291938280013,0.698630259806917,0.118630259806917
0.18,NaN,NaN,1.28735118675907e-05,1,-0.00191947072920232,0.0664202869340443,-0.0247139795973591,0.0775554886078545,-0.646619899478848,0.0567383065553758,923435024.446725,184687004.889345,460897.451500594,0.0959736543276481,0.462551159927898,0.062429973736819,0.270122745166081,0.712341704052042,0.132341704052042
0.19,NaN,NaN,1.28735118675907e-05,1,-0.00155110852819848,0.0645720194301816,-0.0170198482714037,0.0626716482743973,-0.628959434289577,0.0325976462078691,866080168.482101,173216033.69642,1740062.86535513,0.0775554886078545,0.462551159927898,0.0713984955619976,0.274300383060396,0.695595457790076,0.115595457790076
0.2,NaN,NaN,1.28735118675907e-05,1,-0.00125343230906794,0.0628131377735933,-0.00977898212803783,0.0506438431470262,-0.61209262707909,0.00989168409103577,815355626.430024,163071125.286005,3700771.23045044,0.0626716482743973,0.462551159927898,0.0762220686058691,0.237668038578869,0.715277763603935,0.135277763603935
0.21,NaN,NaN,1.28735118675907e-05,0,-0.00101287651656395,0.0611329354180318,-0.00296749651663807,0.0409281651217964,-0.595930472779686,-0.0114560614369453,770339784.036072,154067956.807214,6227248.28194972,0.0506438431470262,0.462551159927898,0.092760968070406,0.259905926518227,0.707318622270107,0.127318622270107
0.22,NaN,NaN,1.28735118675907e-05,0,-0.000818563119610987,0.0595226024610628,0.00343680489956745,0.0330768479841839,-0.580399401177182,-0.0315163921830508,730253718.840577,146050743.768115,9220829.95449479,0.0409281651217964,0.462551159927898,0.0994585246918969,0.240613652068679,0.72114133725231,0.14114133725231
0.23,NaN,NaN,1.28735118675907e-05,0,-0.000661536863180635,0.0579748560296843,0.00945463592272702,0.0267321357947422,-0.565438555888884,-0.0503551548177474,694435370.178961,138887074.035792,12596995.9918862,0.0330768479841839,0.462551159927898,0.098424002627664,0.238473312951156,0.718582387592258,0.138582387592258
0.24,NaN,NaN,1.28735118675907e-05,1,-0.000534642664953587,0.0564836717407872,0.0151053974065764,0.0216008305770855,-0.550997289230795,-0.0680338473093109,662319785.879942,132463957.175988,16283018.0693344,0.0267321357947422,0.462551159927898,0.109585771688323,0.24829732091678,0.703261980392382,0.123261980392382
0.25,NaN,NaN,1.28735118675907e-05,1,-0.000432016584664756,0.0550440359944732,0.0204073205490891,0.0174541794572668,-0.537033338883041,-0.0846101185629401,633422543.878931,126684508.775786,20216116.8637251,0.0216008305770855,0.462551159927898,0.101907907244851,0.267749088673896,0.702029840541354,0.122029840541354
0.26,NaN,NaN,1.28735118675907e-05,1,-0.000349083574965637,0.0536517657120296,0.0253775855562491,0.0141031978315371,-0.523511051773276,-0.100138188330767,607326897.691683,121465379.538337,24341962.4729847,0.0174541794572668,0.462551159927898,0.115705335196052,0.223940078194668,0.717452766175988,0.137452766175988
0.27,NaN,NaN,1.28735118675907e-05,0,-0.0002820639491504,0.05230333240135,0.0300324223980548,0.0113993773171871,-0.510400253068163,-0.11466919174984,583672660.50497,116734532.100994,28613496.59176,0.0141031978315371,0.462551159927898,0.128156337870351,0.247156409279793,0.715907004365471,0.135907004365471
0.28,NaN,NaN,1.28735118675907e-05,0,-0.000227987542393605,0.0509957502547914,0.0343871938543697,0.00921439832897673,-0.497675125481955,-0.128251473236408,562147851.008315,112429570.201663,32989929.0645408,0.0113993773171871,0.462551159927898,0.121269061693637,0.236163119915208,0.717103341171303,0.137103341171303
0.29,NaN,NaN,1.28735118675907e-05,1,-0.000184287964493269,0.0497264650679934,0.0384564673761238,0.00744460908094678,-0.485313610664778,-0.14093083182878,542481363.103819,108496272.620764,37435935.4985995,0.00921439832897673,0.462551159927898,0.14244385064845,0.223270003494289,0.696577694385961,0.116577694385961
0.3,NaN,NaN,1.28735118675907e-05,1,-0.000148892180518678,0.0484932950702594,0.0422540756695206,0.0060143731142835,-0.473296715959839,-0.152750737563989,524437554.68872,104887510.937744,41920932.584355,0.00744460908094678,0.462551159927898,0.130927053784442,0.239180971950569,0.720752068325216,0.140752068325216
0.31,NaN,NaN,1.28735118675907e-05,1,-0.000120287461705521,0.0472943622029607,0.0457931712853354,0.00485859088237576,-0.461607756430589,-0.163752516634491,507811261.807472,101562252.361494,46418489.5409703,0.0060143731142835,0.462551159927898,0.143869305072091,0.214121730583092,0.72049795140718,0.14049795140718
0.32,1,0.15,3.79763422461862e-06,1,-9.71718173416714e-05,0.0461280168389605,0.0490862740556442,0.00392460232369677,-0.450232041618667,-0.173975504174773,492423254.174691,98484650.8349381,0,0.00485859088237576,0.45942523798336,0.148928171528783,0.232664288177616,0.71840528546469,0.13840528546469
0.33,NaN,NaN,3.79763422461862e-06,1,-7.84920463127388e-05,0.0449928067962326,0.052145310640815,0.00316987870488282,-0.439156523542845,-0.183457181052922,478117027.632772,95623405.5265544,95704.3929271191,0.00392460232369677,0.45942523798336,0.154103580878808,0.259722825651597,0.703057695097643,0.123057695097643
0.34,NaN,NaN,3.79763422461862e-06,1,-6.33975740127194e-05,0.0438874424337075,0.0549816507638916,0.00255994238861912,-0.42836950957123,-0.192233293885861,464755866.968332,92951173.3936664,365132.314676859,0.00316987870488282,0.45942523798336,0.171724116599075,0.225479676131659,0.722006851380447,0.142006851380447
0.35,NaN,NaN,3.79763422461862e-06,1,-5.11988477276462e-05,0.0428107681777981,0.0576061396259104,0.00206710991479727,-0.417860433026285,-0.200337961080614,452220335.382501,90444067.0765003,784076.645717229,0.00255994238861912,0.45942523798336,0.176256520559224,0.230401307527953,0.69789083843595,0.11789083843595
0.36,NaN,NaN,3.79763422461862e-06,0,-4.13421982723917e-05,0.0417617397770086,0.0600291271154057,0.00167117679465362,-0.407619660036581,-0.207803767362734,440406125.947497,88081225.1894994,1331145.78769136,0.00206710991479727,0.45942523798336,0.169854506795233,0.253244115216033,0.703161974576537,0.123161974576537
0.37,NaN,NaN,3.79763422461862e-06,1,-3.34235358806263e-05,0.0407394051477354,0.0622604943609464,0.00134887881388152,-0.397638284398777,-0.214661848431086,429222194.779272,85844438.9558545,1987451.04392788,0.00167117679465362,0.45942523798336,0.153392461605878,0.209049925838377,0.710267541191981,0.130267541191981
0.38,NaN,NaN,3.79763422461862e-06,0,-2.69775762710857e-05,0.0397428840008725,0.0643096779611316,0.00109076849615479,-0.38790818444951,-0.220941965666369,418589070.491618,83717814.0983235,2736334.75611647,0.00134887881388152,0.45942523798336,0.175837930864936,0.219985843356204,0.70817752363203,0.12817752363203
0.39,NaN,NaN,3.79763422461862e-06,1,-2.18153699196352e-05,0.0387713736102152,0.0661856917414227,0.000879848446955146,-0.378421666984024,-0.226672580227444,408437743.067867,81687548.6135734,3563117.10290595,0.00109076849615479,0.45942523798336,0.188859123733188,0.246675921330949,0.717840877312983,0.137840877312983
