Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,x1_3,XX1,SS,gg1,z1,chi,Normalized chi
3.12,NaN,NaN,0.00331214712674807,0,-1.81608699130322e-05,0.00333859644563148,0.0242602253006364,0.00136937174971064,-0.0325497575026768,-0.0792530894501611,1781185.69672748,4240918.32554163,4240918.32554163,0.000908043495751439,195819.490140459,7.09345768133566e-20
3.13,NaN,NaN,0.00331214712674807,1,-2.73874349873654e-05,0.0032549642549712,0.0237714477127376,0.00110368734653217,-0.0317225716975988,-0.0776501376910595,1704668.87419219,4058735.41474331,4058735.41474331,0.00136937174971064,195819.490140459,7.09345768133566e-20
3.14,NaN,NaN,0.00331214712674807,1,-2.20737469270582e-05,0.00317224652876682,0.0232908284675547,0.000889063632340921,-0.0309220377182896,-0.076073811771032,1634940.73057287,3892716.02517351,3892716.02517351,0.00110368734653217,195819.490140459,7.09345768133566e-20
3.15,NaN,NaN,0.00331214712674807,1,-1.77812726449444e-05,0.00309219391626681,0.0228181820503663,0.000715699631242655,-0.0301462603896518,-0.0745241125819938,1567780.46927916,3732810.64114086,3732810.64114086,0.000889063632340921,195819.490140459,7.09345768133566e-20
3.16,1,0.25,0.0017460423211909,1,-1.43139926238755e-05,0.00301461690672122,0.0223535094620015,0.000575675331522507,-0.0293936297706222,-0.0730009759390482,1503125.27798507,3578869.70948825,0,0.000715699631242655,559483.971829872,2.02670183242239e-19
3.17,NaN,NaN,0.0017460423211909,0,-1.15135066299414e-05,0.00293935451186846,0.0218967921598813,0.000800259393903954,-0.0286627683270962,-0.0715042846038555,1440910.52170854,3430739.33740128,3430739.33740128,0.000575675331522507,559483.971829872,2.02670183242239e-19
3.18,NaN,NaN,0.0017460423211909,1,-1.60051878767124e-05,0.00286626898339534,0.0214479956623535,0.00064414576636556,-0.0279442534700642,-0.0700338780822046,1379291.73549009,3284027.94164308,3284027.94164308,0.000800259393903954,559483.971829872,2.02670183242239e-19
3.19,NaN,NaN,0.0017460423211909,1,-1.28829153265985e-05,0.00279441807331413,0.0210070724861898,0.000518055985642844,-0.0272470681778854,-0.0685892779862667,1321992.80006186,3147601.90490918,3147601.90490918,0.00064414576636556,559483.971829872,2.02670183242239e-19
3.2,NaN,NaN,0.0017460423211909,1,-1.03611197124861e-05,0.00272470007504268,0.0205738797900704,0.000416226512460587,-0.0265699600949094,-0.0671703306612234,1266883.5982554,3016389.51965572,3016389.51965572,0.000518055985642844,559483.971829872,2.02670183242239e-19
3.21,NaN,NaN,0.0017460423211909,1,-8.32453024901945e-06,0.00265698975704097,0.0201483720772082,0.000333999936763473,-0.0259118479621155,-0.0657768447426464,1213902.31302171,2890243.60243264,2890243.60243264,0.000416226512460587,559483.971829872,2.02670183242239e-19
3.22,NaN,NaN,0.0017460423211909,1,-6.6799987351701e-06,0.00259117899694942,0.0197304925147691,0.000267612698163042,-0.0252717904694055,-0.064408598323145,1162985.8472494,2769013.92202239,2769013.92202239,0.000333999936763473,559483.971829872,2.02670183242239e-19
3.23,NaN,NaN,0.0017460423211909,1,-5.35225396320974e-06,0.00252717366689848,0.0193201750832158,0.000214023545209956,-0.024648961044358,-0.063065344803989,1114070.24440842,2652548.20097242,2652548.20097242,0.000267612698163042,559483.971829872,2.02670183242239e-19
3.24,NaN,NaN,0.0017460423211909,1,-4.28047090417298e-06,0.00246489111244766,0.0189173463315594,0.000170774915259377,-0.0240426274391722,-0.0617468176805909,1067091.13551597,2540693.17979992,2540693.17979992,0.000214023545209956,559483.971829872,2.02670183242239e-19
3.25,NaN,NaN,0.0017460423211909,0,-3.41549830517426e-06,0.00240425811133089,0.0185219268130797,0.000473056128318389,-0.0234521351959547,-0.0604527344631249,1021984.16272768,2433295.62554209,2433295.62554209,0.000170774915259377,559483.971829872,2.02670183242239e-19
3.26,NaN,NaN,0.0017460423211909,1,-9.46112256608548e-06,0.00234520922002613,0.0181338322618209,0.000380209785369979,-0.0228686715551297,-0.0591827998950771,977148.14819516,2326543.20998848,2326543.20998848,0.000473056128318389,559483.971829872,2.02670183242239e-19
3.27,NaN,NaN,0.0017460423211909,1,-7.60419570725301e-06,0.00228686316893146,0.0177529745586392,0.000305233527068053,-0.0223017010858789,-0.0579364263821934,935810.257821534,2228119.66147984,2228119.66147984,0.000380209785369979,559483.971829872,2.02670183242239e-19
3.28,NaN,NaN,0.0017460423211909,1,-6.10467054128522e-06,0.00223016641122692,0.0173791778860666,0.000244696568069648,-0.021750385771473,-0.0567133713405733,896109.977223194,2133595.18386475,2133595.18386475,0.000305233527068053,559483.971829872,2.02670183242239e-19
3.29,NaN,NaN,0.0017460423211909,1,-4.89393136135388e-06,0.00217503514726816,0.0170123698729452,0.000195826562715165,-0.0212139916984585,-0.0555133717498707,857995.099905966,2042845.47596659,2042845.47596659,0.000244696568069648,559483.971829872,2.02670183242239e-19
3.3,NaN,NaN,0.0017460423211909,1,-3.91653125428327e-06,0.00212139598751634,0.0166524719985319,0.000156383242273603,-0.0206918704605233,-0.0543361484277461,821413.207449018,1955745.73202147,1955745.73202147,0.000195826562715165,559483.971829872,2.02670183242239e-19
3.31,NaN,NaN,0.0017460423211909,1,-3.12766484546186e-06,0.00206918409295845,0.0162994008750375,0.000124556302622691,-0.0201834440974732,-0.0531814095193551,786312.000319363,1872171.42933182,1872171.42933182,0.000156383242273603,559483.971829872,2.02670183242239e-19
3.32,NaN,NaN,0.0017460423211909,1,-2.49112605244866e-06,0.00201834166903239,0.0159530692948332,9.8882888436452e-05,-0.019688192891716,-0.0520488533501452,752639.592162107,1791999.0289574,1791999.0289574,0.000124556302622691,559483.971829872,2.02670183242239e-19
3.33,NaN,NaN,0.0017460423211909,0,-1.97765776872646e-06,0.00196881674529736,0.0156133870867599,0.000414959606306568,-0.0192056454746655,-0.050938170761891,720344.759727361,1715106.57077943,1715106.57077943,9.8882888436452e-05,559483.971829872,2.02670183242239e-19
3.34,NaN,NaN,0.0017460423211909,1,-8.29919212594083e-06,0.00192056218609227,0.015280261817489,0.00033364772144241,-0.0187271577785558,-0.0498490470289829,688085.217272444,1638298.13636296,1638298.13636296,0.000414959606306568,559483.971829872,2.02670183242239e-19
3.35,NaN,NaN,0.0017460423211909,1,-6.67295442874915e-06,0.00187271358861372,0.014953599367011,0.000267982542164074,-0.0182623219148273,-0.0487808815461297,658579.550569884,1568046.54897591,1568046.54897591,0.00033364772144241,559483.971829872,2.02670183242239e-19
3.36,NaN,NaN,0.0017460423211909,1,-5.35965084323015e-06,0.0018262301612485,0.0146332198536906,0.000214960226595127,-0.0178104233800347,-0.0477334235424642,630265.011640616,1500630.98009671,1500630.98009671,0.000267982542164074,559483.971829872,2.02670183242239e-19
3.37,NaN,NaN,0.0017460423211909,1,-4.29920453187605e-06,0.00178104045478405,0.014319048306283,0.000172153430739695,-0.0173708383500198,-0.0467064063308893,603102.385638242,1435958.06104344,1435958.06104344,0.000214960226595127,559483.971829872,2.02670183242239e-19
3.38,NaN,NaN,0.0017460423211909,1,-3.44306861478029e-06,0.00173708208781028,0.0140110049659274,0.000137600671444161,-0.0169430174094624,-0.0456995509666499,577052.402076373,1373934.29065803,1373934.29065803,0.000172153430739695,559483.971829872,2.02670183242239e-19
3.39,1,0.23,0.00100260397166545,1,-2.75201342887627e-06,0.00169430011969427,0.0137090063839544,0.000109716921849881,-0.0165264723763234,-0.0447125692219001,552075.970692578,1314466.59688709,0,0.000137600671444161,1598525.34808535,5.79057630181905e-19
3.4,NaN,NaN,0.00100260397166545,1,-2.19433843699411e-06,0.00165264573304031,0.0134129663145803,8.72213645864158e-05,-0.0161207656279088,-0.0437451660059662,528134.391722391,1257462.83743427,1257462.83743427,0.000109716921849881,1598525.34808535,5.79057630181905e-19
3.41,NaN,NaN,0.00100260397166545,1,-1.74442729172655e-06,0.00161207516630906,0.0131227964413719,6.90790099445036e-05,-0.0157255014491228,-0.0427970413361905,505189.534228869,1202832.22435445,1202832.22435445,8.72213645864158e-05,1598525.34808535,5.79057630181905e-19
3.42,NaN,NaN,0.00100260397166545,1,-1.38158019888919e-06,0.00157254884865316,0.0128384069689277,5.44535181852558e-05,-0.0153403190154676,-0.0418678919441866,483203.981604008,1150485.67048573,1150485.67048573,6.90790099445036e-05,1598525.34808535,5.79057630181905e-19
3.43,NaN,NaN,0.00100260397166545,1,-1.08907036370469e-06,0.00153403069822572,0.0125597071052075,4.2669075787361e-05,-0.0149648866976894,-0.0409574125861271,462141.146251542,1100336.06250367,1100336.06250367,5.44535181852558e-05,1598525.34808535,5.79057630181905e-19
3.44,NaN,NaN,0.00100260397166545,1,-8.53381515747013e-07,0.00149648755265195,0.0122866054550866,3.31795880809486e-05,-0.0145988974350416,-0.0400652971125841,441965.356811402,1052298.46859858,1052298.46859858,4.2669075787361e-05,1598525.34808535,5.79057630181905e-19
3.45,NaN,NaN,0.00100260397166545,1,-6.63591761618874e-07,0.00145988870636138,0.01201901034178,2.55437841720959e-05,-0.0142420649726787,-0.0391912393428515,422641.921741323,1006290.28986029,1006290.28986029,3.31795880809486e-05,1598525.34808535,5.79057630181905e-19
3.46,NaN,NaN,0.00100260397166545,1,-5.10875683441873e-07,0.00142420553433219,0.0117568300696103,1.94050995235414e-05,-0.0138941207979254,-0.0383349337801184,404137.173029858,962231.364356804,962231.364356804,2.55437841720959e-05,1598525.34808535,5.79057630181905e-19
3.47,NaN,NaN,0.00100260397166545,1,-3.88101990470809e-07,0.00138941118572233,0.0114999731390241,1.44754193060822e-05,-0.0135548116418643,-0.0374960761969436,386418.493519947,920044.032190351,920044.032190351,1.94050995235414e-05,1598525.34808535,5.79057630181905e-19
3.48,NaN,NaN,0.00100260397166545,1,-2.89508386121636e-07,0.001355480334032,0.0112483484226877,1.05219415956227e-05,-0.0132238974383035,-0.0366743641148842,369454.33091685,879653.168849643,879653.168849643,1.44754193060822e-05,1598525.34808535,5.79057630181905e-19
3.49,NaN,NaN,0.00100260397166545,0,-2.1043883191245e-07,0.00132238897300346,0.0110018653098175,0.000200894546509782,-0.0129011496528859,-0.0358694971976106,353214.201121024,840986.193145296,840986.193145296,1.05219415956227e-05,1598525.34808535,5.79057630181905e-19
3.5,NaN,NaN,0.00100260397166545,1,-4.01789093017403e-06,0.00129011424953474,0.0107604338245407,0.000161226307071537,-0.0125816301009953,-0.0350811775731805,337141.008109825,802716.685975774,802716.685975774,0.000200894546509782,1598525.34808535,5.79057630181905e-19
3.51,NaN,NaN,0.00100260397166545,1,-3.22452614141956e-06,0.0012581623462201,0.0105239647229883,0.00012919867599447,-0.0122708700617717,-0.0343089481048402,322339.743904003,767475.580723816,767475.580723816,0.000161226307071537,1598525.34808535,5.79057630181905e-19
3.52,NaN,NaN,0.00100260397166545,1,-2.58397351988365e-06,0.00122708639028518,0.0102923209800778,0.000103344634457282,-0.0119684695854638,-0.033552557190246,308160.572615585,733715.649084726,733715.649084726,0.00012919867599447,1598525.34808535,5.79057630181905e-19
3.53,NaN,NaN,0.00100260397166545,1,-2.0668926891427e-06,0.00119684638707517,0.0100654272174538,8.24787186761282e-05,-0.0116740742520826,-0.0328117481354747,294580.680414538,701382.572415567,701382.572415567,0.000103344634457282,1598525.34808535,5.79057630181905e-19
3.54,NaN,NaN,0.00100260397166545,0,-1.64957437352107e-06,0.00116740689487867,0.00984320652361789,0.000259043393722755,-0.0113873671947847,-0.0320862608924489,281577.562417887,670422.767661636,670422.767661636,8.24787186761282e-05,1598525.34808535,5.79057630181905e-19
3.55,NaN,NaN,0.00100260397166545,0,-5.18086787440876e-06,0.00113873622727067,0.0096255809753773,0.000401726720145335,-0.0111033461797628,-0.0313758334629576,268665.163268531,639678.960163168,639678.960163168,0.000259043393722755,1598525.34808535,5.79057630181905e-19
3.56,NaN,NaN,0.00100260397166545,1,-8.03453440273382e-06,0.0011103341616871,0.00941247205928331,0.0003236795281429,-0.0108227719669527,-0.0306800411544238,256378.917988084,610425.995209724,610425.995209724,0.000401726720145335,1598525.34808535,5.79057630181905e-19
3.57,NaN,NaN,0.00100260397166545,0,-6.47359056276757e-06,0.00108227677412974,0.00920375245271399,0.00045395969745933,-0.0105509434543418,-0.0299984999613714,245089.612548389,583546.696543784,583546.696543784,0.0003236795281429,1598525.34808535,5.79057630181905e-19
3.58,NaN,NaN,0.00100260397166545,1,-9.07919394893712e-06,0.00105509395391555,0.00899930703273152,0.000365938366895576,-0.0102825668811789,-0.0293310209269372,233856.2623868,556800.624730476,556800.624730476,0.00045395969745933,1598525.34808535,5.79057630181905e-19
3.59,NaN,NaN,0.00100260397166545,1,-7.31876733778084e-06,0.00102825632572206,0.00879907918149884,0.000294831761400729,-0.0100228817836941,-0.0286772398871787,223543.394674608,532246.177796685,532246.177796685,0.000365938366895576,1598525.34808535,5.79057630181905e-19
3.6,NaN,NaN,0.00100260397166545,1,-5.89663522794623e-06,0.00100228784274279,0.00860295971908552,0.000237393193999886,-0.00977126370346984,-0.0280369850083509,213656.814803844,508706.701913915,508706.701913915,0.000294831761400729,1598525.34808535,5.79057630181905e-19
3.61,NaN,NaN,0.00100260397166545,1,-4.74786387996205e-06,0.000977126059368186,0.00841089715618494,0.00019099906719662,-0.00952718258771125,-0.0274100689217247,204182.838489096,486149.615450229,486149.615450229,0.000237393193999886,1598525.34808535,5.79057630181905e-19
3.62,1,0.23,0.000562221793665601,1,-3.81998134391383e-06,0.000952717970519308,0.00822283533993697,0.000153529294838368,-0.00929018529169301,-0.0267962924969687,195107.686026464,464542.109586819,0,0.00019099906719662,4567214.99452956,1.65445033572381e-18
3.63,NaN,NaN,0.000562221793665601,1,-3.0705858967577e-06,0.000929018261898372,0.00803871458596653,0.000123270672358734,-0.00905988142407127,-0.0261954478854693,186417.52417703,443851.248040548,443851.248040548,0.000153529294838368,4567214.99452956,1.65445033572381e-18
3.64,NaN,NaN,0.000562221793665601,1,-2.46541344716969e-06,0.000905987894524469,0.00785847259143881,9.88387913489909e-05,-0.00883593189389563,-0.0256073209733811,178098.533720793,424044.12790665,424044.12790665,0.000123270672358734,4567214.99452956,1.65445033572381e-18
3.65,NaN,NaN,0.000562221793665601,1,-1.97677582697724e-06,0.000883592959438359,0.00768204517105815,7.91149395965292e-05,-0.00861803964119457,-0.025031693357395,170136.983688039,405088.056400093,405088.056400093,9.88387913489909e-05,4567214.99452956,1.65445033572381e-18
3.66,NaN,NaN,0.000562221793665601,0,-1.58229879192926e-06,0.000861803750763841,0.0075093668498989,0.000171819280037551,-0.00840594213243282,-0.0244683439345476,162519.302036039,386950.719133425,386950.719133425,7.91149395965292e-05,4567214.99452956,1.65445033572381e-18
3.67,NaN,NaN,0.000562221793665601,1,-3.4363856007375e-06,0.000840594015255764,0.00734037134046019,0.000138128533840641,-0.0081967562648669,-0.0239170501798954,155033.640695724,369127.7159422,369127.7159422,0.000171819280037551,4567214.99452956,1.65445033572381e-18
3.68,NaN,NaN,0.000562221793665601,1,-2.76257067680578e-06,0.000819675442915429,0.00717499192608625,0.000110921234489761,-0.00799349342928082,-0.0233774982521438,148093.224384742,352602.915201767,352602.915201767,0.000138128533840641,4567214.99452956,1.65445033572381e-18
3.69,NaN,NaN,0.000562221793665601,1,-2.21842468979158e-06,0.000799349172677541,0.00701313449411807,8.89526904293865e-05,-0.00779585106887545,-0.0228494884386135,141451.254027872,336788.700066363,336788.700066363,0.000110921234489761,4567214.99452956,1.65445033572381e-18
3.7,NaN,NaN,0.000562221793665601,0,-1.77905380858585e-06,0.00077958494895587,0.0068547391663214,0.00017976924518759,-0.00760356435959728,-0.0223328174968094,135096.571365268,321658.503250638,321658.503250638,8.89526904293865e-05,4567214.99452956,1.65445033572381e-18
3.71,NaN,NaN,0.000562221793665601,1,-3.59538490373631e-06,0.000760356289428455,0.00669974500345601,0.000144623202838282,-0.00741375220297739,-0.021827280070634,128838.307423091,306757.874816883,306757.874816883,0.00017976924518759,4567214.99452956,1.65445033572381e-18
3.72,NaN,NaN,0.000562221793665601,1,-2.89246405675758e-06,0.000741375084468631,0.00654809043022551,0.000116238128859005,-0.00722942610195577,-0.0213325789671603,123051.761992038,292980.385695329,292980.385695329,0.000144623202838282,4567214.99452956,1.65445033572381e-18
3.73,NaN,NaN,0.000562221793665601,1,-2.32476257717592e-06,0.000722942484247911,0.00639968631951545,9.33161170087388e-05,-0.00705028738835889,-0.0208485305545207,117514.476287162,279796.37211229,279796.37211229,0.000116238128859005,4567214.99452956,1.65445033572381e-18
3.74,NaN,NaN,0.000562221793665601,1,-1.86632234017261e-06,0.000705028622020752,0.00625447760920169,7.48083537583861e-05,-0.00687607632967349,-0.0203749472525717,112217.220274444,267183.857796295,267183.857796295,9.33161170087388e-05,4567214.99452956,1.65445033572381e-18
3.75,NaN,NaN,0.000562221793665601,1,-1.4961670751666e-06,0.00068760752459943,0.00611240805108832,5.98673143836077e-05,-0.00670656510489863,-0.019911639004756,107150.855125492,255121.083632125,255121.083632125,7.48083537583861e-05,4567214.99452956,1.65445033572381e-18
3.76,NaN,NaN,0.000562221793665601,1,-1.19734628767158e-06,0.000670656409940552,0.0059734206525297,4.78081331631671e-05,-0.0065415521174896,-0.0194584144583651,102306.376944008,243586.611771448,243586.611771448,5.98673143836077e-05,4567214.99452956,1.65445033572381e-18
3.77,NaN,NaN,0.000562221793665601,1,-9.5616266326305e-07,0.000654155118440485,0.00583745803057684,3.80773870702433e-05,-0.00638085738905693,-0.0190150819091016,97674.9543318169,232559.415075755,232559.415075755,4.78081331631671e-05,4567214.99452956,1.65445033572381e-18
3.78,NaN,NaN,0.000562221793665601,1,-7.61547741404719e-07,0.000638085652306112,0.00570446269541582,3.02278702252007e-05,-0.00622431882667151,-0.0185814500551246,93247.9590127849,222018.95003044,222018.95003044,3.80773870702433e-05,4567214.99452956,1.65445033572381e-18
3.79,NaN,NaN,0.000562221793665601,1,-6.04557404503939e-07,0.00062243180228601,0.00557437727665187,2.38982094162301e-05,-0.00607178919637429,-0.0181573285971016,89016.9896564455,211945.213467727,211945.213467727,3.02278702252007e-05,4567214.99452956,1.65445033572381e-18
3.8,NaN,NaN,0.000562221793665601,1,-4.77964188324565e-07,0.000607178845021984,0.0054471447033947,1.87963916332024e-05,-0.00592313366760928,-0.0177425287137899,84973.8895081365,202318.784543182,202318.784543182,2.38982094162301e-05,4567214.99452956,1.65445033572381e-18
3.81,NaN,NaN,0.000562221793665601,1,-3.75927832664031e-07,0.000592313297492827,0.00532270834700139,1.46864528559493e-05,-0.00577822781925453,-0.0173368634370149,81110.7586269658,193120.853873728,193120.853873728,1.87963916332024e-05,4567214.99452956,1.65445033572381e-18
3.82,NaN,NaN,0.000562221793665601,1,-2.93729057118978e-07,0.000577822717617799,0.00520101213363654,1.13777214171088e-05,-0.00563695601890058,-0.0169401479453421,77419.9615736974,184333.241842137,184333.241842137,1.46864528559493e-05,4567214.99452956,1.65445033572381e-18
3.83,NaN,NaN,0.000562221793665601,1,-2.27554428342171e-07,0.000563695542184793,0.00508200063243786,8.71612568825716e-06,-0.00549921010397545,-0.0165521997920428,73894.131349143,175938.40797415,175938.40797415,1.13777214171088e-05,4567214.99452956,1.65445033572381e-18
3.84,1,0.22,0.000332213026726128,1,-1.74322513765141e-07,0.000549920954963109,0.00496561912396757,6.57716992269794e-06,-0.00536488830701264,-0.0161728390799689,70526.1703027183,167919.45310171,0,8.71612568825716e-06,13049185.4129416,4.72700092298639e-18
3.85,NaN,NaN,0.000332213026726128,0,-1.31543398453958e-07,0.000536488779230484,0.00485181365273368,6.90640857564218e-05,-0.00523389437842662,-0.0158018885935395,67309.2486354635,160260.115798723,160260.115798723,6.57716992269794e-06,13049185.4129416,4.72700092298639e-18
3.86,NaN,NaN,0.000332213026726128,1,-1.38128171512756e-06,0.000523389390050843,0.0047405310668419,5.53675413855952e-05,-0.00510457113036059,-0.0154391738960884,64159.9364459853,152761.753442822,152761.753442822,6.90640857564218e-05,13049185.4129416,4.72700092298639e-18
3.87,NaN,NaN,0.000332213026726128,1,-1.10735082771145e-06,0.000510457068700062,0.00463171904725313,4.43104731838132e-05,-0.00497873570597271,-0.0150844696599631,61237.4148135773,145803.368603756,145803.368603756,5.53675413855952e-05,13049185.4129416,4.72700092298639e-18
3.88,NaN,NaN,0.000332213026726128,1,-8.86209463676031e-07,0.000497873529459958,0.00452531000719363,3.53860633762034e-05,-0.00485623867880162,-0.0147376206591942,58444.4370033032,139153.421436436,139153.421436436,4.43104731838132e-05,13049185.4129416,4.72700092298639e-18
3.89,NaN,NaN,0.000332213026726128,1,-7.07721267523949e-07,0.000485623829705186,0.00442125738921921,2.81847649896259e-05,-0.00473694662621413,-0.0143984718668632,55775.7445253083,132799.391726925,132799.391726925,3.53860633762034e-05,13049185.4129416,4.72700092298639e-18
3.9,NaN,NaN,0.000332213026726128,1,-5.63695299792459e-07,0.000473694627191166,0.00431951469495815,2.23756343350999e-05,-0.00462073936697684,-0.0140668689975536,53226.2094425481,126729.070101305,126729.070101305,2.81847649896259e-05,13049185.4129416,4.72700092298639e-18
3.91,NaN,NaN,0.000332213026726128,1,-4.47512686701968e-07,0.000462073903811527,0.00422003564788091,1.76912459979167e-05,-0.00450750772143985,-0.013742658936373,50790.847171569,120930.588503736,120930.588503736,2.23756343350999e-05,13049185.4129416,4.72700092298639e-18
3.92,NaN,NaN,0.000332213026726128,1,-3.5382491995832e-07,0.000450750741616702,0.00412277432204017,1.39155028124535e-05,-0.00439715169422094,-0.0134256900763741,48464.825729759,115392.442213712,115392.442213712,1.76912459979167e-05,13049185.4129416,4.72700092298639e-18
3.93,NaN,NaN,0.000332213026726128,1,-2.78310056249063e-07,0.000439715141082537,0.00402768524333004,1.08737852419723e-05,-0.00428957899848689,-0.0131158125820218,46243.4719148553,110103.504559179,110103.504559179,1.39155028124535e-05,13049185.4129416,4.72700092298639e-18
3.94,NaN,NaN,0.000332213026726128,0,-2.17475704839442e-07,0.000428957873538575,0.00393472346855769,7.253621496885e-05,-0.0041847038564501,-0.0128128785929677,44122.2749139369,105053.035509374,105053.035509374,1.08737852419723e-05,13049185.4129416,4.72700092298639e-18
3.95,NaN,NaN,0.000332213026726128,1,-1.45072429937598e-06,0.000418470361217854,0.00384384464660608,5.82637040930573e-05,-0.0040808825428284,-0.0125167423796609,42035.086154599,100083.538463331,100083.538463331,7.253621496885e-05,13049185.4129416,4.72700092298639e-18
3.96,NaN,NaN,0.000332213026726128,1,-1.16527408186062e-06,0.000408088231629043,0.00375500506514626,4.67389510744674e-05,-0.00397994118330473,-0.0122272067983412,40110.7541964709,95501.795705883,95501.795705883,5.82637040930573e-05,13049185.4129416,4.72700092298639e-18
3.97,NaN,NaN,0.000332213026726128,1,-9.34779021489076e-07,0.000397994097316475,0.00366814558737948,3.74344143020823e-05,-0.00388174253486762,-0.0119441441479019,38271.9778920174,91123.7568857556,91123.7568857556,4.67389510744674e-05,13049185.4129416,4.72700092298639e-18
3.98,NaN,NaN,0.000332213026726128,1,-7.48688286041505e-07,0.000388174233990161,0.00358322790860761,2.99237986613546e-05,-0.00378616556660822,-0.0116674263997393,36515.3258060349,86941.2519191308,86941.2519191308,3.74344143020823e-05,13049185.4129416,4.72700092298639e-18
3.99,NaN,NaN,0.000332213026726128,1,-5.98475973227021e-07,0.000378616538569199,0.00350021362553299,2.38626250738899e-05,-0.00369310259525739,-0.0113969257654246,34837.4388761184,82946.2830383772,82946.2830383772,2.99237986613546e-05,13049185.4129416,4.72700092298639e-18
4,NaN,NaN,0.000332213026726128,1,-4.77252501477761e-07,0.000369310242735656,0.00341906440657802,1.89725289610123e-05,-0.00360245696442917,-0.0111325151465781,33235.0413554578,79131.0508463281,79131.0508463281,2.38626250738899e-05,13049185.4129416,4.72700092298639e-18
4.01,NaN,NaN,0.000332213026726128,1,-3.79450579220228e-07,0.000360245680859054,0.00333974212686551,1.50285720093509e-05,-0.00351414116337387,-0.0108740684896504,31704.9492359221,75487.9743712431,75487.9743712431,1.89725289610123e-05,13049185.4129416,4.72700092298639e-18
4.02,NaN,NaN,0.000332213026726128,1,-3.00571440187009e-07,0.000351414101871791,0.00326220897467056,1.18489889523536e-05,-0.00342807530103708,-0.010621461063958,30244.0763716568,72009.7056468019,72009.7056468019,1.50285720093509e-05,13049185.4129416,4.72700092298639e-18
4.03,NaN,NaN,0.000332213026726128,1,-2.36979779047068e-07,0.000342807516675137,0.00318642753484842,9.28690206114045e-06,-0.0033441858673771,-0.010374569677803,28849.4386007411,68689.139525574,68689.139525574,1.18489889523536e-05,13049185.4129416,4.72700092298639e-18
4.04,NaN,NaN,0.000332213026726128,1,-1.85738041222807e-07,0.000334418574271055,0.00311236085368707,7.22362571941443e-06,-0.00326240472694881,-0.0101332728446615,27518.1561799859,65519.419476157,65519.419476157,9.28690206114045e-06,13049185.4129416,4.72700092298639e-18
4.05,NaN,NaN,0.000332213026726128,1,-1.44472514388288e-07,0.000326240461120648,0.00303997248877945,5.56325592762198e-06,-0.00318266830031229,-0.00989745090912541,26247.454833398,62493.9400795191,62493.9400795191,7.22362571941443e-06,13049185.4129416,4.72700092298639e-18
4.06,1,0.22,0.00019133684706802,1,-1.11265118552439e-07,0.00031826681928508,0.00296922654682124,4.22829814414032e-06,-0.00310491689735027,-0.00966698614042573,25034.6656848055,59606.3468685846,0,5.56325592762198e-06,37283386.6084046,1.35057168865938e-17
4.07,NaN,NaN,0.00019133684706802,1,-8.45659628828063e-08,0.000310491679757368,0.00290008771168234,3.15613419504861e-06,-0.00302909417346775,-0.00944176279986489,23877.2243093452,56850.5340698694,56850.5340698694,4.22829814414032e-06,37283386.6084046,1.35057168865938e-17
4.08,NaN,NaN,0.00019133684706802,1,-6.31226839009721e-08,0.00030290940808238,0.00283252126465011,2.29616722586042e-06,-0.00295514668521478,-0.00922166718726969,22772.6691023676,54220.6407199228,54220.6407199228,3.15613419504861e-06,37283386.6084046,1.35057168865938e-17
4.09,NaN,NaN,0.00019133684706802,1,-4.59233445172085e-08,0.000295514659919152,0.00276649309837822,1.60751457138824e-06,-0.00288302352637231,-0.00900658767059816,21718.6391306563,51711.0455491817,51711.0455491817,2.29616722586042e-06,37283386.6084046,1.35057168865938e-17
4.1,NaN,NaN,0.00019133684706802,1,-3.21502914277648e-08,0.000288302344649502,0.00270196972578087,1.05714339211505e-06,-0.00281267602917681,-0.00879641470204004,20712.8716009453,49316.3609546317,49316.3609546317,1.60751457138824e-06,37283386.6084046,1.35057168865938e-17
4.11,NaN,NaN,0.00019133684706802,1,-2.1142867842301e-08,0.000281267595500517,0.00263891828487445,6.18364105210848e-07,-0.00274405751829737,-0.00859104082331003,19753.1990549482,47031.4263213051,47031.4263213051,1.05714339211505e-06,37283386.6084046,1.35057168865938e-17
4.12,NaN,NaN,0.00019133684706802,1,-1.2367282104217e-08,0.000274405744942289,0.0025773065403763,2.69612945373951e-07,-0.00267712310755322,-0.00839036066231538,18837.5463783718,44851.3009008852,44851.3009008852,6.18364105210848e-07,37283386.6084046,1.35057168865938e-17
4.13,NaN,NaN,0.00019133684706802,0,-5.39225890747902e-09,0.000267712304359686,0.00251710288271512,3.69338866356367e-05,-0.00261182953127842,-0.00819427092296084,17963.9276933309,42771.2564126927,42771.2564126927,2.69612945373951e-07,37283386.6084046,1.35057168865938e-17
4.14,NaN,NaN,0.00019133684706802,0,-7.386777327126e-07,0.000261182947188844,0.00245827632498198,6.65625795189275e-05,-0.00254723413780575,-0.00800267036951551,17107.5688542983,40732.3067959485,40732.3067959485,3.69338866356367e-05,37283386.6084046,1.35057168865938e-17
4.15,NaN,NaN,0.00019133684706802,1,-1.33125159037776e-06,0.000254723408271416,0.00240079649824935,5.35761874095603e-05,-0.00248349147726036,-0.00781542888717077,16294.207535788,38795.7322280666,38795.7322280666,6.65625795189275e-05,37283386.6084046,1.35057168865938e-17
