Time,X1_pred,X2_pred,X3_pred,U_pred,Event_pred
0.639,0.0041310305558815,0.105572848650078,0.208824254980009,-0.000160555454894341,0
0.649,0.00414302309177848,0.103898987032215,0.206080460211954,-0.000160555454894341,0
0.659,0.00415266895139382,0.1022662383396,0.203373387689479,-0.000160555454894341,0
0.669,0.00416036782624266,0.100673542722929,0.200703188109492,-0.000160555454894341,0
0.679,0.00416648536864201,0.099119875926724,0.198069970620534,-0.000160555454894341,0
0.689,0.00417141717931001,0.097604247591184,0.195473805470453,-0.000160555454894341,0
0.699,0.00414014628658727,0.0961257011559297,0.192914726504921,-0.000160555454894341,0
0.709,0.00414997068790748,0.094682449429331,0.190392733576893,-0.000160555454894341,0
0.719,0.00415784095536753,0.0932746338702639,0.18790776520438,-0.000160555454894341,0
0.729,0.00416415661992669,0.0919013426414483,0.185459766870731,-0.000160555454894341,0
0.739,0.00416926409895583,0.0905616958859415,0.183048654634333,-0.000160555454894341,0
0.749,0.00417324851520679,0.0892548436519523,0.180674317236171,-0.000160555454894341,0
0.759,0.0041764903429329,0.0879799587913525,0.178336618063814,-0.000160555454894341,0
0.769,0.00417899313215196,0.0867362436063008,0.176035396804264,-0.000160555454894341,0
0.779,0.00414626847468647,0.0855229199389878,0.173770471268204,-0.000160555454894341,0
0.789,0.00415449455390918,0.0843383875397279,0.171541638811482,-0.000160555454894341,0
0.799,0.00416107606335192,0.0831829429414827,0.169348648821333,-0.000160555454894341,0
0.809,0.00416636023100993,0.0820558366739257,0.167191269464125,-0.000160555454894341,0
0.819,0.0041705350869871,0.0809563460119123,0.1650692511399,-0.000160555454894341,0
0.829,0.00417384955894481,0.0798837704408862,0.162982328010097,-0.000160555454894341,0
0.839,0.00417645457141832,0.0788374326003383,0.160930219317206,-0.000160555454894341,0
0.849,0.00414421704344913,0.077816675329147,0.15891263069151,-0.000160555454894341,0
0.859,0.00415243433223437,0.0768200250889337,0.156929255311563,-0.000160555454894341,0
0.869,0.00415903416010986,0.0758478805531501,0.154979746311862,-0.000160555454894341,0
0.879,0.00416428918390269,0.074899604656163,0.153063782415292,-0.000160555454894341,0
0.889,0.00416856054981812,0.073974582517741,0.151181031506243,-0.000160555454894341,0
0.899,0.00417193357097239,0.0730722230600093,0.149331151764059,-0.000160555454894341,0
0.909,0.00417458074885007,0.0721919517002401,0.147513792813079,-0.000160555454894341,0
0.919,0.00417670832566363,0.0713332120748486,0.145728596582404,-0.000160555454894341,0
0.929,0.0041444221042848,0.0704954664179172,0.143975198195336,-0.000160555454894341,0
0.939,0.00415230230677819,0.0696773635002407,0.142253226841271,-0.000160555454894341,0
0.949,0.0041585868903772,0.0688794038329157,0.14056227805968,-0.000160555454894341,0
0.959,0.00416363329689,0.068101057270138,0.138901978450469,-0.000160555454894341,0
0.969,0.00416766139390159,0.0673418153117024,0.137271949233718,-0.000160555454894341,0
0.979,0.00417085879301027,0.066601187220109,0.135671807177247,-0.000160555454894341,0
0.989,0.00417342428748781,0.0658786988007573,0.134101165359078,-0.000160555454894341,0
0.999,0.00417545759325164,0.0651738922712022,0.132559633861863,-0.000160555454894341,0
1.009,0.00417711642088725,0.064486323444711,0.131046820438988,-0.000160555454894341,0
1.019,0.00414475188929977,0.0638155628130211,0.129562331061151,-0.000160555454894341,0
1.029,0.00415218693777754,0.0631603707470243,0.128105770481339,-0.000160555454894341,0
1.039,0.0041581547813807,0.0625213381684682,0.126676714471657,-0.000160555454894341,0
1.049,0.00416293682358422,0.0618980352152073,0.125274773646179,-0.000160555454894341,0
1.059,0.00416680536539862,0.0612900493707308,0.123899557229751,-0.000160555454894341,0
1.069,0.00416988354062411,0.0606969848191727,0.122550673701014,-0.000160555454894341,0
1.079,0.00417235419205882,0.0601184584002928,0.121227731391212,-0.000160555454894341,0
1.089,0.00417432410372368,0.0595541007569666,0.119930338923617,-0.000160555454894341,0
1.099,0.00417586852670249,0.0590035541437239,0.118658105677262,-0.000160555454894341,0
1.109,0.00417707519521403,0.0584664713745816,0.117410642159527,-0.000160555454894341,0
1.119,0.00417805968094115,0.0579425158699554,0.116187560329847,-0.000160555454894341,0
1.129,0.00417878306735887,0.0574313620768739,0.114988473913894,-0.000160555454894341,0
1.139,0.00417936997491345,0.0569326914325688,0.113812998721424,-0.000160555454894341,0
1.149,0.00417980460152987,0.056446196182181,0.112660752814656,-0.000160555454894341,0
1.159,0.00418011010989506,0.0559715756907037,0.111531356801916,-0.000160555454894341,0
1.169,0.0041803564902589,0.0555085372195845,0.110424433994617,-0.000160555454894341,0
1.179,0.00418052988262233,0.0550567968761384,0.109339610585504,-0.000160555454894341,0
1.189,0.00418064490986173,0.0546160773529676,0.108276515853371,-0.000160555454894341,0
1.199,0.00414760328946796,0.0541861084619775,0.107234782283161,-0.000160555454894341,0
1.209,0.00415396126134695,0.0537658194363355,0.10621404570027,-0.000160555454894341,0
1.219,0.00415909560998993,0.0533559350510221,0.105213917678439,-0.000160555454894341,0
1.229,0.00416322880690136,0.0529561717275736,0.104234047998701,-0.000160555454894341,0
1.239,0.00416652152799019,0.0525662582285672,0.103274088729323,-6.15485802180866e-05,1
1.249,0.00416915782441256,0.0521859338496502,0.102333694570876,-6.15485802180866e-05,0
1.259,0.00417128835377267,0.0518149487327228,0.101412523127403,-6.15485802180866e-05,0
1.269,0.00417298940049694,0.0514530627870613,0.100510235179028,-6.15485802180866e-05,0
1.279,0.00417433674336465,0.0511000436373832,0.0996264949081912,-6.15485802180866e-05,0
1.289,0.00417541336268041,0.0507556664233587,0.0987609700476745,-6.15485802180866e-05,0
1.299,0.00416237426153373,0.050419713791968,0.0979133320166808,-6.15485802180866e-05,0
1.309,0.00415183725958429,0.0500916360528393,0.0970832560519722,-6.15485802180866e-05,0
1.319,0.00415717408273611,0.0497713021796682,0.0962704096703619,-6.15485802180866e-05,0
1.329,0.00416146476737384,0.0494589104377683,0.0954744673030664,-6.15485802180866e-05,0
1.339,0.00415110229007773,0.0491542416302044,0.0946951213603356,-6.15485802180866e-05,0
1.349,0.00415651541371521,0.0488567500711167,0.093932067286238,-6.15485802180866e-05,0
1.359,0.00416088940599707,0.0485666454485267,0.0931849922487806,-6.15485802180866e-05,0
1.369,0.00415063733594627,0.0482837222759175,0.0924536013499023,-6.15485802180866e-05,0
1.379,0.00415609779774342,0.0480074487334864,0.091737602760325,-6.15485802180866e-05,0
1.389,0.00416048252975908,0.0477380458382164,0.0910366964138159,-6.15485802180866e-05,0
1.399,0.00416402018632238,0.0474753198018131,0.0903506001287601,-6.15485802180866e-05,0
1.409,0.0041668529703796,0.0472190871380901,0.0896790347573787,-6.15485802180866e-05,0
1.419,0.00415545654003231,0.0469691723034422,0.0890217244351894,-6.15485802180866e-05,0
1.429,0.00415990358160713,0.0467250742171199,0.0883783967409236,-6.15485802180866e-05,0
1.439,0.00415160985142798,0.0464870374008316,0.0877487714052616,-5.23289772236025e-05,1
1.449,0.00415677068839027,0.0462546033291843,0.0871325861707616,-5.23289772236025e-05,0
1.459,0.00416093719045217,0.0460279634845733,0.086529572043673,-5.23289772236025e-05,0
1.469,0.00416427483817445,0.0458069523143386,0.0859394758347075,-5.23289772236025e-05,0
1.479,0.00416695502577984,0.0455914123387273,0.0853620473624414,-5.23289772236025e-05,0
1.489,0.00416910417950105,0.0453811940982365,0.0847970396271575,-5.23289772236025e-05,0
1.499,0.00417084970044543,0.0451761548613883,0.0842442089769139,-5.23289772236025e-05,0
1.509,0.00416045549763016,0.0449761584844284,0.0837033152235608,-5.23289772236025e-05,0
1.519,0.00415205585918152,0.0447807859356893,0.0831741217499603,-5.23289772236025e-05,0
1.529,0.00415703633394604,0.0445899730953135,0.0826563856781429,-5.23289772236025e-05,0
1.539,0.00416103216310214,0.0444039350665141,0.082149870265475,-5.23289772236025e-05,0
1.549,0.00415252186716275,0.0442225313934086,0.0816543542775763,-5.23289772236025e-05,0
1.559,0.00415736267944739,0.044045344071092,0.0811696192525459,-5.23289772236025e-05,0
1.569,0.00416125536655398,0.043872595868894,0.080695439879768,-5.23289772236025e-05,0
1.579,0.00416441232860056,0.0437041554080634,0.0802316062276268,-5.23289772236025e-05,0
1.589,0.00415525340594335,0.0435398996935845,0.0797779110605978,-5.23289772236025e-05,0
1.599,0.00415955082224616,0.0433794263245678,0.0793341500344591,-5.23289772236025e-05,0
1.609,0.00416301268816647,0.0432229712206927,0.0789001120072882,-5.23289772236025e-05,0
1.619,0.00416579768251811,0.04307041601196,0.0784756011812107,-4.67557312536756e-05,1
1.629,0.00416803691556625,0.0429216490847599,0.0780604244158317,-4.64484972983479e-05,1
1.639,0.00416985183225028,0.0427765647447898,0.0776543913689186,-4.66198446046476e-05,1
1.649,0.00417129878715655,0.0426350628369917,0.0772573146035253,-4.66198446046476e-05,0
1.659,0.00417247602033508,0.0424970470231084,0.0768690096783943,-4.66198446046476e-05,0
1.669,0.00417340992152773,0.0423624257100637,0.0764892951761396,-4.66198446046476e-05,0
1.679,0.00416361996964506,0.0422311101820287,0.0761179927623249,-4.66198446046476e-05,0
1.689,0.00416624548100719,0.0421027582982193,0.075754927178404,-4.66198446046476e-05,0
1.699,0.00416837166521006,0.0419776005601459,0.0753999174380983,-4.66198446046476e-05,0
1.709,0.00417009264646361,0.0418555468950851,0.0750527966782132,-4.66198446046476e-05,0
1.719,0.00417145661959405,0.041736511722324,0.0747134006711567,-4.66198446046476e-05,0
1.729,0.00416204149072604,0.0416204127235337,0.0743815678886549,-4.66198446046476e-05,0
1.739,0.00416494461557406,0.0415069154242792,0.0740571395210776,-4.66198446046476e-05,0
1.749,0.00416729578654931,0.0413962567821674,0.0737399507296273,-4.66198446046476e-05,0
1.759,0.00416920006620192,0.0412883541103672,0.0734298504659626,-4.66198446046476e-05,0
1.769,0.00417072460610543,0.0411831293006922,0.0731266900280458,-4.66198446046476e-05,0
1.779,0.00417194889286168,0.0410805077874053,0.0728303231367616,-4.66198446046476e-05,0
1.789,0.00416243930069179,0.040980418761644,0.072540605974341,-4.66198446046476e-05,0
1.799,0.00416524887938982,0.0408825386965298,0.0722573972288268,-4.66198446046476e-05,0
1.809,0.00415702496620507,0.0407871141497592,0.0719805493342813,-4.66198446046476e-05,0
1.819,0.00416087784017371,0.0406938161648399,0.0717099282518781,-4.47576952875694e-05,1
1.829,0.00416397185735607,0.0406028873979162,0.0714453932528268,-4.47576952875694e-05,0
1.839,0.00416646696398117,0.0405142515646286,0.0711868167668745,-4.47576952875694e-05,0
1.849,0.00416849265765223,0.0404278381415726,0.0709340729840031,-4.47576952875694e-05,0
1.859,0.00417012520897211,0.0403435814832562,0.0706870379917412,-4.47576952875694e-05,0
1.869,0.00417143801439307,0.0402614194050953,0.0704455898774569,-4.47576952875694e-05,0
1.879,0.00416238378727104,0.0401812930289202,0.0702096087785045,-4.47576952875694e-05,0
1.889,0.00416516321951623,0.0401028998892441,0.0699789769253473,-4.47576952875694e-05,0
1.899,0.00416742710898623,0.0400264863050795,0.0697535702093142,-4.47576952875694e-05,0
1.909,0.00416924737343091,0.0399519914284643,0.069533277235553,-4.47576952875694e-05,0
1.919,0.00417071844998288,0.0398793576491942,0.0693179883440821,-4.47576952875694e-05,0
1.929,0.00417191326759459,0.0398085310650431,0.0691075956613722,-4.47576952875694e-05,0
1.939,0.00417287255317153,0.0397394608668167,0.068901993166297,-4.47576952875694e-05,0
1.949,0.00416354304953421,0.0396720984776118,0.0687010767327142,-4.47576952875694e-05,0
1.959,0.00416609777949197,0.0396061513363873,0.0685047441410426,-4.47576952875694e-05,0
1.969,0.00416814174192891,0.0395418747502953,0.0683128866388012,-4.47576952875694e-05,0
1.979,0.00416981637300381,0.0394792155234203,0.0681254079687639,-4.47576952875694e-05,0
1.989,0.00417115452347757,0.0394181252063391,0.0679422133516548,-4.47576952875694e-05,0
1.999,0.00417221986835964,0.0393585573322961,0.0677632095983313,-4.47576952875694e-05,0
2.009,0.00417309307338746,0.0393004681205631,0.0675883051232565,-4.47576952875694e-05,0
2.019,0.00417378746621563,0.0392438168252876,0.06741740998165,-4.47576952875694e-05,0
2.029,0.00416428239808446,0.0391885640193079,0.0672504359173374,-4.47576952875694e-05,0
2.039,0.00415660127648711,0.0391344268634111,0.0670872963500532,-4.47576952875694e-05,0
2.049,0.00416047644732954,0.0390814226308228,0.0669278979635327,-4.47576952875694e-05,0
2.059,0.00415352565723446,0.039029805516246,0.0667721512371634,-4.47576952875694e-05,0
2.069,0.00415799039221564,0.0389792776793243,0.0666199784473301,-4.47576952875694e-05,0
2.079,0.00416157807303849,0.0389300909462535,0.0664712943155706,-4.47576952875694e-05,0
2.089,0.00416446809225426,0.0388821912228145,0.0663260251335289,-4.47576952875694e-05,0
2.099,0.00416680411041836,0.0388355301088295,0.0661840978660453,-4.47576952875694e-05,0
2.109,0.00416870208355157,0.0387900638879062,0.0660454403234822,-4.47576952875694e-05,0
2.119,0.00417021537314469,0.0387457527375834,0.0659099812934603,-4.47576952875694e-05,0
2.129,0.00417145221356986,0.0387025591078769,0.0657776506409655,-4.47576952875694e-05,0
2.139,0.00417245802308121,0.0386604490040454,0.0656483793493669,-4.47576952875694e-05,0
2.149,0.00416320806445199,0.0386193903679926,0.0655220996040547,-4.47576952875694e-05,0
2.159,0.00416579136436403,0.0385791074501562,0.0653987448176546,-4.47576952875694e-05,0
2.169,0.00416786977626667,0.038539869910772,0.0652782412239273,-4.47576952875694e-05,0
2.179,0.00416955233029174,0.0385016399434918,0.0651605268437172,-4.47576952875694e-05,0
2.189,0.00417090789052112,0.0384643833228687,0.0650455405275277,-4.47576952875694e-05,0
2.199,0.00417200323965867,0.0384280683375,0.0649332220499494,-4.47576952875694e-05,0
2.209,0.00417289324768631,0.038392665677959,0.0648235121642307,-4.47576952875694e-05,0
2.219,0.00417360622755662,0.0383581480877019,0.0647163526511289,-4.47576952875694e-05,0
2.229,0.00417417149734682,0.0383244896653585,0.0646116863541029,-4.47576952875694e-05,0
2.239,0.00417463487592698,0.0382916658561952,0.0645094571893518,-4.47576952875694e-05,0
2.249,0.00417499435659264,0.0382596538216794,0.0644096101552152,-4.47576952875694e-05,0
2.259,0.00417529113826643,0.0382284312313044,0.0643120913539356,-4.47576952875694e-05,0
2.269,0.00416549752749809,0.0381979773038554,0.0642168479712067,-4.47576952875694e-05,0
2.279,0.00416760081894694,0.0381680272195494,0.0641238282921618,-4.47576952875694e-05,0
2.289,0.00416931723795808,0.0381388588209179,0.0640329732877476,-4.47576952875694e-05,0
2.299,0.00416066997086771,0.0381104436103343,0.0639442354910171,-4.47576952875694e-05,0
2.309,0.00416372348387729,0.0380825104805886,0.0638575680860883,-4.47576952875694e-05,0
2.319,0.00416618408444516,0.0380553330220998,0.0637729165589523,-4.47576952875694e-05,0
2.329,0.00416817414890963,0.0380288783469572,0.0636902376568005,-4.47576952875694e-05,0
2.339,0.00416976951501692,0.0380031173536794,0.063609488482568,-4.47576952875694e-05,0
2.349,0.00416103545957717,0.037978023499938,0.0635306266126823,-4.47576952875694e-05,0
2.359,0.00416399626868247,0.0379533286125977,0.0634536101686467,-4.17152331268629e-05,1
2.369,0.00416640051152122,0.0379293081647266,0.06337838950508,-4.17152331268629e-05,0
2.379,0.00415889676504921,0.0379059321357879,0.0633049261353164,-4.17152331268629e-05,0
2.389,0.004162261176812,0.0378829431842017,0.0632331818632646,-4.17152331268629e-05,0
2.399,0.00416497921968487,0.0378605969120875,0.0631631109713218,-4.17152331268629e-05,0
2.409,0.00416719421357756,0.0378388618834229,0.0630946780837807,-4.17152331268629e-05,0
2.419,0.00415953816203055,0.0378177109239584,0.0630278479601521,-4.17152331268629e-05,0
2.429,0.00416277765076258,0.0377968890648132,0.0629625856367958,-4.17152331268629e-05,0
2.439,0.00416539503240103,0.0377766539897588,0.0628988485990522,-4.17152331268629e-05,0
2.449,0.00416751979429823,0.0377569762175657,0.0628366046356721,-4.17152331268629e-05,0
2.459,0.00416921929140511,0.0377378301437715,0.0627758216291058,-4.17152331268629e-05,0
2.469,0.00417059179112172,0.0377191924309148,0.0627164676853462,-4.17152331268629e-05,0
2.479,0.00417170787109883,0.0377010427071122,0.0626585112040636,-4.17152331268629e-05,0
2.489,0.0041726236307678,0.0376833628184663,0.0626019209703112,-4.17152331268629e-05,0
2.499,0.00416392571749733,0.0376661364218959,0.0625466662174236,-4.17152331268629e-05,0
2.509,0.00416630823479522,0.0376491180094478,0.0624927166737815,-4.17152331268629e-05,0
2.519,0.00416824277831828,0.0376325727274733,0.0624400346804242,-4.17152331268629e-05,0
2.529,0.00416980879736038,0.0376164781130033,0.0623885929712751,-4.17152331268629e-05,0
2.539,0.00417106037421227,0.0376008141884027,0.0623383644451095,-4.10421274313256e-05,1
2.549,0.00417210028783673,0.037585562782136,0.0622893222451988,-4.10421274313256e-05,0
2.559,0.0041729318277655,0.0375707086722875,0.0622414398129075,-4.10421274313256e-05,0
2.569,0.00417360103854572,0.0375562370883802,0.0621946909786992,-4.10421274313256e-05,0
2.579,0.00417414606237401,0.0375421347430329,0.0621490499642756,-4.10421274313256e-05,0
2.589,0.00417456047572012,0.0375283896030776,0.0621044914200521,-4.10421274313256e-05,0
2.599,0.00416562006099618,0.0375149897721488,0.0620609904534899,-4.10421274313256e-05,0
2.609,0.00416769197489194,0.0375016986930029,0.0620185226181049,-4.10421274313256e-05,0
2.619,0.0041693594655566,0.0374887822711683,0.0619770561873476,-4.10421274313256e-05,0
2.629,0.00417071353881873,0.0374762215072079,0.0619365696499965,-4.10421274313256e-05,0
2.639,0.00417178947758322,0.0374640000843828,0.0618970415810397,-4.10421274313256e-05,0
2.649,0.00417264622061009,0.0374521029443147,0.0618584507307914,-4.10421274313256e-05,0
2.659,0.00417337035734779,0.0374405168331937,0.061820776062064,-4.10421274313256e-05,0
2.669,0.00417393394231195,0.0374292309320873,0.0617839968048107,-4.10421274313256e-05,0
2.679,0.00416511375433677,0.0374182340043976,0.0617480925305271,-4.10421274313256e-05,0
2.689,0.00415798608987253,0.0374072901608594,0.0617130431261933,-4.10421274313256e-05,0
2.699,0.0041615072097036,0.0373964393824802,0.0616788210729171,-4.10421274313256e-05,0
2.709,0.00416436226258959,0.0373859390915827,0.0616454011685379,-4.10421274313256e-05,0
2.719,0.00416665816317916,0.0373757644974541,0.0616127679111327,-4.10738758570034e-05,1
2.729,0.00416851648823797,0.0373658940212801,0.0615809054799684,-4.10738758570034e-05,0
2.739,0.00417000801043193,0.0373563095753818,0.0615497978566833,-4.10738758570034e-05,0
2.749,0.00417120292024161,0.0373469952391174,0.0615194289518924,-4.10738758570034e-05,0
2.759,0.00417219624763948,0.037337937191837,0.0614897826820026,-4.10738758570034e-05,0
2.769,0.00416370341710149,0.0373291242674308,0.0614608430410891,-4.10738758570034e-05,0
2.779,0.00416612480950775,0.0373203191491538,0.0614325941893396,-4.10604556416984e-05,1
2.789,0.00416807971418069,0.0373117878117929,0.0614050126854104,-4.10078976975026e-05,1
2.799,0.00416965897307155,0.0373035122024164,0.0613780850212981,-4.10078976975026e-05,0
2.809,0.00417093915111369,0.0372954769237124,0.0613517975330084,-4.10078976975026e-05,0
2.819,0.00416270020802321,0.037287668821052,0.0613261364970561,-4.10078976975026e-05,0
2.829,0.00416531284669947,0.0372798502114861,0.0613010882094803,-4.10078976975026e-05,0
2.839,0.00416741871544538,0.037272285988771,0.0612766312789132,-4.10078976975026e-05,0
2.849,0.0041691181948984,0.0372649575905765,0.0612527541398649,-4.10078976975026e-05,0
2.859,0.00417048396003062,0.037257849355234,0.0612294449867002,-4.10078976975026e-05,0
2.869,0.00416233236446746,0.0372509477753412,0.0612066918814371,-4.10078976975026e-05,0
2.879,0.00416498457624249,0.0372440157113162,0.0611844828322276,-4.01347758992112e-05,1
2.889,0.00416715570657021,0.0372373173790252,0.0611627981197037,-4.09514073976899e-05,1
2.899,0.00416889176775135,0.037230835346319,0.0611416277697221,-4.09514073976899e-05,0
2.909,0.0041702874243471,0.0372245537282685,0.0611209615521661,-4.09514073976899e-05,0
2.919,0.00417141380592152,0.0372184593359148,0.0611007890428343,-4.09514073976899e-05,0
2.929,0.00417234438071689,0.0372125410365748,0.0610810997226334,-4.09514073976899e-05,0
2.939,0.00416384662534401,0.0372067897607284,0.0610618830514105,-4.09514073976899e-05,0
2.949,0.00415697952124514,0.0372009715064858,0.0610431285394877,-4.09514073976899e-05,0
2.959,0.00416065240260591,0.0371951276739417,0.061024818025801,-4.09514073976899e-05,0
2.969,0.00416361928748997,0.0371895159254997,0.0610069353935445,-4.09514073976899e-05,0
2.979,0.00416603319154539,0.0371841133841885,0.0609894739225623,-4.09514073976899e-05,0
2.989,0.00416797848956106,0.0371789014625305,0.0609724263381642,-4.09514073976899e-05,0
2.999,0.00416031851377385,0.0371738640839887,0.0609557849773827,-4.09514073976899e-05,0
3.009,0.004163344397845,0.0371687627481679,0.0609395418884796,-4.09514073976899e-05,0
3.019,0.00416581159909696,0.0371638596108586,0.0609236812068259,-4.09514073976899e-05,0
3.029,0.00416778236017844,0.0371591362139957,0.0609081966100091,-4.09514073976899e-05,0
3.039,0.00416938465434942,0.0371545760675627,0.0608930813590971,-4.09514073976899e-05,0
3.049,0.0041706755761757,0.0371501662045687,0.0608783283804811,-4.09514073976899e-05,0
3.059,0.00417172686266379,0.0371458953666141,0.0608639303982794,-4.09514073976899e-05,0
3.069,0.00417256084629482,0.0371417543193082,0.0608498799999226,-4.09514073976899e-05,0
3.079,0.00417325974554187,0.0371377345980818,0.0608361697103125,-4.09514073976899e-05,0
3.089,0.00417379802551856,0.037133829949853,0.0608227920203906,-4.09514073976899e-05,0
3.099,0.00417423396721287,0.0371300336513142,0.0608097394642056,-4.09514073976899e-05,0
3.109,0.00417458183111555,0.037126340564418,0.0607970046012955,-4.09514073976899e-05,0
3.119,0.00417487224170624,0.037122746024189,0.0607845800702218,-4.09514073976899e-05,0
3.129,0.00417509182203888,0.0371192462262556,0.0607724586020939,-4.09514073976899e-05,0
3.139,0.00416606685465584,0.0371158371328,0.0607606330469303,-4.09514073976899e-05,0
3.149,0.00416798261696037,0.0371122910850269,0.0607490963615656,-4.09514073976899e-05,0
3.159,0.00416953502689532,0.0371088782344161,0.0607378339308642,-4.09514073976899e-05,0
