Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_3,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
0,NaN,NaN,0,0,0,0,0,1,-1,0.5,427764561.486638,0,356470467.905531,0,0.1,0.0340551982121897,0.248487395057331,0.19,0
0.01,1,0.01,0,0,0,0,0,1,-1,0.5,427764561.486638,0,0,0,0.240739713001918,0.0281855121303461,0.252857788510182,0,0
0.02,NaN,NaN,0,0,0,0,0,1,-1,0.5,427764561.486638,0,0,0,0.240739713001918,0.0271217325668716,0.263061785481627,0,0
0.03,NaN,NaN,0,0,0,0,0,1,-1,0.5,427764561.486638,0,0,0,0.240739713001918,0.0185414375466889,0.281848866812756,0,0
0.04,NaN,NaN,0,0,0,0,0,1,-1,0.5,427764561.486638,0,0,0,0.240739713001918,0.0114705500334354,0.283187934712296,0,0
0.05,NaN,NaN,0,0,0,0,0,1,-1,0.5,427764561.486638,0,0,0,0.240739713001918,0.00670208936977853,0.244835549038332,0,0
0.06,NaN,NaN,0,0,0,0,0,1,-1,0.5,427764561.486638,0,0,0,0.240739713001918,0.000555080010919141,0.231391154630596,0,0
0.07,NaN,NaN,0,0,-0.0199973337599309,0.0996679946249558,-0.148885033623318,0.808108,-0.951226,0.448517,427764561.486638,356470467.905531,0,1,0.240739713001918,0.00486362604186767,0.232587518268428,0.70405761830234,0.12405761830234
0.08,NaN,NaN,0,0,-0.016160752878576,0.0948367350330599,-0.133748894670688,0.653038539664,-0.908321121742,0.400475020754,378637965.971295,315531638.309413,1423994.19291778,0.808108,0.240739713001918,0.0107612538890432,0.246048132448118,0.696830563743835,0.116830563743835
0.09,NaN,NaN,0,1,-0.0130600281922679,0.0905831312085579,-0.119567769819784,0.527717447326114,-0.870244243679292,0.355554519551252,337520148.981357,281266790.817797,5179798.56595677,0.653038539664,0.240739713001918,0.0177459056566426,0.281611800323779,0.71382427335887,0.13382427335887
0.1,NaN,NaN,0,1,-0.0105539570659437,0.086805401908838,-0.106263648846178,0.426444744868644,-0.836152151920743,0.313482654399654,302850597.705352,252375498.087793,10656943.8099268,0.527717447326114,0.240739713001918,0.0219356339456809,0.267887006235775,0.693807332085836,0.113807332085836
0.11,NaN,NaN,0,0,-0.00852868810029553,0.0834208932386992,-0.0937685163513129,0.34461340988631,-0.80536120139874,0.274024888577125,273419547.480835,227849622.900696,17409970.6564306,0.426444744868644,0.240739713001918,0.0319092327521493,0.272901771201677,0.715075074233309,0.135075074233309
0.12,NaN,NaN,0,1,-0.00689215906449866,0.0803624498199585,-0.0820227779413533,0.278476721531678,-0.777316770553332,0.236978199196973,248279769.474335,206899807.895279,25109404.3650746,0.34461340988631,0.240739713001918,0.0380869948962153,0.278801800787213,0.706125017721733,0.126125017721733
0.13,NaN,NaN,0,1,-0.00556947684289348,0.0775754973803122,-0.0709739259983664,0.225031154241314,-0.751569134661855,0.202165567245203,226682624.575305,188902187.146087,33508007.0817922,0.278476721531678,0.240739713001918,0.0387419482376784,0.278465110869011,0.698727550787621,0.118727550787621
