Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,x1_3,XX1,SS,gg1,z1,G11,G22,rho,delta
3.86,NaN,NaN,1.43725472052507e-09,1,7.51701831182711e-11,7.37934070755355e-06,7.46406172910987e-05,-3.77334381553533e-09,-7.1993898917254e-05,-0.000242795411178657,1.90978819875582,19.0978819875582,0.0479858542070869,-3.75850915591355e-09,0.160972435880299,0.0968924354415546,0.645130214421682,0.0651302144216816
3.87,NaN,NaN,1.43725472052507e-09,0,7.54668763107065e-11,7.19938989160101e-06,7.28386232247827e-05,-2.77347164125362e-09,-7.02382757248945e-05,-0.000236933161674821,1.81861465134633,18.1861465134633,0.105396103469237,-3.77334381553533e-09,0.171492107340393,0.0937641674848142,0.645567483768533,0.0655674837685331
3.88,NaN,NaN,1.43725472052507e-09,1,5.54694328250725e-11,7.02382757237395e-06,7.10799483827391e-05,-2.93754189099055e-09,-6.85254425314444e-05,-0.000231211859799247,1.73178548311855,17.3178548311855,0.182924905177415,-2.77347164125362e-09,0.178653926490562,0.0887142396237066,0.640895490431523,0.0608954904315232
3.89,NaN,NaN,1.43725472052507e-09,0,5.8750837819811e-11,6.85254425303719e-06,6.93635578285312e-05,-2.09805341961359e-09,-6.68543842022642e-05,-0.000225628136585782,1.64909409930078,16.4909409930078,0.279065279915464,-2.93754189099055e-09,0.193606749787309,0.0934897087509693,0.645422743343432,0.0654227433434318
3.9,NaN,NaN,1.43725472052507e-09,1,4.19610683922719e-11,6.68543842012682e-06,6.7688440872358e-05,-2.35358437291805e-09,-6.52240574999523e-05,-0.000220178703856475,1.57034383582033,15.7034383582032,0.392394753406546,-2.09805341961359e-09,0.182543522771692,0.0818799748589446,0.636199056384825,0.0561990563848248
3.91,NaN,NaN,1.43725472052507e-09,1,4.70716874583611e-11,6.52240574990274e-06,6.60536110608767e-05,-2.54772972601419e-09,-6.36334958065631e-05,-0.000214860350484226,1.49534722074005,14.9534722074005,0.521571366267817,-2.35358437291805e-09,0.198438215931826,0.0937854760378576,0.63974141128761,0.0597414112876102
3.92,NaN,NaN,1.43725472052507e-09,1,5.09545945202838e-11,6.36334958057042e-06,6.44581050559967e-05,-2.68664630831323e-09,-6.20817278758133e-05,-0.000209669942377979,1.4239258097233,14.239258097233,0.665329161349397,-2.54772972601419e-09,0.190907642167843,0.0982188607392561,0.637361251907709,0.0573612519077091
3.93,NaN,NaN,1.43725472052507e-09,1,5.37329261662646e-11,6.20817278750157e-06,6.29009826304372e-05,-2.79006262784228e-09,-6.05678062973493e-05,-0.000204604419679836,1.35590954250862,13.5590954250862,0.822474628464981,-2.68664630831323e-09,0.176689289914948,0.0968965965630847,0.643970141671952,0.063970141671952
3.94,NaN,NaN,1.43725472052507e-09,1,5.58012525568457e-11,6.05678062966087e-06,6.13813258268627e-05,-2.85575471893908e-09,-5.90908072464332e-05,-0.000199660795035322,1.29113642616614,12.9113642616614,0.991882881165857,-2.79006262784228e-09,0.167807768799222,0.0867837457550669,0.640881502590596,0.0608815025905957
3.95,NaN,NaN,1.43725472052507e-09,1,5.71150943787817e-11,5.90908072457454e-06,5.98982384389624e-05,-2.89563918044634e-09,-5.76498293734047e-05,-0.000194836151914432,1.22945215443655,12.2945215443655,1.17249412303252,-2.85575471893908e-09,0.187619964070442,0.0817955751542444,0.642355615250893,0.0623556152508933
3.96,1,0.12,1.06343479975274e-09,1,5.79127836089268e-11,5.76498293727661e-06,5.84508455077638e-05,-2.907736202099e-09,-5.62439936004282e-05,-0.000190127642952179,1.1707097430204,11.707097430204,0,-2.89563918044634e-09,0.180486278555194,0.0899041947213295,0.635747277850147,0.0557472778501467
3.97,NaN,NaN,1.06343479975274e-09,1,5.815472404198e-11,5.62439935998352e-06,5.70382928237982e-05,-2.90834735487431e-09,-5.48724422394573e-05,-0.000185532488339128,1.11476918406793,11.1476918406793,0.00684721802765101,-2.907736202099e-09,0.210320541020609,0.086244514192177,0.641004772625612,0.0610047726256117
3.98,NaN,NaN,1.06343479975274e-09,0,5.81669470974863e-11,5.48724422389066e-06,5.56597464442604e-05,-2.14619413365862e-09,-5.35343389164306e-05,-0.000181047974236895,1.06149711551034,10.6149711551034,0.0267327777810111,-2.90834735487431e-09,0.186146897707547,0.0768977088295488,0.635123109536892,0.0551231095368918
3.99,NaN,NaN,1.06343479975274e-09,1,4.29238826731724e-11,5.35343389159192e-06,5.43143922176585e-05,-2.26573033100312e-09,-5.2228849332512e-05,-0.000176671451245426,1.0107664993726,10.107664993726,0.058713612104777,-2.14619413365862e-09,0.200971544726331,0.0897392690843302,0.640419986095497,0.0604199860954966
4,NaN,NaN,1.06343479975274e-09,0,4.53146066200624e-11,5.22288493320371e-06,5.30014353239982e-05,-1.62689017573212e-09,-5.09551996382056e-05,-0.000172400332262571,0.962456301408198,9.62456301408197,0.101899221333701,-2.26573033100312e-09,0.200147256658828,0.0743329612473097,0.635231850778511,0.0552318507785114
4.01,NaN,NaN,1.06343479975274e-09,0,3.25378035146423e-11,5.09551996377646e-06,5.17200996326548e-05,-1.11063833553638e-09,-4.97125948595994e-05,-0.000168232092420638,0.91645131402748,9.1645131402748,0.155448897681465,-1.62689017573212e-09,0.184542550573182,0.0737435499157729,0.638725857065093,0.058725857065093
4.02,NaN,NaN,1.06343479975274e-09,1,2.22127667107275e-11,4.97125948591899e-06,5.04696276833395e-05,-1.38527201234355e-09,-4.85002808938954e-05,-0.000164164266225348,0.872641718327455,8.72641718327455,0.218569338181864,-1.11063833553638e-09,0.203439147035605,0.0772364170154041,0.632717717358345,0.0527177173583454
4.03,NaN,NaN,1.06343479975274e-09,1,2.7705440246871e-11,4.85002808935152e-06,4.92492798277864e-05,-1.59813037796017e-09,-4.73175383263646e-05,-0.000160194446920802,0.830922966705299,8.30922966705299,0.29051208040113,-1.38527201234355e-09,0.220426331022143,0.0717470897952055,0.63635932859776,0.0563593285977596
4.04,NaN,NaN,1.06343479975274e-09,1,3.19626075592035e-11,4.73175383260114e-06,4.8058334039242e-05,-1.76041678230237e-09,-4.6163644492805e-05,-0.000156320285664023,0.79119550825515,7.9119550825515,0.370571182778725,-1.59813037796017e-09,0.18809323126207,0.0859435917558834,0.638906222451329,0.058906222451329
4.05,NaN,NaN,1.06343479975274e-09,1,3.52083356460473e-11,4.61636444924771e-06,4.68960856648284e-05,-1.88051822607304e-09,-4.50378946258431e-05,-0.000152539489425745,0.75336447903473,7.5336447903473,0.458081179041304,-1.76041678230237e-09,0.199583209191807,0.0836703113464849,0.639349131539624,0.0593491315396243
4.06,NaN,NaN,1.06343479975274e-09,1,3.76103645214608e-11,4.50378946255386e-06,4.57618467957795e-05,-1.96714356481563e-09,-4.39396013498006e-05,-0.000148849819689023,0.71733952382913,7.1733952382913,0.552414937959022,-1.88051822607304e-09,0.193310113702694,0.0737862247191689,0.640299711872604,0.0602997118726041
4.07,NaN,NaN,1.06343479975274e-09,0,3.93428712963125e-11,4.39396013495178e-06,4.46549458770252e-05,-1.38559982128187e-09,-4.28680942644131e-05,-0.000145249091175184,0.68303458242494,6.8303458242494,0.652981686037724,-1.96714356481563e-09,0.208660774652077,0.0768376011037714,0.635275501890515,0.0552755018905145
4.08,1,0.12,7.91059921504361e-10,1,2.77119964256375e-11,4.28680942641506e-06,4.35747273249759e-05,-1.54204088121753e-09,-4.18227038402097e-05,-0.000141735170599212,0.650367680472674,6.50367680472674,0,-1.38559982128187e-09,0.189343471762158,0.0657768050822529,0.634689060699138,0.054689060699138
4.09,NaN,NaN,7.91059921504361e-10,1,3.08408176243505e-11,4.18227038399659e-06,4.2520551154138e-05,-1.65734890973134e-09,-4.08028111674095e-05,-0.00013830597491511,0.619260722001016,6.19260722001016,0.00381132311481272,-1.54204088121753e-09,0.219074054590043,0.0700991962660189,0.633334707562048,0.0533347075620482
4.1,NaN,NaN,7.91059921504361e-10,1,3.31469781946267e-11,4.08028111671831e-06,4.14917924507226e-05,-1.73970944902985e-09,-3.98077934292378e-05,-0.000134959471328961,0.589639383653434,5.89639383653434,0.0148795834298056,-1.65734890973134e-09,0.225743560136808,0.0695611658134955,0.631984258276818,0.0519842582768183
4.11,NaN,NaN,7.91059921504361e-10,1,3.47941889805971e-11,3.98077934290275e-06,4.0487841376565e-05,-1.7977463065795e-09,-3.88370431971733e-05,-0.000131693675440087,0.561432842629797,5.61432842629796,0.0326791493873598,-1.73970944902985e-09,0.232989075829384,0.0711670461740087,0.633899939190593,0.053899939190593
4.12,NaN,NaN,7.91059921504361e-10,1,3.59549261315901e-11,3.8837043196978e-06,3.95081026114702e-05,-1.83623327322195e-09,-3.7889968066363e-05,-0.000128506650108246,0.534573645090809,5.34573645090809,0.0567137183881199,-1.7977463065795e-09,0.23289087994825,0.0691535872895771,0.635698091548891,0.0556980915488914
4.13,NaN,NaN,7.91059921504361e-10,1,3.6724665464439e-11,3.78899680661817e-06,3.85519950133743e-05,-1.8546325025947e-09,-3.69659901953494e-05,-0.000125396504347204,0.508997546376755,5.08997546376755,0.0865148215349108,-1.83623327322195e-09,0.203734598370236,0.062898496159572,0.629908032748471,0.0499080327484708
4.14,NaN,NaN,7.91059921504361e-10,1,3.7092650051894e-11,3.69659901951811e-06,3.76189512864153e-05,-1.86293849120241e-09,-3.60645458213783e-05,-0.000122361392240484,0.484643358577374,4.84643358577374,0.121640401796009,-1.8546325025947e-09,0.214544334452426,0.0687187134454278,0.634129563120147,0.054129563120147
4.15,NaN,NaN,7.91059921504361e-10,1,3.72587698240483e-11,3.60645458212219e-06,3.6708417655657e-05,-1.86103874502175e-09,-3.51850851739133e-05,-0.000119399511877688,0.461452805360079,4.61452805360079,0.161673462000774,-1.86293849120241e-09,0.236267935480937,0.062280250440113,0.634516222984771,0.0545162229847712
4.16,NaN,NaN,7.91059921504361e-10,1,3.72207749004349e-11,3.51850851737681e-06,3.58198535479866e-05,-1.85155748346088e-09,-3.4327071886929e-05,-0.000116509104324361,0.439370384159152,4.39370384159152,0.206220778263641,-1.86103874502175e-09,0.197135347648284,0.0642984985136597,0.63574930553871,0.0557493055387101
4.17,NaN,NaN,7.91059921504361e-10,1,3.70311496692177e-11,3.43270718867941e-06,3.49527312830744e-05,-1.83303326884348e-09,-3.34899827387548e-05,-0.000113688452607043,0.418343234148629,4.18343234148629,0.254911677737912,-1.85155748346088e-09,0.211832971766947,0.0575418053279972,0.631187237554025,0.0511872375540245
4.18,NaN,NaN,7.91059921504361e-10,1,3.66606653768696e-11,3.34899827386296e-06,3.41065357688881e-05,-1.80908427278559e-09,-3.26733072318871e-05,-0.000110935880724224,0.398321010910915,3.98321010910915,0.307396875833074,-1.83303326884348e-09,0.2011065491645,0.0581439958288738,0.629623555378809,0.0496235553788095
4.19,NaN,NaN,7.91059921504361e-10,1,3.61816854557117e-11,3.26733072317708e-06,3.32807642049798e-05,-1.78323305170088e-09,-3.18765474065612e-05,-0.00010824975267682,0.379255766838379,3.79255766838379,0.363347371118441,-1.80908427278559e-09,0.233951291311875,0.0604054858241966,0.632478404573249,0.0524784045732494
4.2,1,0.12,5.86781741815488e-10,1,3.56646610340176e-11,3.18765474064533e-06,3.24749257916297e-05,-1.75429401746192e-09,-3.10992175326618e-05,-0.000105628471525534,0.361101837500257,3.61101837500257,0,-1.78323305170088e-09,0.238639727075233,0.0548163702893184,0.631959018292128,0.0519590182921281
4.21,NaN,NaN,5.86781741815488e-10,1,3.50858803492383e-11,3.10992175325616e-06,3.16885414470534e-05,-1.72323037671543e-09,-3.0340843696661e-05,-0.000103070478469991,0.343815733171966,3.43815733171966,0.00211979006154814,-1.75429401746192e-09,0.216646893498473,0.0643343640581444,0.631790529967941,0.0517905299679414
4.22,NaN,NaN,5.86781741815488e-10,1,3.44646075343086e-11,3.03408436965679e-06,3.09211435311425e-05,-1.68955725523815e-09,-2.96009635658498e-05,-0.0001005742519453,0.327356035379174,3.27356035379174,0.00827551143739822,-1.72323037671543e-09,0.216432490685642,0.0534679946801024,0.629332920303474,0.0493329203034741
4.23,NaN,NaN,5.86781741815488e-10,0,3.3791145104763e-11,2.96009635657633e-06,3.01722755744342e-05,-1.25274601241553e-09,-2.88791260706022e-05,-9.81383067415409e-05,0.311683298554592,3.11683298554592,0.0181744800651682,-1.68955725523815e-09,0.207953138359527,0.0585752223750564,0.626060931412977,0.0460609314129771
4.24,NaN,NaN,5.86781741815488e-10,0,2.50549202483106e-11,2.88791260705219e-06,2.94414920139556e-05,-8.99755352600632e-10,-2.81748813738354e-05,-9.5761193142553e-05,0.29675995386947,2.9675995386947,0.031540369870217,-1.25274601241553e-09,0.207007075313267,0.0570940617732937,0.629693897406884,0.0496938974068839
4.25,NaN,NaN,5.86781741815488e-10,1,1.79951070520126e-11,2.81748813737608e-06,2.87283579348625e-05,-1.00057158839844e-09,-2.74878024841054e-05,-9.34414957500271e-05,0.282550212066133,2.82550212066133,0.0481123912044125,-8.99755352600632e-10,0.249481414634301,0.0604192040881006,0.623770948609945,0.0437709486099452
4.26,NaN,NaN,5.86781741815488e-10,1,2.00114317679687e-11,2.74878024840362e-06,2.80324487176653e-05,-1.07488390220389e-09,-2.68174818458649e-05,-9.11778330897541e-05,0.269020006337609,2.69020006337609,0.0676444665554771,-1.00057158839844e-09,0.213014626570161,0.0540263586818554,0.622544935230521,0.0425449352305209
4.27,NaN,NaN,5.86781741815488e-10,1,2.14976780440777e-11,2.68174818458006e-06,2.73533499201043e-05,-1.13086152452776e-09,-2.61635101292835e-05,-8.89688571143613e-05,0.256136902579911,2.56136902579911,0.0899044668785962,-1.07488390220389e-09,0.234417889821168,0.0576381144949513,0.62826020013787,0.0482602001378699
4.28,NaN,NaN,5.86781741815488e-10,1,2.26172304905552e-11,2.61635101292238e-06,2.66906571279703e-05,-1.16939195697329e-09,-2.55254881860807e-05,-8.68132519951395e-05,0.243869998684363,2.43869998684363,0.114673531170686,-1.13086152452776e-09,0.242356301754756,0.0466482214796348,0.627416295135391,0.0474162951353906
4.29,NaN,NaN,5.86781741815488e-10,1,2.33878391394657e-11,2.55254881860252e-06,2.60439755926534e-05,-1.19415828133386e-09,-2.49030266236484e-05,-8.4709733365685e-05,0.232189865674557,2.32189865674557,0.141745368158657,-1.16939195697329e-09,0.218568514084247,0.0461836526892898,0.626986129647688,0.0469861296476876
4.3,NaN,NaN,5.86781741815488e-10,0,2.38831656266773e-11,2.49030266235969e-06,2.54129200042348e-05,-8.52410138411687e-10,-2.42957456353155e-05,-8.26570475768848e-05,0.221068477468927,2.21068477468927,0.170925607402497,-1.19415828133386e-09,0.226421500051209,0.0527434765897096,0.622150029741457,0.0421500297414572
4.31,NaN,NaN,5.86781741815488e-10,1,1.70482027682337e-11,2.42957456352677e-06,2.47971142679829e-05,-9.25937296817847e-10,-2.37032660742331e-05,-8.06539709716463e-05,0.210479142461331,2.10479142461332,0.202031187400062,-8.52410138411687e-10,0.231671318864425,0.0484391748579231,0.626665260086593,0.0466652600865931
4.32,1,0.12,4.30613750694395e-10,1,1.85187459363569e-11,2.37032660741887e-06,2.41961912867719e-05,-9.78133344890379e-10,-2.31252371053136e-05,-7.86993088781572e-05,0.200396435753488,2.00396435753488,0,-9.25937296817847e-10,0.218065031744427,0.0495561615867338,0.622686843367223,0.0426868433672231
4.33,NaN,NaN,4.30613750694395e-10,1,1.95626668978076e-11,2.31252371052724e-06,2.36097926590603e-05,-1.01649295946897e-09,-2.25613058017642e-05,-7.67918955867697e-05,0.190796163423487,1.90796163423487,0.00117818407072316,-9.78133344890379e-10,0.224120366406295,0.0464554916493983,0.627566630107753,0.0475666301077531
4.34,NaN,NaN,4.30613750694395e-10,1,2.03298591893794e-11,2.25613058017259e-06,2.30375686719553e-05,-1.04016572356531e-09,-2.20111280263904e-05,-7.49305932841687e-05,0.181655274584516,1.81655274584516,0.00459942552677163,-1.01649295946897e-09,0.218927578839783,0.0450789950644341,0.622330869701033,0.0423308697010329
4.35,NaN,NaN,4.30613750694395e-10,0,2.08033144713061e-11,2.20111280263548e-06,2.24791779814643e-05,-7.57934908690663e-10,-2.14743680137323e-05,-7.31142913975913e-05,0.172951817938375,1.72951817938375,0.0101008837646342,-1.04016572356531e-09,0.227555416888064,0.0412919115114302,0.621769684707048,0.041769684707048
4.36,NaN,NaN,4.30613750694395e-10,1,1.51586981738133e-11,2.14743680136993e-06,2.19342874157598e-05,-8.21025817782546e-10,-2.095069108474e-05,-7.13419059472105e-05,0.164664887961227,1.64664887961227,0.0175288314893629,-7.57934908690663e-10,0.240545580612133,0.0400400345852445,0.623199743523969,0.0431997435239687
4.37,NaN,NaN,4.30613750694395e-10,1,1.64205163556509e-11,2.09506910847094e-06,2.14025717808952e-05,-8.65942395317907e-10,-2.04397866036131e-05,-6.96123786707007e-05,0.156774572118051,1.56774572118051,0.026738194397971,-8.21025817782546e-10,0.253691849284622,0.0385159467133771,0.620117262817928,0.0401172628179278
4.38,NaN,NaN,4.30613750694395e-10,1,1.73188479063581e-11,2.04397866035846e-06,2.08837135981742e-05,-8.9755034608517e-10,-1.9941342645448e-05,-6.79246769657742e-05,0.149261921585495,1.49261921585495,0.0375920850343328,-8.65942395317907e-10,0.245297406564113,0.0436714346043439,0.620822753035212,0.0408227530352118
4.39,NaN,NaN,4.30613750694395e-10,1,1.79510069217034e-11,1.99413426454215e-06,2.03774030869118e-05,-9.18821766390944e-10,-1.94550550109137e-05,-6.62777929652319e-05,0.142108883749363,1.42108883749363,0.0499614037380499,-8.9755034608517e-10,0.258284353609827,0.0440598378800303,0.622525986866006,0.0425259868660062
4.4,NaN,NaN,4.30613750694395e-10,1,1.83764353278189e-11,1.94550550108892e-06,1.98833378869493e-05,-9.31639392893854e-10,-1.8980626991669e-05,-6.46707429531638e-05,0.135298267571917,1.35298267571917,0.0637244314110046,-9.18821766390944e-10,0.245096947772679,0.0351176717133216,0.623598260067293,0.0435982600672928
4.41,NaN,NaN,4.30613750694395e-10,1,1.86327878578771e-11,1.89806269916462e-06,1.94012228835149e-05,-9.36728886955668e-10,-1.8517769161113e-05,-6.31025667931334e-05,0.128813702521694,1.28813702521694,0.0787664486346059,-9.31639392893854e-10,0.219048178916599,0.041093625324533,0.621309685979312,0.0413096859793125
4.42,NaN,NaN,4.30613750694395e-10,1,1.87345777391134e-11,1.85177691610919e-06,1.89307700356786e-05,-9.36519795679703e-10,-1.80661991685883e-05,-6.15723273688072e-05,0.122639599469755,1.22639599469755,0.0949793736048887,-9.36728886955668e-10,0.250393069483629,0.0347247419022188,0.621800202481507,0.0418002024815071
4.43,NaN,NaN,4.30613750694395e-10,1,1.87303959135941e-11,1.80661991685687e-06,1.84716982085413e-05,-9.31274784400087e-10,-1.76256416083722e-05,-6.00791100367193e-05,0.116761113452105,1.16761113452105,0.112261417971008,-9.36519795679703e-10,0.23695519244469,0.0329859438655882,0.619254620101182,0.039254620101182
4.44,1,0.12,3.18850558168259e-10,1,1.86254956880017e-11,1.7625641608354e-06,1.80237330090641e-05,-9.22772877009444e-10,-1.7195827797467e-05,-5.86220220933216e-05,0.111164108245429,1.11164108245429,0,-9.31274784400087e-10,0.247796827073804,0.0380340002674827,0.619154396098787,0.0391543960987873
4.45,NaN,NaN,3.18850558168259e-10,0,1.84554575401889e-11,1.71958277974501e-06,1.75866066261834e-05,-6.84515272786324e-10,-1.67764956486323e-05,-5.72001922526992e-05,0.105835122561776,1.05835122561776,0.000654436306348594,-9.22772877009444e-10,0.217531383003124,0.0316341641176456,0.618392402585981,0.0383924025859806
4.46,NaN,NaN,3.18850558168259e-10,1,1.36903054557265e-11,1.67764956486166e-06,1.71600576741254e-05,-7.15584230714299e-10,-1.63673839425231e-05,-5.58127701378545e-05,0.100761337126931,1.00761337126931,0.00255474641517139,-6.84515272786324e-10,0.231824041392851,0.0363967217275991,0.620623499768744,0.0406234997687436
4.47,NaN,NaN,3.18850558168259e-10,0,1.4311684614286e-11,1.63673839425085e-06,1.67438310397916e-05,-5.17084470206047e-10,-1.59682500012694e-05,-5.44589255928583e-05,0.0959305421887174,0.959305421887174,0.00561040109367827,-7.15584230714299e-10,0.256276400689167,0.0350601924313051,0.61792131503289,0.0379213150328896
4.48,NaN,NaN,3.18850558168259e-10,0,1.0341689404121e-11,1.59682500012559e-06,1.63376776764039e-05,-3.56675225741245e-10,-1.55788448986274e-05,-5.31378486252038e-05,0.0913311185628315,0.913311185628314,0.00973593860404179,-5.17084470206047e-10,0.260806056269914,0.0315476549886935,0.614727686062318,0.0347276860623181
4.49,NaN,NaN,3.18850558168259e-10,0,7.1335045148249e-12,1.55788448986148e-06,1.59413545862108e-05,-2.27047232015282e-10,-1.51989323063233e-05,-5.18487484993002e-05,0.0869519941103437,0.869519941103437,0.0148507153290362,-3.56675225741245e-10,0.23975278806013,0.0267748196933856,0.614117423489567,0.034117423489567
4.5,NaN,NaN,3.18850558168259e-10,0,4.54094464030565e-12,1.51989323063116e-06,1.55546245485356e-05,-1.22293813261382e-10,-1.48282814811699e-05,-5.05908535079249e-05,0.0827826300883964,0.827826300883963,0.0208786494758933,-2.27047232015282e-10,0.227492816303727,0.0298647671807564,0.614990209534827,0.0349902095348268
4.51,NaN,NaN,3.18850558168259e-10,1,2.44587626522764e-12,1.4828281481159e-06,1.51772560512121e-05,-2.41039777544305e-10,-1.44666671630678e-05,-4.93634105108226e-05,0.078812991131531,0.788129911315309,0.0277479887862381,-1.22293813261382e-10,0.238612045222839,0.0274768626837887,0.614478176839493,0.0344781768394929
4.52,NaN,NaN,3.18850558168259e-10,1,4.8207955508861e-12,1.44666671630577e-06,1.48090231521642e-05,-3.32951600622143e-10,-1.41138744291991e-05,-4.81656844856409e-05,0.0750335218660929,0.750335218660929,0.0353910860458853,-2.41039777544305e-10,0.228637316959975,0.0276021332607551,0.61184901537595,0.0318490153759503
4.53,NaN,NaN,3.18850558168259e-10,1,6.65903201244287e-12,1.41138744291898e-06,1.44497053446866e-05,-4.04448073033061e-10,-1.37696874931849e-05,-4.69969582608838e-05,0.0714351260547577,0.714351260547577,0.0437441810045057,-3.32951600622143e-10,0.229069149307741,0.0247392652203081,0.614470731742865,0.0344707317428651
4.54,NaN,NaN,3.18850558168259e-10,1,8.08896146066122e-12,1.37696874931762e-06,1.40990874773309e-05,-4.58983686746313e-10,-1.34338959875638e-05,-4.58565318735948e-05,0.0680091382984697,0.680091382984697,0.0527472129038064,-4.04448073033061e-10,0.249467636811361,0.023412414694539,0.614690499186259,0.034690499186259
4.55,NaN,NaN,3.18850558168259e-10,1,9.17967373492627e-12,1.34338959875557e-06,1.37569595612106e-05,-4.99425242525254e-10,-1.31062947593503e-05,-4.47437221647144e-05,0.0647473073556305,0.647473073556305,0.0623436221453994,-4.58983686746313e-10,0.253658012617803,0.0223412835538295,0.612691951887314,0.0326919518873139
4.56,1,0.12,2.34056180289605e-10,1,9.98850485050509e-12,1.31062947593427e-06,1.34231166486081e-05,-5.28518665533699e-10,-1.27866837285374e-05,-4.36578623813075e-05,0.061641776347445,0.61641776347445,0,-4.99425242525254e-10,0.247811982076704,0.0201930975935509,0.610415742165327,0.0304157421653273
4.57,NaN,NaN,2.34056180289605e-10,1,1.0570373310674e-11,1.27866837285304e-06,1.30973587136433e-05,-5.49536329709317e-10,-1.24748677614342e-05,-4.25983017875871e-05,0.0586850639403318,0.586850639403318,0.000363322247404146,-5.28518665533699e-10,0.218734984590548,0.0220185632861528,0.613129288193085,0.0331292881930854
4.58,NaN,NaN,2.34056180289605e-10,1,1.09907265941863e-11,1.24748677614278e-06,1.27794905355804e-05,-5.63417580605379e-10,-1.21706565628786e-05,-4.15644052849415e-05,0.0558700464315232,0.558700464315232,0.00141828449398019,-5.49536329709317e-10,0.257080128757392,0.0203175869968525,0.612467698062836,0.0324676980628359
4.59,NaN,NaN,2.34056180289605e-10,1,1.12683516121076e-11,1.21706565628726e-06,1.24693215848362e-05,-5.71508103312382e-10,-1.18738645013442e-05,-4.05555530413029e-05,0.0531899406886666,0.531899406886666,0.00311458613259267,-5.63417580605379e-10,0.243048480133266,0.017212379655675,0.611268798191545,0.0312687981915446
4.6,NaN,NaN,2.34056180289605e-10,1,1.14301620662476e-11,1.18738645013386e-06,1.21666659117905e-05,-5.74833842056697e-10,-1.15843105051181e-05,-3.95711401272344e-05,0.0506382878684135,0.506382878684135,0.00540474736575787,-5.71508103312382e-10,0.261801907474957,0.0176601545648106,0.609171457798655,0.0291714577986553
4.61,NaN,NaN,2.34056180289605e-10,1,1.14966768411339e-11,1.15843105051129e-06,1.18713420376127e-05,-5.74531626959289e-10,-1.13018179433026e-05,-3.86105761609441e-05,0.0482089379448727,0.482089379448727,0.00824396451616162,-5.74833842056697e-10,0.225780968990918,0.0186629223112834,0.607820686921453,0.0278206869214531
4.62,NaN,NaN,2.34056180289605e-10,1,1.14906325391858e-11,1.13018179432978e-06,1.15831728477652e-05,-5.71724256637721e-10,-1.10262145202221e-05,-3.76732849613983e-05,0.0458960349661839,0.458960349661839,0.011589972473459,-5.74531626959289e-10,0.249831231722809,0.0166500404753956,0.60844146950173,0.0284414695017297
4.63,NaN,NaN,2.34056180289605e-10,0,1.14344851327544e-11,1.10262145202176e-06,1.13019854879383e-05,-4.17101437034862e-10,-1.07573321693569e-05,-3.67587042097162e-05,0.0436940030183523,0.436940030183523,0.0154029139234902,-5.71724256637721e-10,0.217239747029473,0.0142085739103914,0.607174278390891,0.0271742783908911
4.64,NaN,NaN,2.34056180289605e-10,1,8.34202874069725e-12,1.07573321693527e-06,1.10276112624678e-05,-4.38899921421582e-10,-1.04950032815955e-05,-3.5866285118547e-05,0.0415975325218006,0.415975325218006,0.0196452157624242,-4.17101437034862e-10,0.258281138049173,0.0136150363262264,0.60578877509026,0.0257887750902598
4.65,NaN,NaN,2.34056180289605e-10,1,8.77799842843163e-12,1.04950032815917e-06,1.07598855351489e-05,-4.54482467456745e-10,-1.02390723400196e-05,-3.49954919833392e-05,0.0396015667162299,0.396015667162299,0.0242814734048771,-4.38899921421582e-10,0.262065765653397,0.0128136490239162,0.608481340799934,0.0284813407999339
4.66,NaN,NaN,2.34056180289605e-10,1,9.08964934913491e-12,1.02390723400161e-06,1.0498647594616e-05,-4.64470520155279e-10,-9.98938316632752e-06,-3.41458021483411e-05,0.0377012941517992,0.377012941517992,0.0292783272778761,-4.54482467456745e-10,0.263671655646067,0.0127401838664052,0.607362708458969,0.0273627084589686
4.67,NaN,NaN,2.34056180289605e-10,1,9.28941040310559e-12,9.9893831663242e-07,1.0243740644144e-05,-4.70212637695935e-10,-9.74578340609287e-06,-3.33167055360405e-05,0.0358921315255563,0.358921315255563,0.0346043681315744,-4.64470520155279e-10,0.211491497228328,0.0100077194642031,0.607572733845707,0.0275727338457068
4.68,1,0.12,1.7236947448478e-10,1,9.4042527539187e-12,9.74578340608978e-07,9.9950116604793e-06,-4.71986967576733e-10,-9.50812445324408e-06,-3.25077043466964e-05,0.0341697147885551,0.341697147885551,0,-4.70212637695935e-10,0.25331625968288,0.00857185959740242,0.603894768627243,0.0238947686272434
4.69,NaN,NaN,1.7236947448478e-10,0,9.43973935153466e-12,9.50812445324121e-07,9.75231130369975e-06,-3.48340121196665e-10,-9.27626133254899e-06,-3.17183127655933e-05,0.0325298886802048,0.325298886802048,0.000201608377881711,-4.71986967576733e-10,0.249292077710782,0.00813485756456737,0.60417193400947,0.0241719340094696
4.7,NaN,NaN,1.7236947448478e-10,1,6.9668024239333e-12,9.27626133254633e-07,9.51549382939081e-06,-3.69493425339916e-10,-9.05004964240265e-06,-3.09480566763084e-05,0.0309686965107134,0.309686965107134,0.00078699535086188,-3.48340121196665e-10,0.220931451284847,0.00665517040592224,0.606723929603409,0.0267239296034091
