Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,x1_3,XX1,SS,gg1,z1,chi,Normalized chi
4.06,NaN,NaN,0.00174547694623747,1,-7.94138877333882e-06,0.000322320159433797,0.00301399796618266,0.000320603180473881,-0.00313491415355359,-0.00981249453349742,25522.5993397028,60768.0936659591,60768.0936659591,0.000397069438675288,1028.63018707988,0.00525246104245561
4.07,NaN,NaN,0.00174547694623747,0,-6.41206360938975e-06,0.000313491405085708,0.00294373985691005,0.000594025057133787,-0.00305064445232866,-0.00958330661969699,24362.540562868,58006.0489592096,58006.0489592096,0.000320603180473881,1028.63018707988,0.00525246104245561
4.08,NaN,NaN,0.00174547694623747,1,-1.18805011421168e-05,0.000305064435769328,0.00287498406477757,0.00047977907836869,-0.0029617618970014,-0.00935909258878857,23081.3218938084,54955.5283185915,54955.5283185915,0.000594025057133787,1028.63018707988,0.00525246104245561
4.09,NaN,NaN,0.00174547694623747,1,-9.59558156707929e-06,0.000296176181039915,0.00280772039857337,0.000387464212543233,-0.00287783303723505,-0.00913952340478505,22029.962285842,52452.2911567667,52452.2911567667,0.00047977907836869,1028.63018707988,0.00525246104245561
4.1,NaN,NaN,0.00174547694623747,1,-7.74928425070954e-06,0.000287783295778841,0.00274185015056362,0.000312871487352727,-0.0027982022332047,-0.00892460966799,21024.5444020498,50058.4390524996,50058.4390524996,0.000387464212543233,1028.63018707988,0.00525246104245561
4.11,NaN,NaN,0.00174547694623747,1,-6.25742974697287e-06,0.000279820216017223,0.00267737650291672,0.000252599682544581,-0.00272233247838147,-0.0087143391120133,20062.2508789676,47767.2639975419,47767.2639975419,0.000312871487352727,1028.63018707988,0.00525246104245561
4.12,NaN,NaN,0.00174547694623747,1,-5.05199365084864e-06,0.000272233241112993,0.00261429577774111,0.000203900313269077,-0.00264978280777297,-0.00850868146033379,19141.0129538541,45573.8403663193,45573.8403663193,0.000252599682544581,1028.63018707988,0.00525246104245561
4.13,NaN,NaN,0.00174547694623747,1,-4.07800626535893e-06,0.000264978274575614,0.00255259889403693,0.000164552362842836,-0.00258019003750011,-0.0083075923407806,18259.180604259,43474.2395339499,43474.2395339499,0.000203900313269077,1028.63018707988,0.00525246104245561
4.14,NaN,NaN,0.00174547694623747,1,-3.29104725684483e-06,0.000258018998024243,0.0024922725420291,0.000132761055683413,-0.00251325400458295,-0.00811101643892741,17415.3274117795,41465.0652661416,41465.0652661416,0.000164552362842836,1028.63018707988,0.00525246104245561
4.15,NaN,NaN,0.00174547694623747,1,-2.65522111366202e-06,0.000251325395166684,0.00243330012917875,0.000107076056840104,-0.00244872563530824,-0.00791889003665584,16608.1388769159,39543.1878021806,39543.1878021806,0.000132761055683413,1028.63018707988,0.00525246104245561
4.16,NaN,NaN,0.00174547694623747,1,-2.1415211367988e-06,0.000244872558636427,0.00237566254174863,8.63253699421162e-05,-0.00238639729944181,-0.00773114305407278,15836.3516687608,37705.5992113352,37705.5992113352,0.000107076056840104,1028.63018707988,0.00525246104245561
4.17,NaN,NaN,0.00174547694623747,0,-1.72650739884061e-06,0.00023863972541409,0.00231933875737714,0.000404703284220583,-0.00232609501170355,-0.00754770069028234,15098.7233375646,35949.3412799157,35949.3412799157,8.63253699421162e-05,1028.63018707988,0.00525246104245561
4.18,NaN,NaN,0.00174547694623747,1,-8.09406568423491e-06,0.000232609496975074,0.00226430633731048,0.000326849804324192,-0.00225949903366085,-0.00736848474018216,14242.8449591044,33911.5356169152,33911.5356169152,0.000404703284220583,1028.63018707988,0.00525246104245561
4.19,NaN,NaN,0.00174547694623747,1,-6.53699608639073e-06,0.000225949899520918,0.00221054182144347,0.000263941833872882,-0.00219642574454891,-0.00719313413276293,13586.083595263,32347.8180839596,32347.8180839596,0.000326849804324192,1028.63018707988,0.00525246104245561
4.2,NaN,NaN,0.00174547694623747,0,-5.27883667740861e-06,0.000219642570922829,0.00215793689020398,0.000548236569654747,-0.00213642476041393,-0.00702163710746265,12957.9590371486,30852.2834217823,30852.2834217823,0.000263941833872882,1028.63018707988,0.00525246104245561
4.21,NaN,NaN,0.00174547694623747,1,-1.09647313926555e-05,0.000213642472790958,0.00210648801652986,0.000442856210570053,-0.00207095392455755,-0.00685396684928725,12245.2573498599,29155.3746425236,29155.3746425236,0.000548236569654747,1028.63018707988,0.00525246104245561
4.22,NaN,NaN,0.00174547694623747,0,-8.85712421116946e-06,0.000207095389495085,0.00205618715699041,0.000692818708778744,-0.00200964963679219,-0.00668980427968467,11675.6438568439,27799.1520401045,27799.1520401045,0.000442856210570053,1028.63018707988,0.00525246104245561
4.23,NaN,NaN,0.00174547694623747,1,-1.38563741746881e-05,0.000200964960973767,0.00200693858938147,0.000559704905719777,-0.00194374454124875,-0.00652917201203132,11055.6418611193,26322.9568121887,26322.9568121887,0.000692818708778744,1028.63018707988,0.00525246104245561
4.24,NaN,NaN,0.00174547694623747,1,-1.1194098113928e-05,0.000194374451676961,0.00195874909856069,0.000452140863878356,-0.00188269291958553,-0.00637179097037912,10532.3239638447,25076.9618186777,25076.9618186777,0.000559704905719777,1028.63018707988,0.00525246104245561
4.25,NaN,NaN,0.00174547694623747,1,-9.04281727732064e-06,0.000188269289734131,0.00191153496288077,0.000365223210294198,-0.0018257533281082,-0.00621771614707978,10036.9947283638,23897.6064961044,23897.6064961044,0.000452140863878356,1028.63018707988,0.00525246104245561
4.26,NaN,NaN,0.00174547694623747,1,-7.30446420575405e-06,0.00018257533078218,0.00186531268073512,0.000294989585745922,-0.00177232198326618,-0.00606697519920704,9565.91560172052,22775.989527906,22775.989527906,0.000365223210294198,1028.63018707988,0.00525246104245561
4.27,NaN,NaN,0.00174547694623747,1,-5.89979171484998e-06,0.000177232196470923,0.0018200905499355,0.000238238053748011,-0.00172190645603268,-0.00591957411152952,9116.66871835539,21706.3540913224,21706.3540913224,0.000294989585745922,1028.63018707988,0.00525246104245561
4.28,NaN,NaN,0.00174547694623747,1,-4.76476107492416e-06,0.000172190643901472,0.00177587036659199,0.000192381166960941,-0.00167410441187266,-0.00577550176225755,8687.63105634375,20684.8358484375,20684.8358484375,0.000238238053748011,1028.63018707988,0.00525246104245561
4.29,NaN,NaN,0.00174547694623747,1,-3.84762333919983e-06,0.000167410439623303,0.00173264879482875,0.000155328039873339,-0.00162858642806164,-0.00563473360239764,8277.6484177608,19708.6867089543,19708.6867089543,0.000192381166960941,1028.63018707988,0.00525246104245561
4.3,NaN,NaN,0.00174547694623747,1,-3.10656079745678e-06,0.000162858641366335,0.00169041847058471,0.000125389053042637,-0.00158508210593211,-0.00549723461908008,7885.83606996695,18775.800166588,18775.800166588,0.000155328039873339,1028.63018707988,0.00525246104245561
4.31,NaN,NaN,0.00174547694623747,1,-2.50778106084748e-06,0.000158508209265713,0.00164916889060814,0.000101198845647666,-0.0015433688457782,-0.00536296172052382,7511.45908931248,17884.426403125,17884.426403125,0.000125389053042637,1028.63018707988,0.00525246104245561
4.32,NaN,NaN,0.00174547694623747,1,-2.02397691295057e-06,0.000154336883352391,0.00160888712794401,8.1654086623735e-05,-0.00150326277348739,-0.0052318656538768,7153.86238708328,17033.0056835316,17033.0056835316,0.000101198845647666,1028.63018707988,0.00525246104245561
4.33,NaN,NaN,0.00174547694623747,0,-1.63308173247325e-06,0.000150326276216382,0.00156955840728498,0.000400928382800733,-0.00146461140601986,-0.00510389254581607,6812.43132159282,16220.074575221,16220.074575221,8.1654086623735e-05,1028.63018707988,0.00525246104245561
4.34,NaN,NaN,0.00174547694623747,1,-8.0185676558428e-06,0.000146461139554747,0.00153116656715124,0.000323873529392392,-0.0014191164871899,-0.00497898513853599,6398.15930086989,15233.7126211188,15233.7126211188,0.000400928382800733,1028.63018707988,0.00525246104245561
4.35,NaN,NaN,0.00174547694623747,1,-6.47747058775725e-06,0.000141911647766341,0.00149369443068728,0.000261609070578078,-0.0013766101896555,-0.00485680332668449,6094.066235231,14509.6815124548,14509.6815124548,0.000323873529392392,1028.63018707988,0.00525246104245561
4.36,NaN,NaN,0.00174547694623747,1,-5.23218141151382e-06,0.000137661018095966,0.00145703996692219,0.000211296500489002,-0.00133665893655619,-0.00473735613783538,5804.61244711767,13820.5058264706,13820.5058264706,0.000261609070578078,1028.63018707988,0.00525246104245561
4.37,NaN,NaN,0.00174547694623747,0,-4.22593000975489e-06,0.000133665892859568,0.00142120588448651,0.000505693454584566,-0.00129890894731297,-0.00462063740849307,5528.534634459,13163.1777010929,13163.1777010929,0.000211296500489002,1028.63018707988,0.00525246104245561
4.38,NaN,NaN,0.00174547694623747,1,-1.01138690913465e-05,0.000129890894000806,0.00138619033468106,0.000408548883353027,-0.00125490010853789,-0.00450662904424845,5207.83400764181,12399.6047800995,12399.6047800995,0.000505693454584566,1028.63018707988,0.00525246104245561
4.39,NaN,NaN,0.00174547694623747,1,-8.17097766687869e-06,0.000125490010195061,0.00135198788952037,0.000330049747958378,-0.00121433357797265,-0.00439502320371699,4954.4847250063,11796.3922023959,11796.3922023959,0.000408548883353027,1028.63018707988,0.00525246104245561
4.4,NaN,NaN,0.00174547694623747,1,-6.60099495907168e-06,0.000121433357200377,0.00131850619705816,0.000266617727547039,-0.00117667070180317,-0.0042858555743822,4715.39348760635,11227.1273514437,11227.1273514437,0.000330049747958378,1028.63018707988,0.00525246104245561
4.41,NaN,NaN,0.00174547694623747,1,-5.33235455089023e-06,0.000117667069637262,0.00128575596379025,0.000215361221946666,-0.0011414732268766,-0.00417914213118554,4488.54043719685,10687.0010409449,10687.0010409449,0.000266617727547039,1028.63018707988,0.00525246104245561
4.42,NaN,NaN,0.00174547694623747,1,-4.30722443890669e-06,0.000114147322191895,0.00125374198244901,0.000173943562337582,-0.00110838410517315,-0.00407488325905185,4272.61891104459,10172.9021691538,10172.9021691538,0.000215361221946666,1028.63018707988,0.00525246104245561
4.43,NaN,NaN,0.00174547694623747,1,-3.47887124673761e-06,0.000110838410063426,0.00122246436875696,0.000140476513755418,-0.00107711198034557,-0.00397306707509242,4066.75352376747,9682.74648516063,9682.74648516063,0.000173943562337582,1028.63018707988,0.00525246104245561
4.44,NaN,NaN,0.00174547694623747,1,-2.80953027510098e-06,0.000107711197618012,0.00119191955808491,0.000113434215642683,-0.00104741864973993,-0.00387367210433052,3870.32500053221,9215.05952507669,9215.05952507669,0.000140476513755418,1028.63018707988,0.00525246104245561
4.45,NaN,NaN,0.00174547694623747,1,-2.26868431284977e-06,0.000104741864590957,0.00116210110816769,9.15836381614705e-05,-0.00101910893091184,-0.00377666943326206,3682.86274029125,8768.72081021726,8768.72081021726,0.000113434215642683,1028.63018707988,0.00525246104245561
4.46,NaN,NaN,0.00174547694623747,1,-1.83167276322736e-06,0.000101910892738374,0.00113300034517126,7.39283847099848e-05,-0.000992022471229849,-0.0036820244417004,3503.9800528076,8342.80964954191,8342.80964954191,9.15836381614705e-05,1028.63018707988,0.00525246104245561
4.47,NaN,NaN,0.00174547694623747,1,-1.47856769419862e-06,9.92022467975657e-05,0.00110460688324542,5.96632793586563e-05,-0.000966027127706045,-0.00358969819406991,3333.33604194685,7936.51438558774,7936.51438558774,7.39283847099848e-05,1028.63018707988,0.00525246104245561
4.48,NaN,NaN,0.00174547694623747,1,-1.19326558717256e-06,9.66027124701029e-05,0.00107690904191167,4.81376694604267e-05,-0.000941013615748958,-0.00349964855573017,3170.61393224641,7549.08079106287,7549.08079106287,5.96632793586563e-05,1028.63018707988,0.00525246104245561
4.49,NaN,NaN,0.00174547694623747,1,-9.62753389208236e-07,9.41013612971379e-05,0.00104989418096045,3.88257708968222e-05,-0.000916891183356556,-0.00341183108732013,3015.50938310866,7179.78424549682,7179.78424549682,4.81376694604267e-05,1028.63018707988,0.00525246104245561
4.5,NaN,NaN,0.00174547694623747,1,-7.76515417936288e-07,9.16891180787154e-05,0.00102354896875461,3.13027044000623e-05,-0.000893584113993179,-0.0033261997599363,2867.72473782004,6827.91604242867,6827.91604242867,3.88257708968222e-05,1028.63018707988,0.00525246104245561
4.51,NaN,NaN,0.00174547694623747,1,-6.26054088001165e-07,8.93584111614779e-05,0.000997859596783182,2.52251307707214e-05,-0.000871028899153023,-0.00324270752573624,2726.9666889007,6492.77783071595,6492.77783071595,3.13027044000623e-05,1028.63018707988,0.00525246104245561
4.52,NaN,NaN,0.00174547694623747,1,-5.04502615414385e-07,8.71028896950217e-05,0.000972811950842921,2.03156024119832e-05,-0.000849171952125273,-0.00316130677191465,2592.94581582427,6173.68051386731,6173.68051386731,2.52251307707214e-05,1028.63018707988,0.00525246104245561
4.53,NaN,NaN,0.00174547694623747,1,-4.06312048239642e-07,8.49171950084167e-05,0.000948391747231566,1.63499179781978e-05,-0.000827967759132773,-0.00308194968062984,2465.37706597755,5869.94539518464,5869.94539518464,2.03156024119832e-05,1028.63018707988,0.00525246104245561
4.54,NaN,NaN,0.00174547694623747,1,-3.26998359563943e-07,8.27967757240782e-05,0.000924584640726339,1.31469038068595e-05,-0.000807377383941068,-0.00300458851312021,2343.98063425966,5580.90627204681,5580.90627204681,1.63499179781978e-05,1028.63018707988,0.00525246104245561
4.55,NaN,NaN,0.00174547694623747,0,-2.62938076137184e-07,8.07377382186749e-05,0.000901376309819428,0.000345567180308953,-0.000787367258135759,-0.00292917583274453,2228.48293447515,5305.91174875035,5305.91174875035,1.31469038068595e-05,1028.63018707988,0.00525246104245561
4.56,NaN,NaN,0.00174547694623747,1,-6.91134360606902e-06,7.87367256508672e-05,0.000878752523630597,0.000279192221017991,-0.000759738385985408,-0.0028556646788468,2076.13555039193,4943.17988188554,4943.17988188554,0.000345567180308953,1028.63018707988,0.00525246104245561
4.57,NaN,NaN,0.00174547694623747,1,-5.58384442030178e-06,7.59738384523665e-05,0.0008566991940672,0.00022555670403244,-0.000734401985272416,-0.00278372829662322,1972.96289359082,4697.53069902576,4697.53069902576,0.000279192221017991,1028.63018707988,0.00525246104245561
4.58,NaN,NaN,0.00174547694623747,1,-4.51113408061821e-06,7.34401983952093e-05,0.000835118294843435,0.00018221575749003,-0.000710991472716338,-0.00271339131896503,1875.95056674246,4466.54896843444,4466.54896843444,0.00022555670403244,1028.63018707988,0.00525246104245561
4.59,NaN,NaN,0.00174547694623747,1,-3.64431514978447e-06,7.10991471518297e-05,0.00081401721589365,0.000147193708234538,-0.000689208827993296,-0.00264466495144209,1784.14286585382,4247.95920441386,4247.95920441386,0.00018221575749003,1028.63018707988,0.00525246104245561
4.6,NaN,NaN,0.00174547694623747,1,-2.94387416468225e-06,6.89208826902028e-05,0.000793399318955573,0.000118894037375207,-0.000668811479342308,-0.00257754978637308,1696.92449098593,4040.29640710935,4040.29640710935,0.000147193708234538,1028.63018707988,0.00525246104245561
4.61,NaN,NaN,0.00174547694623747,1,-2.37788074749966e-06,6.6881147834509e-05,0.000773264781790293,9.60266163711045e-05,-0.000649601704906118,-0.00251203807019917,1613.88722060035,3842.58862047702,3842.58862047702,0.000118894037375207,1028.63018707988,0.00525246104245561
4.62,NaN,NaN,0.00174547694623747,1,-1.92053232741973e-06,6.49601703992383e-05,0.00075361127839356,7.75489073164328e-05,-0.00063141806703513,-0.00244811552926958,1534.74677744084,3654.15899390676,3654.15899390676,9.60266163711045e-05,1028.63018707988,0.00525246104245561
4.63,NaN,NaN,0.00174547694623747,1,-1.55097814632741e-06,6.31418066195999e-05,0.000734434526730954,6.26184475421221e-05,-0.000614128489431618,-0.00238576283897077,1459.29159701138,3474.50380240804,3474.50380240804,7.75489073164328e-05,1028.63018707988,0.00525246104245561
4.64,1,1.48,4.81163278746732e-05,1,-1.25236895084179e-06,6.14128488659549e-05,0.00071572872947631,5.05544529485151e-05,-0.00059762466187964,-0.00232495680482588,1387.3517437036,3303.21843738952,0,6.26184475421221e-05,2938.65767340241,0.0150065208531954
4.65,NaN,NaN,4.81163278746732e-05,1,-1.01108905896996e-06,5.97624661168157e-05,0.000697486928341389,4.080679008374e-05,-0.000581817517806325,-0.00226567131101568,1318.7804462369,3139.9534434212,3139.9534434212,5.05544529485151e-05,2938.65767340241,0.0150065208531954
4.66,NaN,NaN,4.81163278746732e-05,1,-8.16135801674618e-07,5.81817517149819e-05,0.000679701288632073,3.29309028239252e-05,-0.00056663357880981,-0.00220787808112515,1253.44345250706,2984.38917263586,2984.38917263586,4.080679008374e-05,2938.65767340241,0.0150065208531954
4.67,NaN,NaN,4.81163278746732e-05,0,-6.58618056478408e-07,5.66633578203374e-05,0.000662363327472364,3.58448644077633e-05,-0.000552011999796209,-0.00215154728731668,1191.21316078545,2836.22181139392,2836.22181139392,3.29309028239252e-05,2938.65767340241,0.0150065208531954
4.68,NaN,NaN,4.81163278746732e-05,1,-7.16897288155143e-07,5.52011999235517e-05,0.000645464096556393,2.89234802728087e-05,-0.000537675934448866,-0.00209664803717841,1130.61200795858,2691.93335228233,2691.93335228233,3.58448644077633e-05,2938.65767340241,0.0150065208531954
4.69,NaN,NaN,4.81163278746732e-05,1,-5.78469605456109e-07,5.37675933930734e-05,0.000628994328203017,2.3331397900761e-05,-0.000523858274522049,-0.00204314099666852,1074.42501775677,2558.15480418279,2558.15480418279,2.89234802728087e-05,2938.65767340241,0.0150065208531954
4.7,NaN,NaN,4.81163278746732e-05,1,-4.66627958015186e-07,5.23858274042845e-05,0.000612942222240117,1.88134856347531e-05,-0.000510513959980674,-0.00199099617507901,1020.94030053793,2430.81023937604,2430.81023937604,2.3331397900761e-05,2938.65767340241,0.0150065208531954
4.71,NaN,NaN,4.81163278746732e-05,1,-3.76269712695044e-07,5.10513959537166e-05,0.000597298781491756,1.51635749649874e-05,-0.00049760525156445,-0.00194018306449241,970.046432526556,2309.63436315847,2309.63436315847,1.88134856347531e-05,2938.65767340241,0.0150065208531954
4.72,NaN,NaN,4.81163278746732e-05,1,-3.03271499299738e-07,4.97605251153742e-05,0.000582054853616671,1.22150639462168e-05,-0.000485100358191877,-0.00189067090879709,921.633727985384,2194.36601901282,2194.36601901282,1.51635749649874e-05,2938.65767340241,0.0150065208531954
4.73,NaN,NaN,4.81163278746732e-05,1,-2.44301278924331e-07,4.85100357811361e-05,0.000567201211812985,9.8333239236753e-06,-0.000472972326992195,-0.00184242891635922,875.594415559254,2084.74860847441,2084.74860847441,1.22150639462168e-05,2938.65767340241,0.0150065208531954
4.74,NaN,NaN,4.81163278746732e-05,1,-1.96666478473503e-07,4.72972326639511e-05,0.000552728618619914,7.90956349260441e-06,-0.00046119814558331,-0.00179542642729897,831.822951567345,1980.53083706511,1980.53083706511,9.8333239236753e-06,2938.65767340241,0.0150065208531954
4.75,NaN,NaN,4.81163278746732e-05,1,-1.58191269852087e-07,4.61198145256315e-05,0.000538627876100776,6.35587003211851e-06,-0.000449758015882076,-0.00174963304421392,790.216361633769,1881.46752769945,1881.46752769945,7.90956349260441e-06,2938.65767340241,0.0150065208531954
4.76,NaN,NaN,4.81163278746732e-05,1,-1.27117400642369e-07,4.49758015578815e-05,0.000524889865060143,5.10120282385582e-06,-0.000438634766546286,-0.00170501873349152,750.674553734146,1787.32036603368,1787.32036603368,6.35587003211851e-06,2938.65767340241,0.0150065208531954
4.77,NaN,NaN,4.81163278746732e-05,1,-1.02024056477116e-07,4.38634766264974e-05,0.000511505575437691,4.08815513575953e-06,-0.000427813377461257,-0.00166155390297802,713.100576453788,1697.85851536616,1697.85851536616,5.10120282385582e-06,2938.65767340241,0.0150065208531954
4.78,NaN,NaN,4.81163278746732e-05,1,-8.17631027151904e-08,4.27813377200256e-05,0.000498466129609026,3.27033769806561e-06,-0.000417280594785813,-0.00161920946066124,677.400813926766,1612.85908077801,1612.85908077801,4.08815513575953e-06,2938.65767340241,0.0150065208531954
4.79,NaN,NaN,4.81163278746732e-05,1,-6.54067539613121e-08,4.17280594543619e-05,0.000485762799990612,2.6102643194515e-06,-0.000407024619195329,-0.00157795685812666,643.48511859164,1532.10742521819,1532.10742521819,3.27033769806561e-06,2938.65767340241,0.0150065208531954
4.8,NaN,NaN,4.81163278746732e-05,1,-5.220528638903e-08,4.07024618970558e-05,0.000473387022076728,2.07764327708665e-06,-0.000397034853291054,-0.00153776812182206,611.266887739185,1455.39735175997,1455.39735175997,2.6102643194515e-06,2938.65767340241,0.0150065208531954
4.81,NaN,NaN,4.81163278746732e-05,1,-4.15528655417331e-08,3.9703485308243e-05,0.000461330403818952,1.64799660807798e-06,-0.000387301696837246,-0.00149861587457954,580.66309183103,1382.53117102626,1382.53117102626,2.07764327708665e-06,2938.65767340241,0.0150065208531954
4.82,NaN,NaN,4.81163278746732e-05,1,-3.29599321615597e-08,3.87301696643592e-05,0.000449584732082872,1.30154437439889e-06,-0.000377816380663195,-0.00146047334937107,551.594262968385,1313.31967373425,1313.31967373425,1.64799660807798e-06,2938.65767340241,0.0150065208531954
4.83,NaN,NaN,4.81163278746732e-05,1,-2.60308874879777e-08,3.77816380483424e-05,0.000438141976774846,1.02230304995322e-06,-0.000368570831825304,-0.00142331439689107,523.984451438915,1247.58202723551,1247.58202723551,1.30154437439889e-06,2938.65767340241,0.0150065208531954
4.84,NaN,NaN,4.81163278746732e-05,1,-2.04460609990643e-08,3.68570831658409e-05,0.000426994293116866,7.97356937362235e-07,-0.000359557564045101,-0.00138711348825089,497.761157416421,1185.14561289624,1185.14561289624,1.02230304995322e-06,2938.65767340241,0.0150065208531954
4.85,NaN,NaN,4.81163278746732e-05,1,-1.59471387472447e-08,3.59557563890153e-05,0.000416134022454964,6.16269408151182e-07,-0.000350769588587101,-0.0013518457138203,472.855243892811,1125.84581879241,1125.84581879241,7.97356937362235e-07,2938.65767340241,0.0150065208531954
4.86,NaN,NaN,4.81163278746732e-05,1,-1.23253881630236e-08,3.5076958844324e-05,0.000405553691911768,4.70607132673152e-07,-0.000342200341668171,-0.00131748677905004,449.20083592925,1069.52579983155,1069.52579983155,6.16269408151182e-07,2938.65767340241,0.0150065208531954
4.87,NaN,NaN,4.81163278746732e-05,0,-9.41214265346303e-09,3.42200341534598e-05,0.000395246013133311,9.61343977729702e-06,-0.000333843625239765,-0.00128401299794622,426.735210396964,1016.03621523087,1016.03621523087,4.70607132673152e-07,2938.65767340241,0.0150065208531954
4.88,NaN,NaN,4.81163278746732e-05,1,-1.92268795545938e-07,3.3384362511574e-05,0.00038520388033142,7.74256721458505e-06,-0.000325467737795194,-0.00125140128473619,404.52403583731,963.15246627931,963.15246627931,9.61343977729702e-06,2938.65767340241,0.0150065208531954
4.89,NaN,NaN,4.81163278746732e-05,1,-1.548513442917e-07,3.25467737680272e-05,0.00037542036778355,6.23135746656385e-06,-0.00031734173808692,-0.00121962139353808,384.401602766865,915.241911349678,915.241911349678,7.74256721458505e-06,2938.65767340241,0.0150065208531954
4.9,NaN,NaN,4.81163278746732e-05,1,-1.24627149331276e-07,3.17341737980393e-05,0.000365886401734004,5.01077247642004e-06,-0.000309450761005658,-0.00118865335120369,365.266237412006,869.681517647634,869.681517647634,6.23135746656385e-06,2938.65767340241,0.0150065208531954
4.91,NaN,NaN,4.81163278746732e-05,1,-1.002154495284e-07,3.09450760906881e-05,0.000356595990246106,4.02502370202299e-06,-0.00030178198758863,-0.00115847735990291,347.073237904041,826.364852152479,826.364852152479,5.01077247642004e-06,2938.65767340241,0.0150065208531954
4.92,NaN,NaN,4.81163278746732e-05,1,-8.05004740404596e-08,3.01781987497017e-05,0.000347543193978057,3.2290293794031e-06,-0.000294324272004285,-0.00112907386133434,329.779163404273,785.188484295888,785.188484295888,4.02502370202299e-06,2938.65767340241,0.0150065208531954
4.93,NaN,NaN,4.81163278746732e-05,1,-6.45805875880619e-08,2.94324271919297e-05,0.000338722145446133,2.58635976568709e-06,-0.000287067839643441,-0.00110042358592935,313.341944137031,746.052247945312,746.052247945312,3.2290293794031e-06,2938.65767340241,0.0150065208531954
4.94,NaN,NaN,4.81163278746732e-05,1,-5.17271953137417e-08,2.87067839564585e-05,0.000330127063785963,2.06757671282867e-06,-0.000280004042682451,-0.00107250759000533,297.720963408197,708.859436686184,708.859436686184,2.58635976568709e-06,2938.65767340241,0.0150065208531954
4.95,NaN,NaN,4.81163278746732e-05,1,-4.13515342565733e-08,2.80004042609274e-05,0.000321752265898515,1.64889189568761e-06,-0.000273125162100258,-0.00104530728325411,282.877112650088,673.516934881162,673.516934881162,2.06757671282867e-06,2938.65767340241,0.0150065208531954
4.96,NaN,NaN,4.81163278746732e-05,1,-3.29778379137522e-08,2.73125162032343e-05,0.000313592174696676,1.31108254115771e-06,-0.000266424247245459,-0.00101880444849187,268.772822357929,639.935291328403,639.935291328403,1.64889189568761e-06,2938.65767340241,0.0150065208531954
4.97,NaN,NaN,4.81163278746732e-05,1,-2.62216508231542e-08,2.66424247182421e-05,0.000305641325030234,1.03861524103934e-06,-0.000259894985757953,-0.000992981255224691,255.372072491591,608.028744027598,608.028744027598,1.31108254115771e-06,2938.65767340241,0.0150065208531954
4.98,NaN,NaN,4.81163278746732e-05,1,-2.07723048207867e-08,2.59894985699437e-05,0.000297894367755587,8.1893791507969e-07,-0.00025353159803039,-0.000967820268284054,242.640385999705,577.715204761202,577.715204761202,1.03861524103934e-06,2938.65767340241,0.0150065208531954
4.99,NaN,NaN,4.81163278746732e-05,1,-1.63787583015938e-08,2.53531597976068e-05,0.00029034607232641,6.41907654299349e-07,-0.000247328751510288,-0.000943304452543607,230.544808880212,548.916211619552,548.916211619552,8.1893791507969e-07,2938.65767340241,0.0150065208531954
5,NaN,NaN,4.81163278746732e-05,1,-1.2838153085987e-08,2.47328751459856e-05,0.000282991328208714,4.99328367671106e-07,-0.000241281491045241,-0.000919417174532742,219.053879799277,521.556856664946,521.556856664946,6.41907654299349e-07,2938.65767340241,0.0150065208531954
5.01,NaN,NaN,4.81163278746732e-05,1,-9.98656735342213e-09,2.41281490998419e-05,0.000275825145364941,3.84577159669312e-07,-0.000235385182202219,-0.000896142201604084,208.137591851508,495.565694884544,495.565694884544,4.99328367671106e-07,2938.65767340241,0.0150065208531954
5.02,NaN,NaN,4.81163278746732e-05,1,-7.69154319338624e-09,2.35385182158746e-05,0.000268842654004234,2.92302410250494e-07,-0.00022963546508066,-0.000873463699184173,197.767348614525,470.874639558392,470.874639558392,3.84577159669312e-07,2938.65767340241,0.0150065208531954
5.03,NaN,NaN,4.81163278746732e-05,1,-5.84604820500987e-09,2.29635465040296e-05,0.000262039103757658,2.1817979677199e-07,-0.000224028216614859,-0.000851366226533272,187.915916258158,447.41884823371,447.41884823371,2.92302410250494e-07,2938.65767340241,0.0150065208531954
5.04,NaN,NaN,4.81163278746732e-05,1,-4.3635959354398e-09,2.2402821657738e-05,0.000255409862406162,1.5871513814634e-07,-0.000218559519745569,-0.000829834731356852,178.557373124551,425.136602677502,425.136602677502,2.1817979677199e-07,2938.65767340241,0.0150065208531954
5.05,NaN,NaN,4.81163278746732e-05,0,-3.1743027629268e-09,2.18559519710768e-05,0.000248950414264046,9.36139736138395e-06,-0.00021322563815146,-0.00080885454354393,169.667057902518,403.969185482187,403.969185482187,1.5871513814634e-07,2938.65767340241,0.0150065208531954
5.06,NaN,NaN,4.81163278746732e-05,1,-1.87227947227677e-07,2.13225638119145e-05,0.000242656358300473,7.54823194656484e-06,-0.000207797408116408,-0.00078841136825305,160.678490805722,382.567835251718,382.567835251718,9.36139736138395e-06,2938.65767340241,0.0150065208531954
5.07,NaN,NaN,4.81163278746732e-05,1,-1.50964638931296e-07,2.07797408086499e-05,0.00023652340606528,6.08343175514943e-06,-0.000202545773992192,-0.00076848353591324,152.741683538942,363.67067509272,363.67067509272,7.54823194656484e-06,2938.65767340241,0.0150065208531954
