Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
0,NaN,NaN,0,0,0,0,0,1,-1,0.5,427764561.486638,0,356470467.905531,0,0.1,0.034481956232778,0.249494680412776,0.19,0
0.01,1,0.01,0,0,0,0,0,1,-1,0.5,427764561.486638,0,0,0,0.240739713001918,0.0285986495610653,0.258194904013132,0,0
0.02,NaN,NaN,0,0,0,0,0,1,-1,0.5,427764561.486638,0,0,0,0.240739713001918,0.0224512881334288,0.250602199950863,0,0
0.03,NaN,NaN,0,0,0,0,0,1,-1,0.5,427764561.486638,0,0,0,0.240739713001918,0.0207380692985565,0.242391771016659,0,0
0.04,NaN,NaN,0,0,0,0,0,1,-1,0.5,427764561.486638,0,0,0,0.240739713001918,0.0113410256138753,0.275027773541909,0,0
0.05,NaN,NaN,0,0,0,0,0,1,-1,0.5,427764561.486638,0,0,0,0.240739713001918,0.00632354748719432,0.276752394016326,0,0
0.06,NaN,NaN,0,0,0,0,0,1,-1,0.5,427764561.486638,0,0,0,0.240739713001918,0.000563761870868022,0.264117596932702,0,0
0.07,NaN,NaN,0,0,-0.0199973337599309,0.0996679946249558,-0.148885033623318,0.808108,-0.951226,0.448517,427764561.486638,356470467.905531,0,1,0.240739713001918,0.00514505048878834,0.274962421968135,0.705147219553296,0.125147219553296
0.08,NaN,NaN,0,1,-0.016160752878576,0.0948367350330599,-0.133748894670688,0.653030140013598,-0.908321121742,0.400475020754,378637965.971295,315531638.309413,1423994.19291778,0.808108,0.240739713001918,0.0112762841150836,0.238180953825988,0.719528984310508,0.139528984310508
0.09,NaN,NaN,0,1,-0.0130598602279131,0.0905831312085579,-0.119567769819784,0.527710647506139,-0.870244448521566,0.355554519551252,337520144.30454,281266786.92045,5179799.41244118,0.653030140013598,0.240739713001918,0.0174262452308968,0.271314814232904,0.714866840641591,0.134866840641591
0.1,NaN,NaN,0,0,-0.0105538210846921,0.0868054222387131,-0.106263648846178,0.426447195934891,-0.836152517594739,0.313482647369057,302850716.99612,252375597.496767,10656929.5180403,0.527710647506139,0.240739713001918,0.021569326484355,0.273382072600917,0.697967135785381,0.117967135785381
0.11,NaN,NaN,0,0,-0.00852873711805471,0.0834209295516244,-0.093768514260679,0.344615390612553,-0.805361498380892,0.27402486923717,273419757.62559,227849798.021325,17409936.5126478,0.426447195934891,0.240739713001918,0.0299803369991568,0.254277191947075,0.697364920588294,0.117364920588294
