Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_3,XX1,SS,gg1,z1,G11,G22,rho,delta
0.22,NaN,NaN,9.26837836729279e-06,1,-0.000818559499705228,0.0595225658257145,0.00343678651114617,0.0330728592900283,-0.58039904690108,-0.0315163203726805,10081286.85059,100812868.5059,3866451.00945444,0.0409279841263872,0.0927180698617137,0.230164484602876,0.704432151070943,0.124432151070943
0.23,NaN,NaN,9.26837836729279e-06,1,-0.00066145708933243,0.0579748207211492,0.00945461438154168,0.0267250220511486,-0.565438307524797,-0.0503550733125883,9587112.46434849,95871124.6434849,5729883.36704436,0.0330728592900283,0.0981387688688964,0.224277796719812,0.721272527287881,0.141272527287881
0.24,NaN,NaN,9.26837836729279e-06,1,-0.000534500390122372,0.0564836469836167,0.0151053729606078,0.0215953158585586,-0.550997220406429,-0.0680337600772197,9144273.90489002,91442739.0489002,7833577.62497162,0.0267250220511486,0.100812538065531,0.263741165351635,0.698359876234411,0.118359876234411
0.25,1,0.07,4.0760952983686e-06,1,-0.000431906290314797,0.0550440291328892,0.0204072943903603,0.0174499032917438,-0.537033406224534,-0.0846100319626388,8746036.85551129,87460368.5551129,0,0.0215953158585586,0.0983503512540277,0.229063300052077,0.720415828374132,0.140415828374132
0.26,NaN,NaN,4.0760952983686e-06,1,-0.000348998051665595,0.0536517724267947,0.0253775595928905,0.0140999952754704,-0.523511221755361,-0.100138107014056,8386605.95971429,83866059.5971428,133321.035087696,0.0174499032917438,0.104675776622727,0.231233243040731,0.698830469646399,0.118830469646399
0.27,NaN,NaN,4.0760952983686e-06,1,-0.00028199989803416,0.0523033493530576,0.0300323980250445,0.0113928645422942,-0.51040049700563,-0.114669119058207,8060976.96114247,80609769.6114247,506900.85926665,0.0140999952754704,0.13253475928211,0.243256690033498,0.715830618550881,0.135830618550881
0.28,NaN,NaN,4.0760952983686e-06,1,-0.000227857286902515,0.0509957745851006,0.0343871720726664,0.00920520495766024,-0.497675522297561,-0.128251411412118,7764815.87542927,77648158.7542927,1084878.51749313,0.0113928645422942,0.111294800361129,0.254901224255874,0.7149297761054,0.1349297761054
0.29,NaN,NaN,4.0760952983686e-06,1,-0.000184104097073177,0.0497265046514324,0.0384564488562665,0.00743734288906075,-0.485314222001988,-0.140930785745928,7494360.052694,74943600.52694,1835816.05444727,0.00920520495766024,0.136885386985558,0.234685537955899,0.710501828228907,0.130501828228907
0.3,NaN,NaN,4.0760952983686e-06,1,-0.000148746856684176,0.0484933560602181,0.0422540618693482,0.00600869032257358,-0.47329748958899,-0.152750714045109,7246336.17426078,72463361.7426078,2732127.89167255,0.00743734288906075,0.140922174912746,0.238248623150027,0.722466239511107,0.142466239511107
0.31,NaN,NaN,4.0760952983686e-06,1,-0.000120173805872965,0.0472944393928334,0.0457931642444672,0.00485418329236728,-0.461608649779486,-0.163752520475326,7017892.11265203,70178921.1265203,3749599.68055653,0.00600869032257358,0.134218038989463,0.228723664798987,0.721643288457346,0.141643288457346
0.32,NaN,NaN,4.0760952983686e-06,0,-9.70836655423333e-05,0.0461281059837637,0.0490862752051183,0.00392348652210733,-0.450233020669363,-0.173975538545303,6806539.84598877,68065398.4598877,4866979.00770053,0.00485418329236728,0.152233422414526,0.210128346372722,0.704353827092552,0.124353827092552
0.33,NaN,NaN,4.0760952983686e-06,1,-7.84697302810875e-05,0.0449929045031073,0.0521453209239367,0.00316914897016546,-0.439157505928485,-0.183457247846765,6610107.24948094,66101072.4948094,6065624.25848005,0.00392348652210733,0.141512676214154,0.217111395502495,0.703282715759304,0.123282715759304
0.34,1,0.09,2.81366895347696e-06,0,-6.33829793184309e-05,0.043887540483053,0.0549816707414695,0.00256155455654529,-0.428370485795471,-0.192233392104646,6426695.89870191,64266958.9870191,0,0.00316914897016546,0.156258070855785,0.259630830119746,0.707961943132107,0.127961943132107
0.35,NaN,NaN,2.81366895347696e-06,1,-5.1231091086085e-05,0.0428108656213032,0.0576061689937651,0.00206855420783682,-0.417861346127407,-0.200338089434302,6254650.61859193,62546506.1859193,54862.8921588075,0.00256155455654529,0.148310808054661,0.250655872192838,0.707704211466148,0.127704211466148
0.36,NaN,NaN,2.81366895347696e-06,0,-4.13710841331333e-05,0.0417618309278717,0.0600291654827554,0.00167215512434942,-0.407620515647931,-0.207803922650523,6092523.61167298,60925236.1167298,209512.665551541,0.00206855420783682,0.156496253751874,0.209577061831016,0.699558568591653,0.119558568591653
0.37,NaN,NaN,2.81366895347696e-06,0,-3.34431024745203e-05,0.0407394905668644,0.0622605407666973,0.00135182185379058,-0.397639095285807,-0.21466202775538,5939054.09795076,59390540.9795076,450336.531039693,0.00167215512434942,0.155966168547882,0.220214485486788,0.700156908508176,0.120156908508176
0.38,NaN,NaN,2.81366895347696e-06,1,-2.7036437069224e-05,0.0397429649614959,0.0643097315359285,0.00109096221556102,-0.387908903789524,-0.22094216666716,5793140.81552202,57931408.1552202,765299.788441671,0.00135182185379058,0.157484612725146,0.246730291005849,0.712107849959432,0.132107849959432
0.39,NaN,NaN,2.81366895347696e-06,1,-2.18192443077579e-05,0.0387714454360838,0.0661857517775118,0.000880171547655149,-0.378422364057258,-0.226672799018673,5653826.51384602,56538265.1384602,1143772.03762205,0.00109096221556102,0.165615644693337,0.208622380112962,0.709030719676977,0.129030719676977
0.4,NaN,NaN,2.81366895347696e-06,1,-1.76034309512846e-05,0.0378241829464055,0.0678972140537226,0.000709854642896401,-0.369172313121461,-0.231881147589928,5520280.4740459,55202804.740459,1576373.34756875,0.000880171547655149,0.183008306011226,0.20325477533546,0.700119852023854,0.120119852023854
0.41,NaN,NaN,2.81366895347696e-06,1,-1.41970928569742e-05,0.0369004691737284,0.0694523491801208,0.000572203370573845,-0.360151996696192,-0.236593254973301,5391781.25826701,53917812.5826701,2054842.056501,0.000709854642896401,0.183734397465168,0.228777158057949,0.712117022467394,0.132117022467394
0.42,NaN,NaN,2.81366895347696e-06,1,-1.14440674109773e-05,0.0359996360374805,0.0708590235136504,0.000460987970591275,-0.351355015629163,-0.240834038106714,5267704.95130647,52677049.5130647,2571912.71682491,0.000572203370573845,0.214238671905594,0.227647563659834,0.705413148165419,0.125413148165419
0.43,NaN,NaN,2.81366895347696e-06,0,-9.21975941156426e-06,0.0351210503993449,0.0721247557726904,0.000373067987501395,-0.342775278749376,-0.24462733909724,5147513.5901017,51475135.901017,3121208.05512372,0.000460987970591275,0.200102765454929,0.2070431739843,0.707873339795496,0.127873339795497
0.44,NaN,NaN,2.81366895347696e-06,1,-7.46135974988943e-06,0.0342641093998909,0.073256732868395,0.000300095599215554,-0.334406920017504,-0.24799597268198,5030744.84889771,50307448.4889771,3697142.3374022,0.000373067987501395,0.219731123465776,0.240828451913849,0.6992920812377,0.1192920812377
0.45,NaN,NaN,2.81366895347696e-06,1,-6.00191198423901e-06,0.0334282322240979,0.0742618248110881,0.000241138366296739,-0.326244420027659,-0.25096176921643,4917002.16740909,49170021.6740909,4294838.08864933,0.000300095599215554,0.230215454179582,0.21724433261395,0.698130997615772,0.118130997615772
0.46,1,0.12,2.52178943938262e-06,1,-4.82276732589738e-06,0.0326128722743266,0.0751465983287554,0.000193476549743377,-0.318282416715106,-0.253545620357573,4805949.47130514,48059494.7130514,0,0.000241138366296739,0.215724069471929,0.237758583770424,0.712808422286262,0.132808422286262
0.47,NaN,NaN,2.52178943938262e-06,1,-3.86953099484823e-06,0.0318174982963852,0.0759173313103805,0.000155006016280854,-0.310515745106056,-0.255767516682156,4697300.94865688,46973009.4865688,19881.4182616616,0.000193476549743377,0.205105882508774,0.208620737565445,0.695217415063078,0.115217415063078
0.48,NaN,NaN,2.52178943938262e-06,1,-3.10012032560714e-06,0.0310415983792418,0.0765800248439353,0.000123928158373658,-0.302939417498435,-0.257646585378121,4590815.84438305,45908158.4438305,76747.5456406344,0.000155006016280854,0.209827284557887,0.234605800190271,0.695774632356672,0.115774632356672
0.49,NaN,NaN,2.52178943938262e-06,1,-2.47856316746808e-06,0.0302846780023569,0.0771404152618308,9.87899226712831e-05,-0.295548611687903,-0.259201125962155,4486292.76414256,44862927.6414256,166785.483239779,0.000123928158373658,0.204590582445293,0.212756379270028,0.714718199034035,0.134718199034035
0.5,NaN,NaN,2.52178943938262e-06,1,-1.97579845342309e-06,0.0295462588842729,0.0776039855711944,7.85057125952031e-05,-0.288338658504826,-0.260448644367234,4383564.69236073,43835646.9236073,286613.310581242,9.87899226712831e-05,0.233675157689106,0.215064378618017,0.705445434728436,0.125445434728436
0.51,NaN,NaN,2.52178943938262e-06,1,-1.57011425190277e-06,0.0288258777602306,0.0779759763629188,6.21233256140954e-05,-0.281305029121056,-0.261405885432464,4282494.5120099,42824945.120099,433232.741776267,7.85057125952031e-05,0.216176619617013,0.21510620891689,0.707335786757305,0.127335786757305
0.52,NaN,NaN,2.52178943938262e-06,1,-1.24246651228127e-06,0.0281230851348208,0.0782613962030403,4.89116514835848e-05,-0.274443328374339,-0.262088863842144,4182970.99032282,41829709.9032282,603986.684116618,6.21233256140954e-05,0.216452154688552,0.208002493131014,0.699898900294713,0.119898900294713
0.53,NaN,NaN,2.52178943938262e-06,1,-9.78233029671384e-07,0.0274374446341452,0.0784650315164488,3.82584411520743e-05,-0.267749286116829,-0.262512893773818,4084905.27793829,40849052.7793829,796521.07140546,4.89116514835848e-05,0.244186714166766,0.197502105151313,0.694568241432048,0.114568241432048
0.54,NaN,NaN,2.52178943938262e-06,1,-7.65168823041337e-07,0.0267685321590153,0.0785914560380626,2.96351868612575e-05,-0.261218751267693,-0.262692617231815,3988227.75323806,39882277.5323806,1008750.67879269,3.82584411520743e-05,0.265067470791161,0.224918099410126,0.710085517231132,0.130085517231132
0.55,NaN,NaN,2.52178943938262e-06,1,-5.92703737225081e-07,0.0261159353069361,0.0786450398234651,2.27138175961857e-05,-0.254847686867226,-0.262642031204194,3892885.24724276,38928852.4724276,1238828.436697,2.96351868612575e-05,0.25973524226173,0.213921206972746,0.691662087328864,0.111662087328865
0.56,NaN,NaN,2.52178943938262e-06,1,-4.54276351923683e-07,0.0254792528929096,0.0786299578601957,1.71284594891345e-05,-0.248632162405725,-0.262374513717861,3798838.58544137,37988385.8544137,1485117.91205724,2.27138175961857e-05,0.26601888884132,0.221796916009238,0.695213324605054,0.115213324605054
0.57,NaN,NaN,2.52178943938262e-06,0,-3.42569189782676e-07,0.0248580941967303,0.07855019830287,1.43255563599475e-05,-0.242568352149395,-0.261902848736126,3706060.36928944,37060603.6928944,1746168.81032391,1.71284594891345e-05,0.289653216117074,0.220736928164468,0.693040097340855,0.113040097340855
0.58,NaN,NaN,2.52178943938262e-06,1,-2.86511127198942e-07,0.0242520788085179,0.0784095703170273,1.03612126178588e-05,-0.236652488388185,-0.261239250144276,3614533.06522568,36145330.6522568,2020694.82665751,1.43255563599475e-05,0.284353225476708,0.207880717747973,0.705428361765642,0.125428361765642
0.59,NaN,NaN,2.52178943938262e-06,0,-2.07224252357172e-07,0.0236608319680452,0.0782117116068928,8.85689002529461e-06,-0.23088099147497,-0.260395383307284,3524246.82225638,35242468.2225638,2307556.30660811,1.03612126178588e-05,0.301530763502389,0.197396903356684,0.711094111574325,0.131094111574325
0.6,NaN,NaN,2.52178943938262e-06,1,-1.7713780050589e-07,0.0230839975721924,0.0779600951773624,5.97641441382146e-06,-0.225250280742893,-0.259382390350815,3435199.61041205,34351996.1041205,2605735.84898952,8.85689002529461e-06,0.258749218141501,0.205445001792397,0.702787043860863,0.122787043860863
0.61,NaN,NaN,2.52178943938262e-06,1,-1.19528288276429e-07,0.0225212192877216,0.0776580371668073,3.67985834722737e-06,-0.219756956399598,-0.258210908084852,3347393.62582574,33473936.2582574,2914332.18632295,5.97641441382146e-06,0.294413437817023,0.186993505090997,0.693121947551709,0.113121947551709
0.62,NaN,NaN,2.52178943938262e-06,1,-7.35971669445474e-08,0.0219721587401762,0.0773087024494721,1.82096785334009e-06,-0.214397653763175,-0.25689109155511,3260836.38242906,32608363.8242906,3232536.26807109,3.67985834722737e-06,0.284180543969571,0.184495240265986,0.704153584500101,0.124153584500101
0.63,1,0.17,2.0568613983074e-06,1,-3.64193570668017e-08,0.0214364809540624,0.0769151118820015,3.46096574834433e-07,-0.20916909377291,-0.255432631783216,3175537.98140948,31755379.8140948,0,1.82096785334009e-06,0.27422716948729,0.207585860608298,0.696749073391059,0.116749073391059
0.64,NaN,NaN,2.0568613983074e-06,1,-6.92193149668865e-09,0.0209138594092259,0.0764801477859377,-8.19420858136683e-07,-0.204068078642813,-0.253844774631626,3091510.90064572,30915109.0064572,8360.25294406211,3.46096574834433e-07,0.322175141841911,0.212315912980916,0.689791745975129,0.109791745975129
0.65,NaN,NaN,2.0568613983074e-06,0,1.63884171627337e-08,0.0204039756139564,0.0760065597369971,-2.67485303383114e-07,-0.199091490392167,-0.252136338871898,3008769.22453494,30087692.2453494,32907.5118711835,-8.19420858136683e-07,0.307653543577588,0.19592695723743,0.701458723884673,0.121458723884673
0.66,NaN,NaN,2.0568613983074e-06,1,5.34970606766229e-09,0.019906518965103,0.0754969700908203,-1.30367065758079e-06,-0.194236252739137,-0.250315733582377,2927327.99140411,29273279.9140411,72886.9451987652,-2.67485303383114e-07,0.314284175741099,0.180634156295561,0.701877674485655,0.121877674485655
0.67,NaN,NaN,2.0568613983074e-06,1,2.60734131516157e-08,0.0194211829453797,0.0749538792852971,-2.10585140667979e-06,-0.189499445036204,-0.248390973640875,2847202.32840125,28472023.2840125,127598.609494808,-1.30367065758079e-06,0.280466819205021,0.206240372876786,0.688970524829132,0.108970524829132
0.68,NaN,NaN,2.0568613983074e-06,0,4.21170281335958e-08,0.0189476765185308,0.0743796705535634,-1.30706012110519e-06,-0.184878173425505,-0.246369698596105,2768408.13633326,27684081.3633325,196389.457453192,-2.10585140667979e-06,0.286539759463836,0.166274284454339,0.705317980764993,0.125317980764993
0.69,NaN,NaN,2.0568613983074e-06,1,2.61412024221038e-08,0.0184857112555964,0.073776615626183,-2.08742959877042e-06,-0.180369581285452,-0.2442591864692,2690960.37189418,26909603.7189418,278648.361736197,-1.30706012110519e-06,0.281986063933355,0.203581046315342,0.695152524458724,0.115152524458724
0.7,NaN,NaN,2.0568613983074e-06,0,4.17485919754083e-08,0.0180350023840145,0.0731468789043381,-1.29217331075916e-06,-0.175970959212789,-0.242066367440083,2614872.93928906,26148729.3928906,373801.217669046,-2.08742959877042e-06,0.312039661702919,0.1699408856736,0.704695274858214,0.124695274858214
0.71,NaN,NaN,2.0568613983074e-06,1,2.58434662151832e-08,0.017595279786983,0.0724925215837686,-2.06051807301947e-06,-0.171679586942697,-0.239797840838906,2540159.42588909,25401594.2588909,481304.33880107,-1.29217331075916e-06,0.334072186697804,0.18575826809994,0.70600967770066,0.12600967770066
0.72,NaN,NaN,2.0568613983074e-06,1,4.12103614603893e-08,0.0171662722052182,0.0718155067521095,-2.65819992876303e-06,-0.16749288710578,-0.237459886128681,2466831.46570538,24668314.6570538,600643.208330521,-2.06051807301947e-06,0.334668249055515,0.163702201116964,0.700511891559944,0.120511891559944
0.73,NaN,NaN,2.0568613983074e-06,1,5.31639985752605e-08,0.0167477226119126,0.0711177026820705,-3.12306946887841e-06,-0.163408302893453,-0.235058478788217,2394899.9614193,23948999.614193,731325.843345783,-2.65819992876303e-06,0.312061936789017,0.184101020341858,0.698457036763389,0.118457036763389
0.74,NaN,NaN,2.0568613983074e-06,1,6.24613893775681e-08,0.0163393759869483,0.0704008875773643,-3.48935362885098e-06,-0.159423340773086,-0.232599301451157,2324373.86415961,23243738.6415961,872882.299332137,-3.12306946887841e-06,0.330680263745408,0.181320742089418,0.702650793657214,0.122650793657214
0.75,NaN,NaN,2.0568613983074e-06,0,6.97870725770195e-08,0.0159409835906043,0.0696667528947017,-2.42507933485951e-06,-0.155535568856519,-0.230087756128764,2255260.48556296,22552604.8556296,1024861.20165965,-3.48935362885098e-06,0.359513117861003,0.186253284330756,0.688856034540011,0.108856034540011
0.76,NaN,NaN,2.0568613983074e-06,1,4.85015866971901e-08,0.0155523028037844,0.0689169069822082,-2.87005329236857e-06,-0.151742582079225,-0.227528975957206,2187565.41356945,21875654.1356945,1186827.49846209,-2.42507933485951e-06,0.352249477462258,0.173572846386435,0.683861221719318,0.103861221719318
0.77,NaN,NaN,2.0568613983074e-06,1,5.74010658473714e-08,0.0151730936498325,0.0681528785701288,-3.23172509069652e-06,-0.148042105722049,-0.224927835346526,2121292.25462371,21212922.5462371,1358361.67509995,-2.87005329236857e-06,0.357873116540192,0.16535489161074,0.696588749730732,0.116588749730732
0.78,NaN,NaN,2.0568613983074e-06,1,6.46345018139303e-08,0.0148031291471294,0.0673761197795304,-3.51285417689282e-06,-0.144431881701885,-0.222288963334354,2056443.40962811,20564434.0962811,1539054.58400216,-3.23172509069652e-06,0.344054249439664,0.185341980510348,0.699397770383818,0.119397770383818
0.79,NaN,NaN,2.0568613983074e-06,1,7.02570835378563e-08,0.0144421839435984,0.0665880100841877,-3.71156830695562e-06,-0.140909707070796,-0.219616752578565,1993019.18835153,19930191.8835153,1728509.68184435,-3.51285417689282e-06,0.348770371685818,0.174661593620211,0.688548531514468,0.108548531514468
0.8,NaN,NaN,2.0568613983074e-06,0,7.42313661391122e-08,0.0140900381681082,0.0657898589673556,-2.60465279395328e-06,-0.137473432558477,-0.216915369362647,1931018.15039242,19310181.5039242,1926340.65286798,-3.71156830695562e-06,0.3528222201564,0.163745683598741,0.692426074793884,0.112426074793884
0.81,1,0.18,1.57370580035679e-06,1,5.20930558790656e-08,0.0137464772870465,0.0649829088785978,-2.95959606384972e-06,-0.134120931478341,-0.214188763207654,1870437.12265602,18704371.2265602,0,-2.60465279395328e-06,0.368820836762208,0.16195334344126,0.697191580704229,0.117191580704229
0.82,NaN,NaN,1.57370580035679e-06,0,5.91919212769943e-08,0.0134112889976231,0.064168338071505,-2.0896917025234e-06,-0.130850196498048,-0.211440675087041,1811271.07852559,18112710.7852559,5297.15849650067,-2.95959606384972e-06,0.382721506984964,0.143062962897112,0.693137216243385,0.113137216243385
0.83,NaN,NaN,1.57370580035679e-06,1,4.17938340504681e-08,0.0130842729051197,0.0633472630229568,-2.50950271757947e-06,-0.127659203717361,-0.208674648680909,1753513.82413601,17535138.2413601,20945.9730182689,-2.0896917025234e-06,0.387093487197143,0.162608295339872,0.692610208682683,0.112610208682683
0.84,NaN,NaN,1.57370580035679e-06,1,5.01900543515894e-08,0.0127652269350261,0.0625207417599317,-2.82531902258597e-06,-0.124546039915549,-0.205894036578871,1697157.17525065,16971571.7525065,46586.2754938497,-2.50950271757947e-06,0.351066598359068,0.167615313558107,0.684487602313669,0.104487602313669
0.85,NaN,NaN,1.57370580035679e-06,1,5.65063804517193e-08,0.0124539600572398,0.0616897756770148,-3.07036603645808e-06,-0.121508804541183,-0.203102010637392,1642191.859668,16421918.59668,81862.3503529647,-2.82531902258597e-06,0.379379344392757,0.150538215531237,0.687554470547071,0.107554470547071
0.86,NaN,NaN,1.57370580035679e-06,0,6.14073207291616e-08,0.0121502824883235,0.0608553125954652,-2.179205803548e-06,-0.118545644201854,-0.200301568617758,1588606.95557819,15886069.5557819,126423.062450152,-3.07036603645808e-06,0.391606097034083,0.140595021016608,0.683653530892715,0.103653530892715
0.87,NaN,NaN,1.57370580035679e-06,0,4.35841160709601e-08,0.0118540091413297,0.0600182487114491,-1.45905209005151e-06,-0.115654724720995,-0.197495541779955,1536390.19509441,15363901.9509441,179921.682289478,-2.179205803548e-06,0.384767071917273,0.148621438689833,0.680425054138267,0.100425054138267
0.88,NaN,NaN,1.57370580035679e-06,1,2.91810418010301e-08,0.0115649568332306,0.0591794308306385,-1.91455563999891e-06,-0.112834288531128,-0.194686601256858,1485527.90568999,14855279.0568999,242016.137748301,-1.45905209005151e-06,0.344117378905748,0.156641312930631,0.677119071108124,0.0971190711081236
0.89,NaN,NaN,1.57370580035679e-06,1,3.82911127999782e-08,0.0112829500246993,0.0583396582391811,-2.27766138572958e-06,-0.110082645426988,-0.191877266179485,1436005.44626375,14360054.4626375,312368.427876746,-1.91455563999891e-06,0.375101037547348,0.131113271438314,0.684600845174821,0.104600845174821
0.9,NaN,NaN,1.57370580035679e-06,0,4.55532277145915e-08,0.0110078198968241,0.0574996850993003,-1.53861483365709e-06,-0.107398115498288,-0.189069911206018,1387807.20384425,13878072.0384425,390644.543637561,-2.27766138572958e-06,0.390998759663833,0.161244715080932,0.692064763097921,0.112064763097921
0.91,NaN,NaN,1.57370580035679e-06,0,3.07722966731419e-08,0.010739398646208,0.0566602226681373,-9.41385402554903e-07,-0.104779035177831,-0.186266771833737,1340916.35242709,13409163.5242709,476515.284374167,-1.53861483365709e-06,0.40888449437536,0.128975027878439,0.69112224413298,0.11112224413298
0.92,NaN,NaN,1.57370580035679e-06,1,1.88277080510981e-08,0.0104775200906352,0.0558219408551229,-1.45000956782032e-06,-0.102223811804515,-0.183469949736233,1295315.00875986,12953150.0875986,569656.455566548,-9.41385402554903e-07,0.417674739616814,0.13002786260746,0.681859518526809,0.101859518526809
0.93,NaN,NaN,1.57370580035679e-06,1,2.90001913564064e-08,0.0102220251256831,0.0549854697882309,-1.84694330223133e-06,-0.0997309150674217,-0.180681419790141,1250984.6165767,12509846.165767,669748.096028944,-1.45000956782032e-06,0.42447307950343,0.12573060918706,0.680220535643263,0.100220535643263
0.94,NaN,NaN,1.57370580035679e-06,1,3.69388660446265e-08,0.00997276087017836,0.0541514018870367,-2.1574574073896e-06,-0.0972988222830788,-0.177903036567048,1207905.95261291,12079059.5261291,776474.564922923,-1.84694330223133e-06,0.40387095276333,0.149042169991758,0.682300443610194,0.102300443610195
0.95,NaN,NaN,1.57370580035679e-06,1,4.31491481477919e-08,0.00972957519531199,0.0533202937775694,-2.40542324667409e-06,-0.0949260485179751,-0.175136538724393,1166058.93409937,11660589.3409937,889525.684343806,-2.1574574073896e-06,0.407135445491993,0.13294920586171,0.691912774799808,0.111912774799808
0.96,NaN,NaN,1.57370580035679e-06,1,4.81084649334817e-08,0.00949231973730018,0.0524926675803417,-2.57687928877425e-06,-0.092611145633824,-0.172383554279529,1125422.85775957,11254228.5775957,1008596.38554605,-2.40542324667409e-06,0.387949834866401,0.131303853032159,0.674070532797897,0.0940705327978969
0.97,1,0.16,1.15218374206979e-06,1,5.1537585775485e-08,0.00926084980262431,0.0516690124640617,-2.70557038967079e-06,-0.0903527004676071,-0.169645605669991,1085976.47144272,10859764.7144272,0,-2.57687928877425e-06,0.385163581229844,0.125018637734682,0.676063235229484,0.0960632352294836
0.98,NaN,NaN,1.15218374206979e-06,1,5.41114077934157e-08,0.00903502418670494,0.0508497861369837,-2.79402689672219e-06,-0.0881493351420487,-0.166924114577634,1047698.03983797,10476980.3983797,3572.8934808353,-2.70557038967079e-06,0.407444610658194,0.136123278318897,0.671683458216697,0.0916834582166968
0.99,NaN,NaN,1.15218374206979e-06,1,5.58805379344438e-08,0.00881470520555271,0.0500354162691743,-2.85765215140325e-06,-0.0859997054438735,-0.164220406597846,1010565.41678595,10105654.1678595,14100.2175305128,-2.79402689672219e-06,0.400808839427348,0.132495408376966,0.6756128725312,0.0956128725312001
1,NaN,NaN,1.15218374206979e-06,0,5.7153043028065e-08,0.00859975853417128,0.0492263018699583,-2.08819672213292e-06,-0.0839025003167767,-0.16153571569284,974556.105920512,9745561.05920512,31298.0625883116,-2.85765215140325e-06,0.387872728495175,0.12411271737897,0.682723914515407,0.102723914515407
1.01,NaN,NaN,1.15218374206979e-06,0,4.17639344426584e-08,0.00839005315638094,0.0484228146022469,-1.46639363409613e-06,-0.081856420966405,-0.158871188474702,939647.315848857,9396473.15848857,54886.8638387702,-2.08819672213292e-06,0.363763436566223,0.114473002621674,0.681714569075747,0.101714569075747
1.02,NaN,NaN,1.15218374206979e-06,1,2.93278726819227e-08,0.00818545927594309,0.0476253000473615,-1.7520347232783e-06,-0.0798602241892388,-0.156227887624283,905815.949022008,9058159.49022008,84591.7171401986,-1.46639363409613e-06,0.393938243257679,0.113772134439633,0.676253732586838,0.0962537325868381
1.03,NaN,NaN,1.15218374206979e-06,1,3.50406944655659e-08,0.00798585264959125,0.0468340787125801,-1.97612115505469e-06,-0.0779127156288067,-0.153606796679865,873038.843164961,8730388.43164961,120142.375943907,-1.7520347232783e-06,0.376182411951351,0.122365179422348,0.681171596642397,0.101171596642397
1.04,NaN,NaN,1.15218374206979e-06,1,3.95224231010937e-08,0.00779111391315273,0.0460494474500056,-2.14553838906048e-06,-0.0760127064244336,-0.151008824430031,841292.778168245,8412927.78168244,161273.352057348,-1.97612115505469e-06,0.383197447511825,0.106100256561054,0.679978367426585,0.0999783674265851
1.05,NaN,NaN,1.15218374206979e-06,1,4.29107677812096e-08,0.00760112424708889,0.0452716807583329,-2.2687280196409e-06,-0.0741590368761056,-0.148434807667843,810554.361334023,8105543.61334023,207724.355914271,-2.14553838906048e-06,0.455889618339709,0.114299584768316,0.67594748762449,0.0959474876244904
1.06,NaN,NaN,1.15218374206979e-06,1,4.5374560392818e-08,0.0074157677431755,0.044501031595289,-2.35504865059593e-06,-0.0723505757712782,-0.145885514662729,780800.173016799,7808001.73016799,259240.334064969,-2.2687280196409e-06,0.398363398856465,0.114250737119611,0.672182121209487,0.0921821212094868
1.07,NaN,NaN,1.15218374206979e-06,1,4.71009730119186e-08,0.00723493133752288,0.0437377324060218,-2.41203707569827e-06,-0.0705862197125155,-0.143361648490096,752006.810156142,7520068.10156142,315571.600532971,-2.35504865059593e-06,0.433035242621737,0.109687903082704,0.668668254486371,0.0886682544863707
1.08,NaN,NaN,1.15218374206979e-06,1,4.82407415139654e-08,0.00705850474365503,0.0429819961099904,-2.45424149758713e-06,-0.0688648923947345,-0.140863850223592,724150.926855944,7241509.26855944,376473.952704249,-2.41203707569827e-06,0.422476774324076,0.102464181253217,0.676758183339144,0.096758183339144
1.09,NaN,NaN,1.15218374206979e-06,1,4.90848299517425e-08,0.00688638038052705,0.042234017047762,-2.47452426371057e-06,-0.0671855441154916,-0.13839270199299,697209.271999678,6972092.71999678,441708.772535669,-2.45424149758713e-06,0.461232810747559,0.109301308690876,0.67132742527617,0.09132742527617
1.1,NaN,NaN,1.15218374206979e-06,1,4.94904852742115e-08,0.00671845332382477,0.0414939718885461,-2.48364375512372e-06,-0.0655471505973703,-0.135948729920319,671158.724690779,6711587.24690779,511043.110526337,-2.47452426371057e-06,0.420395744254635,0.10647724197415,0.674595663127827,0.0945956631278273
1.11,NaN,NaN,1.15218374206979e-06,1,4.96728751024744e-08,0.00655462118845844,0.0407620205021793,-2.47538908798553e-06,-0.0639487128043725,-0.133532406914796,645976.324949009,6459763.24949009,584249.763713703,-2.48364375512372e-06,0.39602154479968,0.11526193703412,0.665900190757318,0.0859001907573177
1.12,1,0.15,8.60107607033218e-07,1,4.95077817597106e-08,0.00639478411043387,0.0400383067896811,-2.46434579441259e-06,-0.0623892559125259,-0.131144155365538,621639.304972243,6216393.04972243,0,-2.47538908798553e-06,0.401603992610745,0.0983692015686653,0.672952528324907,0.0929525283249068
1.13,NaN,NaN,8.60107607033218e-07,0,4.92869158882517e-08,0.00623884464413261,0.0393229594839884,-1.82640978230235e-06,-0.0608678292265881,-0.128784349706512,598125.115355599,5981251.15355599,2307.36451237984,-2.46434579441259e-06,0.442879856423106,0.092099872923963,0.667513756088322,0.0875137560883216
1.14,NaN,NaN,8.60107607033218e-07,1,3.6528195646047e-08,0.00608670775418204,0.0386160929131704,-1.91796117066558e-06,-0.0593834900158946,-0.1264533188906,575411.447126933,5754114.47126933,9085.73352619151,-1.82640978230235e-06,0.43581029483013,0.101491216284377,0.66732405923553,0.0873240592355302
