Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
7.95,NaN,NaN,8.44345885495249e-14,1,2.68484631599917e-15,3.03897627222794e-10,3.14810902488672e-09,-1.37519152332282e-13,-2.96486803164447e-09,-1.02378358333973e-08,2.42751248015154e-07,4.85502496030308e-08,1.13878900497027e-08,-1.34242315799959e-13,0.409423389492128,0.132575902616335,0.00178174980219004,0.592684572095342,0.0126845720953419
7.96,NaN,NaN,8.44345885495249e-14,1,2.75038304664564e-15,2.96486803164447e-10,3.07135075001918e-09,-1.39396085469497e-13,-2.89256714863633e-09,-9.98821303250552e-09,2.31057742580442e-07,4.62115485160884e-08,1.25633955835168e-08,-1.37519152332282e-13,0.409423389492128,0.123303669712733,0.0025551432178409,0.591364582820471,0.0113645828204711
7.97,NaN,NaN,8.44345885495249e-14,0,2.78792170938994e-15,2.89256714863633e-10,2.99646390975166e-09,-9.6444769770639e-14,-2.82202951303487e-09,-9.74467627447936e-09,2.19927508560188e-07,4.39855017120375e-08,1.37658739777612e-08,-1.39396085469497e-13,0.409423389492128,0.121181122512136,0.00299589756500186,0.593036258608069,0.0130362586080689
7.98,NaN,NaN,8.44345885495249e-14,1,1.92889539541278e-15,2.82202951303487e-10,2.92340288234381e-09,-1.04874523081489e-13,-2.75321103129909e-09,-9.50707719233306e-09,2.09333412219618e-07,4.18666824439235e-08,1.49919880027347e-08,-9.6444769770639e-14,0.409423389492128,0.116326444652861,0.00305383810186823,0.592080718749931,0.0120807187499309
7.99,NaN,NaN,8.44345885495249e-14,1,2.09749046162979e-15,2.75321103129909e-10,2.85212315769992e-09,-1.11078719089036e-13,-2.68607103145379e-09,-9.27527099795405e-09,1.99249620632998e-07,3.98499241265997e-08,1.62386117091975e-08,-1.04874523081489e-13,0.409423389492128,0.12151886441172,0.00391836516488422,0.593181394916976,0.0131813949169759
8,1,0.21,5.01187313992534e-14,1,2.22157438178071e-15,2.68607103145379e-10,2.78258129938622e-09,-1.15391017988228e-13,-2.62056852608645e-09,-9.04911647670383e-09,1.89651564235999e-07,3.79303128471997e-08,0,-1.11078719089036e-13,0.409423389492128,0.134041365430723,0.00453259548696481,0.591810224095478,0.0118102240954779
8.01,NaN,NaN,5.01187313992534e-14,1,2.30782035976456e-15,2.62056852608645e-10,2.71473494301115e-09,-1.18353975933046e-13,-2.55666353548154e-09,-8.82847585394274e-09,1.80515845742034e-07,3.61031691484068e-08,2.25503551200375e-11,-1.15391017988228e-13,0.409423389492128,0.126125836220952,0.00526843468928846,0.594249137677005,0.0142491376770049
8.02,NaN,NaN,5.01187313992534e-14,1,2.36707951866092e-15,2.55666353548154e-10,2.64854275618282e-09,-1.20138028617786e-13,-2.49431706814016e-09,-8.61321471154852e-09,1.71820194857919e-07,3.43640389715839e-08,8.80155627201738e-11,-1.18353975933046e-13,0.409423389492128,0.116061598761841,0.0057121763402098,0.594293336726083,0.0142933367260832
8.03,NaN,NaN,5.01187313992534e-14,1,2.40276057235573e-15,2.49431706814016e-10,2.58396441346456e-09,-1.20958264772326e-13,-2.43349108760553e-09,-8.40320190663146e-09,1.63543414044143e-07,3.27086828088286e-08,1.93255635809155e-10,-1.20138028617786e-13,0.409423389492128,0.131345776045234,0.00593772144442717,0.593691681770873,0.0136916817708735
8.04,NaN,NaN,5.01187313992534e-14,1,2.41916529544652e-15,2.43349108760553e-10,2.52096057198944e-09,-1.21032595447126e-13,-2.3741484902613e-09,-8.19830949190085e-09,1.55665326782327e-07,3.11330653564654e-08,3.35307989314057e-10,-1.20958264772326e-13,0.409423389492128,0.107681863155671,0.00642456470045447,0.593528930721798,0.0135289307217984
8.05,NaN,NaN,5.01187313992534e-14,1,2.42065190894252e-15,2.3741484902613e-10,2.45949284757025e-09,-1.20549936932884e-13,-2.3162530826512e-09,-7.99841263800258e-09,1.48166728413717e-07,2.96333456827434e-08,5.11378257527201e-10,-1.21032595447126e-13,0.409423389492128,0.127400605150088,0.00728257173478766,0.594183357107416,0.0141833571074157
