Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
4.45,NaN,NaN,3.86118656425694e-10,1,1.8048896775015e-11,1.71953682627067e-06,1.75863018093859e-05,-8.99055194024297e-10,-1.67760468248229e-05,-5.71991952976297e-05,7.59084818205741,1.51816963641148,0.0382686768988866,-9.02444838750751e-10,0.234016312132041,0.245960415289012,0.0307035368367543,0.618505771329558,0.0385057713295583
4.46,NaN,NaN,3.86118656425694e-10,1,1.79811038804859e-11,1.67760468248071e-06,1.71597585876046e-05,-8.91985196149641e-10,-1.63669512961649e-05,-5.5811791995746e-05,7.22693664342934,1.44538732868587,0.0508599420899056,-8.99055194024297e-10,0.234016312132041,0.240395842730425,0.0333674252844501,0.617730636788853,0.0377306367888526
4.47,NaN,NaN,3.86118656425694e-10,1,1.78397039229928e-11,1.63669512961503e-06,1.67435375971592e-05,-8.82397751065019e-10,-1.59678322077483e-05,-5.4457966173255e-05,6.88045379570654,1.37609075914131,0.0648696428139407,-8.91985196149641e-10,0.234016312132041,0.213248380142601,0.0296398532503416,0.618281890302156,0.0382818903021565
4.48,NaN,NaN,3.86118656425694e-10,1,1.76479550213004e-11,1.59678322077348e-06,1.6337389850523e-05,-8.70853322954065e-10,-1.55784462027319e-05,-5.31369077952909e-05,6.55056594619491,1.31011318923898,0.0801809528343906,-8.82397751065019e-10,0.234016312132041,0.21255825902724,0.0320004756835587,0.618782009264176,0.0387820092641757
4.49,NaN,NaN,3.86118656425694e-10,1,1.74170664590813e-11,1.55784462027193e-06,1.5941072337237e-05,-8.5715495317948e-10,-1.51985558726859e-05,-5.18478262765111e-05,6.23647922347325,1.24729584469465,0.0966838100099126,-8.70853322954065e-10,0.234016312132041,0.254891585071219,0.0320633226523064,0.616623512603088,0.0366235126030883
4.5,NaN,NaN,3.86118656425694e-10,1,1.71430990635896e-11,1.51985558726742e-06,1.55543478816989e-05,-8.41445224087344e-10,-1.48279295940566e-05,-5.0589950017711e-05,5.93743767798372,1.18748753559674,0.114274565277831,-8.5715495317948e-10,0.234016312132041,0.234478131785111,0.0281820573408987,0.612859438384985,0.0328594383849849
4.51,NaN,NaN,3.86118656425694e-10,1,1.68289044817469e-11,1.48279295940457e-06,1.5176985004148e-05,-8.25181653007947e-10,-1.4466341395371e-05,-4.93625259527303e-05,5.6527214730124,1.13054429460248,0.132855649049713,-8.41445224087344e-10,0.234016312132041,0.232343032627251,0.0291306739610656,0.613050574529934,0.0330505745299344
4.52,NaN,NaN,3.86118656425694e-10,0,1.65036330601589e-11,1.44663413953609e-06,1.48087577847366e-05,-5.92742814030107e-10,-1.4113570851467e-05,-4.81648191063526e-05,5.38164516327685,1.07632903265537,0.152335254063641,-8.25181653007947e-10,0.234016312132041,0.237198763254311,0.0256730440394046,0.615720556580831,0.0357205565808306
4.53,NaN,NaN,3.86118656425694e-10,1,1.18548562806021e-11,1.41135708514577e-06,1.44494457309002e-05,-6.17077628289514e-10,-1.37693976543313e-05,-4.69961121637485e-05,5.12355601058437,1.02471120211687,0.172627037628435,-5.92742814030107e-10,0.234016312132041,0.245652140765948,0.0254227097062052,0.612354683208925,0.0323546832089254
4.54,NaN,NaN,3.86118656425694e-10,0,1.23415525657903e-11,1.37693976543226e-06,1.40988336481904e-05,-4.24572286822943e-10,-1.34336184024073e-05,-4.58557048683562e-05,4.8778323137999,0.975566462759979,0.193649846567077,-6.17077628289514e-10,0.234016312132041,0.228023093328362,0.0220342762527933,0.611674706118522,0.0316747061185218
