Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
0,NaN,NaN,0,0,0,0,0,1,-1,0.5,8131.05171780858,0,1626.21034356172,0,0.1,0.0404274710138151,0.273175622595132,0.19,0
0.01,1,0.01,0,0,0,0,0,1,-1,0.5,8131.05171780858,0,0,0,0.100000813095255,0.0287702885958016,0.287937971229502,0,0
0.02,NaN,NaN,0,0,0,0,0,1,-1,0.5,8131.05171780858,0,0,0,0.100000813095255,0.0271680133414138,0.284714414407097,0,0
0.03,NaN,NaN,0,0,0,0,0,1,-1,0.5,8131.05171780858,0,0,0,0.100000813095255,0.0191569712568283,0.268515750521044,0,0
0.04,NaN,NaN,0,0,0,0,0,1,-1,0.5,8131.05171780858,0,0,0,0.100000813095255,0.0117825815488967,0.257802827932692,0,0
0.05,NaN,NaN,0,0,0,0,0,1,-1,0.5,8131.05171780858,0,0,0,0.100000813095255,0.00642802727589132,0.230473837356404,0,0
0.06,NaN,NaN,0,0,0,0,0,1,-1,0.5,8131.05171780858,0,0,0,0.100000813095255,0.000644028980773617,0.256175032504658,0,0
0.07,NaN,NaN,0,1,-0.0199973337599309,0.0996679946249558,-0.148885033623318,0.808108000194831,-0.951226,0.448517,8131.05171780858,1626.21034356172,0,1,0.100000813095255,0.00556257186904025,0.271119595243299,0.698215927193921,0.118215927193921
0.08,NaN,NaN,0,1,-0.0161607528824716,0.0948367350330599,-0.133748894670688,0.653038540008736,-0.908321121737249,0.400475020754,6700.00956394861,1340.00191278972,21.6768585708539,0.808108000194831,0.100000813095255,0.0110639589383718,0.284386494491725,0.715093760576258,0.135093760576258
0.09,NaN,NaN,0,1,-0.0130600281991614,0.0905831312080867,-0.119567769819784,0.527725668662708,-0.870244243666249,0.355554519551415,5655.32496056062,1131.06499211212,71.9674264386101,0.653038540008736,0.100000813095255,0.0157241117169111,0.242627831675215,0.70554641781885,0.12554641781885
0.1,1,0.09,1.02589790647953e-09,0,-0.0105541214743605,0.0868054019075435,-0.106263648846227,0.426459334848545,-0.836151951414283,0.313482654400259,4875.76382900923,975.152765801847,0,0.527725668662708,0.100000880900881,0.0214069316712665,0.276566240307605,0.716008479073968,0.136008479073969
0.11,NaN,NaN,1.02589790647953e-09,1,-0.00852897987866775,0.0834208733275865,-0.0937685163514928,0.34462520032046,-0.805360649976191,0.274024895459492,4280.42541255076,856.085082510152,6.99455598113395,0.426459334848545,0.100000880900881,0.0299115900935212,0.234970380625888,0.717415184669946,0.137415184669946
0.12,NaN,NaN,1.02589790647953e-09,1,-0.00689239486197991,0.0803623950338188,-0.0820227799921726,0.278494381524299,-0.777315945045007,0.236978224769048,3815.00324906029,763.000649812058,23.7068319300868,0.34462520032046,0.100000880900881,0.0354593256600739,0.24945749543943,0.712685905917916,0.132685905917916
0.13,NaN,NaN,1.02589790647953e-09,1,-0.00556983003178927,0.0775754153262666,-0.0709739336313447,0.225053537796487,-0.751567898610961,0.20216562027269,3442.77284001261,688.554568002521,45.6556301166072,0.278494381524299,0.100000880900881,0.0401974500160084,0.237082523635137,0.698589191951409,0.118589191951409
0.14,1,0.04,7.96746965813147e-11,1,-0.0045010403594881,0.075015600071178,-0.0605754310484929,0.181867564444174,-0.727751031641293,0.169431578437566,3138.67257422134,627.734514844267,0,0.225053537796487,0.100000915975583,0.0427883630904588,0.258453674439054,0.696711523743912,0.116711523743912
0.15,NaN,NaN,7.96746965813147e-11,1,-0.00363733524785587,0.0726468972132857,-0.0507857437813604,0.146968633882495,-0.705568162938557,0.138638476894439,2885.41016003967,577.082032007934,2.04552591312855,0.181867564444174,0.100000915975583,0.0505337365755083,0.277937998411739,0.699437089503818,0.119437089503818
0.16,NaN,NaN,7.96746965813147e-11,0,-0.00293936421237233,0.0704399654802095,-0.0415675771847965,0.118766528804804,-0.684777348074482,0.109663616602091,2670.89639307142,534.179278614283,7.26705441270364,0.146968633882495,0.100000915975583,0.0546883605662363,0.252349130459573,0.70093052055894,0.12093052055894
0.17,NaN,NaN,7.96746965813147e-11,1,-0.00237532610874646,0.0683708999226003,-0.032887220677863,0.0959761821595577,-0.665181323549026,0.0823968138124617,2486.54957100771,497.309914201541,14.6582801839298,0.118766528804804,0.100000915975583,0.0575756093458059,0.274641909253448,0.706845780964972,0.126845780964972
0.18,NaN,NaN,7.96746965813147e-11,0,-0.00191952128565423,0.0664201989308296,-0.0247140106720427,0.0775591206278848,-0.646618975457311,0.0567384369819407,2326.17168447368,465.234336894736,23.5585916933191,0.0959761821595577,0.100000915975583,0.0621830982656788,0.248987296798716,0.696733722386427,0.116733722386427
0.19,NaN,NaN,7.96746965813147e-11,0,-0.00155118116842431,0.0645719274133024,-0.0170198873880387,0.0626761458676476,-0.628958444228082,0.0325978038722007,2185.20067429413,437.040134858825,33.5285039299171,0.0775591206278848,0.100000915975583,0.0738837323253195,0.233833502217635,0.71437540206934,0.13437540206934
0.2,1,0.06,-3.38699137989453e-10,1,-0.00125352226079161,0.0628130391580709,-0.00977902942281412,0.0506490949651926,-0.612091551479417,0.00989187032490284,2060.21050418068,412.042100836137,0,0.0626761458676476,0.1000009381099,0.0727091121737947,0.222386968601278,0.715703346349022,0.135703346349022
0.21,NaN,NaN,-3.38699137989453e-10,1,-0.0010129815528195,0.0611328282600408,-0.00296755238630619,0.0409299389075362,-0.595929295334572,-0.011455844678265,1948.5749204287,389.714984085741,0.678717101793868,0.0506490949651926,0.1000009381099,0.0776133693503009,0.268995435938003,0.70953947637067,0.12953947637067
0.22,NaN,NaN,-3.38699137989453e-10,1,-0.000818598595302012,0.0595224851337124,0.00343673987273144,0.0330758111379233,-0.58039820918911,-0.0315161424516908,1848.23965043146,369.647930086292,2.55086618326583,0.0409299389075362,0.1000009381099,0.10190725822345,0.229520414046981,0.707448154794431,0.127448154794431
