Time,Event,EventTime,U,Beta,G1_1,G1_2,G1_3,X1_1,X1_2,X1_3,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
3.24,NaN,NaN,0,1,-9.30747219949728e-32,3.40925048132651e-05,0.000337374900517089,3.76072137209567e-30,-0.000332610909112705,-0.00109768633464795,2299.65461930731,459.930923861461,4.76666717736216,4.65373609974864e-30,0.202375952916075,0.0124345137922915,0.131716375535671,0.646100952673745,0.0661009526737455
3.25,NaN,NaN,0,0,-7.52144274419135e-32,3.32610908990049e-05,0.000329305888490814,3.03906902656149e-30,-0.000324499526872173,-0.00107142741589273,2190.78919804739,438.157839609478,7.2741202582561,3.76072137209567e-30,0.202375952916075,0.0138171814062637,0.142701509497674,0.655161268555704,0.0751612685557045
3.26,NaN,NaN,0,0,-6.07813805312298e-32,3.24499526758274e-05,0.000321428213698248,2.45589599291655e-30,-0.000316585956910341,-0.00104579135688576,2087.05799661577,417.411599323154,10.2312456700079,3.03906902656149e-30,0.202375952916075,0.0169469539413979,0.1475593306684,0.647249477439803,0.0672494774398035
3.27,NaN,NaN,0,1,-4.91179198583311e-32,3.16585956804574e-05,0.000313737396771884,1.98462919904381e-30,-0.000308865375179169,-0.00102076356914781,1988.22000760653,397.644001521306,13.6034040334813,2.45589599291655e-30,0.202375952916075,0.0234266378498374,0.12670647819681,0.646457563487756,0.066457563487756
3.28,NaN,NaN,0,1,-3.96925839808762e-32,3.08865375080952e-05,0.000306229061172005,1.6037947327809e-30,-0.000301333075274675,-0.000996329799334417,1894.04547133182,378.809094266365,17.3578923944867,1.98462919904381e-30,0.202375952916075,0.0240755925092341,0.126544612998028,0.642483167706024,0.062483167706024
3.29,NaN,NaN,0,0,-3.20758946556179e-32,3.01333075183469e-05,0.000298898930899057,1.2960393539181e-30,-0.000293984465567951,-0.000972476121771238,1804.31535470373,360.863070940747,21.4638470314199,1.6037947327809e-30,0.202375952916075,0.0257911268932079,0.122432400118325,0.651444638494923,0.0714446384949227
3.3,NaN,NaN,0,1,-2.59207870783621e-32,2.93984465483257e-05,0.00029174282825425,1.04733977021605e-30,-0.000286815066406145,-0.000949188931147029,1718.82085403826,343.764170807652,25.8921508965985,1.2960393539181e-30,0.202375952916075,0.0294069576607466,0.122336683269959,0.644153829641604,0.0641538296416043
3.31,NaN,NaN,0,1,-2.0946795404321e-32,2.86815066327498e-05,0.000284756671647481,8.46363647029752e-31,-0.000279820507381699,-0.000926454935361392,1637.36292069611,327.472584139221,30.6153454772191,1.04733977021605e-30,0.202375952916075,0.0350403541392417,0.121611943493388,0.652637297332408,0.0726372973324084
3.32,NaN,NaN,0,1,-1.6927272940595e-32,2.79820507308666e-05,0.000277936473451675,6.83953234073919e-31,-0.000272996524668181,-0.000904261148524273,1559.75180852369,311.950361704737,35.6075468715113,8.46363647029752e-31,0.202375952916075,0.0369465868109115,0.136410470689407,0.654497125974562,0.074497125974562
3.33,NaN,NaN,0,0,-1.36790646814784e-32,2.72996524600363e-05,0.000271278337902649,5.52708080081007e-31,-0.000266338958421098,-0.000882594884104285,1485.80664210386,297.161328420772,40.8443658848778,6.83953234073919e-31,0.202375952916075,0.0414932747988675,0.139156897814795,0.648297531974432,0.0682975319744324
3.34,NaN,NaN,0,1,-1.10541616016201e-32,2.66338958358121e-05,0.000264778459043621,4.46647821178102e-31,-0.000259843750242083,-0.000861443748222986,1415.35500487043,283.071000974087,46.3028319596344,5.52708080081007e-31,0.202375952916075,0.0457693313516479,0.143508560548782,0.649207269521256,0.0692072695212558
3.35,NaN,NaN,0,1,-8.93295642356204e-33,2.59843750183602e-05,0.000258433118713513,3.60939677476594e-31,-0.000253506940704929,-0.000840795633092286,1348.2325461827,269.646509236539,51.9613207603853,4.46647821178102e-31,0.202375952916075,0.0434477191326025,0.12338122927203,0.649648665295451,0.0696486652954505
3.36,1,0.16,0,1,-7.21879354953188e-33,2.53506940650623e-05,0.000252238684578178,2.91678240886255e-31,-0.000247324666941958,-0.000820638710592167,1284.28260649685,256.85652129937,0,3.60939677476594e-31,0.202375952748421,0.0483625983722238,0.136289419351445,0.64877312254883,0.0687731225488298
3.37,NaN,NaN,0,1,-5.8335648177251e-33,2.47324666891529e-05,0.000246191608203734,2.3570751988611e-31,-0.000241293160289245,-0.000800961425986004,1223.3558598099,244.671171961979,0.148055763399747,2.91678240886255e-31,0.202375952748421,0.0564974198730095,0.122782457275919,0.655192269065711,0.0751922690657114
3.38,NaN,NaN,0,1,-4.7141503977222e-33,2.41293160242416e-05,0.000240288423171168,1.90477132480125e-31,-0.000235408743989271,-0.00078175249177076,1165.30997258858,233.061994517716,0.57818480906966,2.3570751988611e-31,0.202375952748421,0.0589372504391919,0.123636534161625,0.643208758749043,0.0632087587490427
3.39,NaN,NaN,0,0,-3.80954264960249e-33,2.35408743945785e-05,0.000234525743231408,1.53926094574248e-31,-0.000229667830949605,-0.000763000881659404,1110.00927843136,222.001855686271,1.27019690106966,1.90477132480125e-31,0.202375952748421,0.0525319253315262,0.13362590331939,0.643171350586227,0.0631713505862266
3.4,NaN,NaN,0,1,-3.07852189148497e-33,2.29667830909223e-05,0.000228900260500053,1.24388908434207e-31,-0.000224066921556237,-0.000744695824692942,1057.32446774524,211.464893549049,2.20501170963978,1.53926094574248e-31,0.202375952748421,0.0575697755132208,0.126969854466936,0.642406933851954,0.0624069338519536
