Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,chi,Normalized chi
2.91,1,0.58,0.000113952720452831,1,-0.999983077412345,-1,-0.00268717299625345,0.00096969111933968,186.478147491085,1864.78147491085,0,-0.00321498761077331,170.393273840833,0.790100193674492
2.92,NaN,NaN,0.000113952720452831,1,-0.999983740951103,-1,-0.00219964026358735,0.000892855646564929,133.073597539011,1330.73597539011,1330.73597539011,-0.00268717299625345,170.393273840833,0.790100193674492
2.93,NaN,NaN,0.000113952720452831,1,-0.99998437847255,-1,-0.0017510128000413,0.000818828388361633,91.8982743786582,918.982743786582,918.982743786582,-0.00219964026358735,170.393273840833,0.790100193674492
2.94,NaN,NaN,0.000113952720452831,1,-0.999984990996806,-1,-0.00133984759306044,0.000747717576174771,60.936279315698,609.36279315698,609.36279315698,-0.0017510128000413,170.393273840833,0.790100193674492
2.95,NaN,NaN,0.000113952720452831,1,-0.999985579503995,-1,-0.000964648957379996,0.000679606188171007,38.3997141863414,383.997141863414,383.997141863414,-0.00133984759306044,170.393273840833,0.790100193674492
2.96,NaN,NaN,0.000113952720452831,1,-0.999986144935814,-1,-0.000623881214337113,0.000614553947839742,22.7164983047532,227.164983047532,227.164983047532,-0.000964648957379996,170.393273840833,0.790100193674492
2.97,NaN,NaN,0.000113952720452831,1,-0.999986688197036,-1,-0.000315980359202904,0.000552599249527177,12.5166803342791,125.166803342791,125.166803342791,-0.000623881214337113,170.393273840833,0.790100193674492
2.98,NaN,NaN,0.000113952720452831,0,-0.999987210156958,-1,-3.9364754080113e-05,0.000501638655371017,6.61774450539604,66.1774450539604,66.1774450539604,-0.000315980359202904,170.393273840833,0.790100193674492
2.99,NaN,NaN,0.000113952720452831,1,-0.999987711650796,-1,0.000211493938359475,0.000445130313066926,4.13748391670635,41.3748391670635,41.3748391670635,-3.9364754080113e-05,170.393273840833,0.790100193674492
3,NaN,NaN,0.000113952720452831,1,-0.999988193481015,-1,0.000433847600954579,0.000391764214003201,3.96704926873165,39.6704926873165,39.6704926873165,0.000211493938359475,170.393273840833,0.790100193674492
3.01,NaN,NaN,0.000113952720452831,0,-0.999988656418621,-1,0.000629295860355225,0.000349388843797863,5.57626481309308,55.7626481309308,55.7626481309308,0.000433847600954579,170.393273840833,0.790100193674492
3.02,NaN,NaN,0.000113952720452831,0,-0.999989101204385,-1,0.000803360986393801,0.000309296528019053,8.45016957859821,84.5016957859821,84.5016957859821,0.000629295860355225,170.393273840833,0.790100193674492
3.03,NaN,NaN,0.000113952720452831,1,-0.999989528550036,-1,0.000957205889416933,0.000263595125714557,12.0836505338577,120.836505338577,120.836505338577,0.000803360986393801,170.393273840833,0.790100193674492
3.04,NaN,NaN,0.000113952720452831,0,-0.999989939139396,-1,0.00108804624638479,0.00022880308145346,16.0709557478014,160.709557478014,160.709557478014,0.000957205889416933,170.393273840833,0.790100193674492
3.05,NaN,NaN,0.000113952720452831,1,-0.999990333629477,-1,0.00120135974086514,0.000188304164412412,20.1531386184126,201.531386184126,201.531386184126,0.00108804624638479,170.393273840833,0.790100193674492
3.06,NaN,NaN,0.000113952720452831,0,-0.999990712651526,-1,0.00129431046333048,0.000158599677767048,24.1058779474016,241.058779474016,241.058779474016,0.00120135974086514,170.393273840833,0.790100193674492
3.07,NaN,NaN,0.000113952720452831,1,-0.999991076812044,-1,0.00137231599175067,0.000123058452654265,27.7188740607153,277.188740607153,277.188740607153,0.00129431046333048,170.393273840833,0.790100193674492
3.08,NaN,NaN,0.000113952720452831,1,-0.999991426693748,-1,0.00143247290208606,9.02912918162815e-05,30.9460667134485,309.460667134485,309.460667134485,0.00137231599175067,170.393273840833,0.790100193674492
3.09,NaN,NaN,0.000113952720452831,1,-0.99999176285651,-1,0.00147618607509211,6.01992751222261e-05,33.582239005198,335.82239005198,335.82239005198,0.00143247290208606,170.393273840833,0.790100193674492
3.1,NaN,NaN,0.000113952720452831,1,-0.999992085838248,-1,0.00150480952657813,3.26793256422195e-05,35.5808473367747,355.808473367747,355.808473367747,0.00147618607509211,170.393273840833,0.790100193674492
3.11,NaN,NaN,0.000113952720452831,1,-0.999992396155789,-1,0.00151964437987266,7.62513397691672e-06,36.9299821530989,369.299821530989,369.299821530989,0.00150480952657813,170.393273840833,0.790100193674492
3.12,NaN,NaN,0.000113952720452831,1,-0.999992694305696,-1,0.00152193730248125,-1.50719895705681e-05,37.6448662104073,376.448662104073,376.448662104073,0.00151964437987266,170.393273840833,0.790100193674492
3.13,NaN,NaN,0.000113952720452831,1,-0.999992980765062,-1,0.00151287937039348,-3.55223324065135e-05,37.761320706284,377.61320706284,377.61320706284,0.00152193730248125,170.393273840833,0.790100193674492
3.14,NaN,NaN,0.000113952720452831,1,-0.999993255992273,-1,0.00149360532481983,-5.38370639603337e-05,37.3301388883119,373.301388883119,373.301388883119,0.00151287937039348,170.393273840833,0.790100193674492
3.15,NaN,NaN,0.000113952720452831,1,-0.999993520427741,-1,0.00146519318751485,-7.01275841343224e-05,36.4123010771691,364.123010771691,364.123010771691,0.00149360532481983,170.393273840833,0.790100193674492
3.16,NaN,NaN,0.000113952720452831,1,-0.999993774494613,-1,0.00142866420226017,-8.450493306166e-05,35.0749615950409,350.749615950409,350.749615950409,0.00146519318751485,170.393273840833,0.790100193674492
3.17,NaN,NaN,0.000113952720452831,1,-0.99999401859944,-1,0.00138498307152708,-9.70792593034558e-05,33.3881365472643,333.881365472643,333.881365472643,0.00142866420226017,170.393273840833,0.790100193674492
3.18,NaN,NaN,0.000113952720452831,1,-0.999994253132837,-1,0.00133505845880383,-0.000107959343592717,31.4220214542338,314.220214542338,314.220214542338,0.00138498307152708,170.393273840833,0.790100193674492
3.19,NaN,NaN,0.000113952720452831,1,-0.9999944784701,-1,0.00127974372854866,-0.000117252175227198,29.2448690868269,292.448690868269,292.448690868269,0.00133505845880383,170.393273840833,0.790100193674492
3.2,NaN,NaN,0.000113952720452831,0,-0.999994694971809,-1,0.00121983789720652,-0.000117184867785437,26.9213602629712,269.213602629712,269.213602629712,0.00127974372854866,170.393273840833,0.790100193674492
3.21,NaN,NaN,0.000113952720452831,1,-0.99999490298441,-1,0.00116002562541659,-0.000124402944966694,24.4802157160965,244.802157160965,244.802157160965,0.00121983789720652,170.393273840833,0.790100193674492
3.22,NaN,NaN,0.000113952720452831,1,-0.999995102840761,-1,0.00109666412730783,-0.000130301093398299,22.1883638674809,221.883638674809,221.883638674809,0.00116002562541659,170.393273840833,0.790100193674492
3.23,NaN,NaN,0.000113952720452831,1,-0.999995294860669,-1,0.00103041691648137,-0.000134975813625906,19.882096159867,198.82096159867,198.82096159867,0.00109666412730783,170.393273840833,0.790100193674492
3.24,NaN,NaN,0.000113952720452831,1,-0.999995479351404,-1,0.000961898592751936,-0.000138520591279207,17.605352269043,176.05352269043,176.05352269043,0.00103041691648137,170.393273840833,0.790100193674492
3.25,NaN,NaN,0.000113952720452831,1,-0.999995656608186,-1,0.000891676398519581,-0.000141025709425563,15.3959595178811,153.959595178811,153.959595178811,0.000961898592751936,170.393273840833,0.790100193674492
3.26,NaN,NaN,0.000113952720452831,1,-0.99999582691466,-1,0.000820271867408279,-0.000142578095251994,13.2856456274468,132.856456274468,132.856456274468,0.000891676398519581,170.393273840833,0.790100193674492
3.27,NaN,NaN,0.000113952720452831,0,-0.999995990543348,-1,0.000748162547914874,-0.000135383477196349,11.3002051884094,113.002051884094,113.002051884094,0.000820271867408279,170.393273840833,0.790100193674492
3.28,NaN,NaN,0.000113952720452831,0,-0.99999614775609,-1,0.000679722646768785,-0.000128187227751335,9.42391277762877,94.2391277762877,94.2391277762877,0.000748162547914874,170.393273840833,0.790100193674492
3.29,NaN,NaN,0.000113952720452831,1,-0.999996298804454,-1,0.000614949310246349,-0.000128903928209452,7.79992208971247,77.9992208971247,77.9992208971247,0.000679722646768785,170.393273840833,0.790100193674492
3.3,NaN,NaN,0.000113952720452831,1,-0.999996443930149,-1,0.000549882396831376,-0.000128901226481092,6.43593633625614,64.3593633625614,64.3593633625614,0.000614949310246349,170.393273840833,0.790100193674492
3.31,NaN,NaN,0.000113952720452831,1,-0.999996583365404,-1,0.000484881901193999,-0.000128248126967964,5.20044703019355,52.0044703019355,52.0044703019355,0.000549882396831376,170.393273840833,0.790100193674492
3.32,NaN,NaN,0.000113952720452831,1,-0.999996717333343,-1,0.000420272955808823,-0.000127010333580186,4.10130054503265,41.0130054503265,41.0130054503265,0.000484881901193999,170.393273840833,0.790100193674492
3.33,NaN,NaN,0.000113952720452831,1,-0.999996846048341,-1,0.000356347516062921,-0.000125250231163422,3.14284212875259,31.4284212875259,31.4284212875259,0.000420272955808823,170.393273840833,0.790100193674492
3.34,NaN,NaN,0.000113952720452831,1,-0.999996969716367,-1,0.000293366052965147,-0.000123026885634377,2.32631427195223,23.2631427195223,23.2631427195223,0.000356347516062921,170.393273840833,0.790100193674492
3.35,NaN,NaN,0.000113952720452831,1,-0.999997088535315,-1,0.000231559244094993,-0.000120396061029845,1.65026124942767,16.5026124942767,16.5026124942767,0.000293366052965147,170.393273840833,0.790100193674492
3.36,1,0.45,-2.12926834201765e-05,1,-0.999997202695318,-1,0.000171129654335975,-0.000117410251760338,1.11092920703123,11.1092920703123,0,0.000231559244094993,215.434523834051,1
3.37,NaN,NaN,-2.12926834201765e-05,1,-0.999997312379056,-1,0.00011225339880147,-0.000114118728445695,0.702653318155049,7.02653318155049,7.02653318155049,0.000171129654335975,215.434523834051,1
3.38,NaN,NaN,-2.12926834201765e-05,1,-0.999997417762045,-1,5.50817811798218e-05,-0.000110567595796384,0.418225448629662,4.18225448629662,4.18225448629662,0.00011225339880147,215.434523834051,1
3.39,NaN,NaN,-2.12926834201765e-05,1,-0.999997519012918,-1,-2.57098499550287e-07,-0.000106799861090136,0.249237452371488,2.49237452371488,2.49237452371488,5.50817811798218e-05,215.434523834051,1
3.4,NaN,NaN,-2.12926834201765e-05,1,-0.999997616293697,-1,-5.36567719461189e-05,-0.000102855511878567,0.186396682984571,1.86396682984571,1.86396682984571,-2.57098499550287e-07,215.434523834051,1
3.41,NaN,NaN,-2.12926834201765e-05,1,-0.999997709760051,-1,-0.000105030871113457,-9.87716016423519e-05,0.219811561294254,2.19811561294254,2.19811561294254,-5.36567719461189e-05,215.434523834051,1
