Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
0,NaN,NaN,0,0,0,0,-4,-4,5615748.62080705,0,4679790.51733921,0,0.1,0.0309575415277272,0.246146284177554,0,0
0.05,1,0.05,-0.100629917559232,1,-0.0399786803111636,-0.327477394808705,-13.38,-1.7990716265553,5615748.62080705,4679790.51733921,0,-4,0.102015368372458,0.00162661717269685,0.266412514854619,0.702655084546047,0.122655084546047
0.1,1,0.05,-0.385704686398035,0,-0.0599281035291435,-0.469945198933038,-17.8107790663882,-0.248871047597552,65967474.8322669,54972895.6935557,0,-13.38,0.112854421939833,0.0343769853977982,0.24827961342434,0.715393837776289,0.135393837776289
0.15,NaN,NaN,-0.385704686398035,1,-0.0798297691111314,-0.591519395431817,-18.3439027900502,0.766891823651096,119008302.613964,99173585.5116368,6569930.10832261,-17.8107790663882,0.112854421939833,0.0647271614342515,0.259422232896389,0.710027944280275,0.130027944280275
0.2,NaN,NaN,-0.385704686398035,1,-0.0996679946249558,-0.69106946983293,-16.3349537169722,1.30139941582598,127396825.756097,106164021.463414,8560218.35782684,-18.3439027900502,0.112854421939833,0.0822343935680719,0.2194736652335,0.702642351463982,0.122642351463982
0.25,NaN,NaN,-0.385704686398035,1,-0.119427298534386,-0.7698665359089,-12.9997804088224,1.46817783420169,101677573.779231,84731311.4826923,3484807.26442763,-16.3349537169722,0.112854421939833,0.112273163616172,0.222825303288073,0.712149027099474,0.132149027099474
0.3,NaN,NaN,-0.385704686398035,1,-0.139092447878458,-0.830578868538528,-9.26433692127407,1.38478913026459,64776103.0429047,53980085.8690872,299711.671980613,-12.9997804088224,0.112854421939833,0.156262656065559,0.245284745322707,0.712538048080573,0.132538048080573
0.35,1,0.25,-0.247185319591939,0,-0.158648504297499,-0.876393067472823,-5.75604241100622,1.14421299109691,33117753.3417104,27598127.7847587,0,-9.26433692127407,0.114506972374753,0.161146098199024,0.23654326787824,0.711726619379679,0.131726619379679
0.4,1,0.05,-0.149432474349741,0,-0.17808086811733,-0.910424593900427,-2.86672972120893,0.853403856074112,12903804.9065505,10753170.7554588,0,-5.75604241100622,0.115774892593684,0.212995726461094,0.200094680998971,0.701633310163556,0.121633310163556
0.45,1,0.05,-0.0734590064164014,0,-0.197375320224904,-0.935409070603099,-0.718886432417602,0.567334788235206,3264395.34605169,2720329.45504308,0,-2.86672972120893,0.1166227921787,0.209279203811328,0.199992652754557,0.711342519773359,0.131342519773359
0.5,1,0.05,-0.0157921610501556,0,-0.216518061493029,-0.953594123708712,0.703044970332501,0.319788330971954,230537.081502171,192114.234585142,0,-0.718886432417602,0.11708839054031,0.238208475384316,0.229492681795906,0.704899297115824,0.124899297115824
0.55,1,0.05,0.0213654861894026,0,-0.235495749538498,-0.966747287784237,1.49900057291072,0.1267673853892,175850.680610421,146542.233842018,0,0.703044970332501,0.117292738234929,0.240710716487367,0.204518002075175,0.699218259721455,0.119218259721455
0.6,1,0.05,0.0417966684491278,1,-0.254295532626391,-0.976217736711226,1.80842403351917,-0.0109650085309158,833908.807197032,694924.005997527,0,1.49900057291072,0.117357461830711,0.269134019195396,0.209344477367623,0.700543340633503,0.120543340633503
0.65,NaN,NaN,0.0417966684491278,1,-0.272905080563133,-0.983014274296711,1.77196939202428,-0.0953305139136849,1230865.09175048,1025720.90979207,32717.637575384,1.80842403351917,0.117357461830711,0.268523067528176,0.202810035499692,0.700533869660485,0.120533869660485
0.7,NaN,NaN,0.0417966684491278,1,-0.291312612451591,-0.987880397016832,1.52478326027995,-0.135707119365971,1191154.91937392,992629.099478265,27877.9677698006,1.77196939202428,0.117357461830711,0.287083793271959,0.164730108314571,0.685402185366057,0.105402185366057
0.75,NaN,NaN,0.0417966684491278,1,-0.309506921212638,-0.991358532960176,1.17789154556362,-0.143554372999529,887389.381071373,739491.150892811,2597.71391396251,1.52478326027995,0.117357461830711,0.362846536207195,0.171253184722505,0.687427223917142,0.107427223917142
0.8,NaN,NaN,0.0417966684491278,0,-0.327477394808705,-0.993841590757045,0.813116155336983,-0.127663261683923,532662.167373751,443885.139478126,30090.5611028082,1.17789154556362,0.117357461830711,0.329393666710734,0.173767652779184,0.684133702959256,0.104133702959256
0.85,1,0.25,0.0210492756135917,1,-0.345214034135521,-0.995612733286583,0.48989242035049,-0.103957834739761,255472.259364896,212893.549470747,0,0.813116155336983,0.117401268247777,0.346316815215624,0.156148784308792,0.691914855111018,0.111914855111019
