Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,G11,G22,rho,delta
1,NaN,NaN,-0.0210855920802345,1,-0.216518061493029,-0.953594123708712,-1.28449387994358,0.147878180406501,762847.686420639,953559.608025799,580109.942069705,-1.47110071388469,0.434512377225195,0.111402239408911,0.669883799120725,0.0898837991207249
1.1,NaN,NaN,-0.0210855920802345,0,-0.235495749538498,-0.966747287784237,-0.532258039111642,0.12825521700709,591052.979123547,738816.223904433,418218.428457531,-1.28449387994358,0.445795701018819,0.0999764394033254,0.670592369794415,0.0905923697944147
1.2,NaN,NaN,-0.0210855920802345,1,-0.254295532626391,-0.976217736711226,0.114340626314927,0.0538547169902215,103973.989546999,129967.486933749,25336.159870594,-0.532258039111642,0.461042585189972,0.0756787525286979,0.66150664705333,0.0815066470533297
1.3,1,0.4,0.00634202114905303,0,-0.272905080563133,-0.983014274296711,0.382470805002885,-0.00894061024176528,4331.1855644957,5413.98195561962,0,0.114340626314927,0.49050487351184,0.0683093886892195,0.653744516233087,0.0737445162330872
1.4,NaN,NaN,0.00634202114905303,1,-0.291312612451591,-0.987880397016832,0.333943045744029,-0.0377280532026784,51564.4105761462,64455.5132201827,32937.4923261322,0.382470805002885,0.485034930756041,0.038079777263395,0.641461273421305,0.0614612734213055
1.5,NaN,NaN,0.00634202114905303,1,-0.309506921212638,-0.991358532960176,0.141963349273197,-0.0329104734181902,39933.4211807313,49916.7764759141,22971.9521792143,0.333943045744029,0.459536135607786,0.0212513298074739,0.632058377547521,0.0520583775475209
1.6,NaN,NaN,0.00634202114905303,1,-0.327477394808705,-0.993841590757045,-0.0240086513104859,-0.0137223027553413,7383.03527427172,9228.79409283965,823.084179935042,0.141963349273197,0.479279085418249,0.00326161203324805,0.620455512364517,0.0404555123645175
1.7,1,0.4,-0.0012986362066327,1,-0.345214034135521,-0.995612733286583,-0.0923800785740874,0.00285342472217787,189.626707432994,237.033384291243,0,-0.0240086513104859,0.459318952965942,0.016468860347056,0.623310719793368,0.0433107197933676
1.8,NaN,NaN,-0.0012986362066327,0,-0.362707467578051,-0.996875298099342,-0.0771891541774571,0.0110150103954747,3012.05016263723,3765.06270329654,2145.20360950037,-0.0923800785740874,0.425373330172058,0.0326801968916039,0.629243072508009,0.0492430725080087
1.9,NaN,NaN,-0.0012986362066327,1,-0.379948962255225,-0.997774927934279,-0.0213422106583088,0.00814772188773203,2145.32120319777,2681.65150399721,1362.05416526495,-0.0771891541774571,0.429419870305079,0.0462248692333162,0.635307068118352,0.0553070681183519
