Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,chi,Normalized chi
2.89,NaN,NaN,0.000453602709919798,1,-0.99998166799256,-1,-0.0046949112063673,0.00111260323702155,1465.34248159068,1831.67810198835,1831.67810198835,-0.00529953248111894,539.086456539631,0.119871664650761
2.9,NaN,NaN,0.000453602709919798,1,-0.999982386794523,-1,-0.00413391467665016,0.00102912078413717,1155.54409160479,1444.43011450599,1444.43011450599,-0.0046949112063673,539.086456539631,0.119871664650761
2.91,NaN,NaN,0.000453602709919798,1,-0.999983077412345,-1,-0.00361522036990492,0.000948376594555799,900.835201392723,1126.0440017409,1126.0440017409,-0.00413391467665016,539.086456539631,0.119871664650761
2.92,NaN,NaN,0.000453602709919798,1,-0.999983740951103,-1,-0.00313741685225711,0.00087051986483119,693.407061146548,866.758826433185,866.758826433185,-0.00361522036990492,539.086456539631,0.119871664650761
2.93,NaN,NaN,0.000453602709919798,1,-0.99998437847255,-1,-0.00269901950298926,0.000795670757497333,526.233324213957,657.791655267446,657.791655267446,-0.00313741685225711,539.086456539631,0.119871664650761
2.94,1,0.06,0.00021006361650751,1,-0.999984990996806,-1,-0.00229848510473761,0.000723922572602992,393.040790011296,491.30098751412,0,-0.00269901950298926,682.134755100895,0.15173022321857
2.95,NaN,NaN,0.00021006361650751,0,-0.999985579503995,-1,-0.00193422533333137,0.000676615802555144,288.272615866432,360.340769833039,360.340769833039,-0.00229848510473761,682.134755100895,0.15173022321857
2.96,NaN,NaN,0.00021006361650751,1,-0.999986144935814,-1,-0.00159398320672047,0.000609125143574367,208.455427271259,260.569284089074,260.569284089074,-0.00193422533333137,682.134755100895,0.15173022321857
2.97,NaN,NaN,0.00021006361650751,1,-0.999986688197036,-1,-0.00128782665172657,0.000544981116098056,144.559097293374,180.698871616717,180.698871616717,-0.00159398320672047,682.134755100895,0.15173022321857
2.98,1,0.04,9.31325096946296e-05,1,-0.999987210156958,-1,-0.00101404826702581,0.000484189913206665,97.0873184559882,121.359148069985,0,-0.00128782665172657,863.208550758738,0.192057512547288
2.99,NaN,NaN,9.31325096946296e-05,1,-0.999987711650796,-1,-0.000770939262155452,0.000426740034639181,62.6968569891651,78.3710712364563,78.3710712364563,-0.00101404826702581,863.208550758738,0.192057512547288
3,NaN,NaN,9.31325096946296e-05,1,-0.999988193481015,-1,-0.000556798305573706,0.000372604042236673,38.5558415994231,48.1948019992789,48.1948019992789,-0.000770939262155452,863.208550758738,0.192057512547288
3.01,1,0.03,2.68042690511905e-05,1,-0.999988656418621,-1,-0.000369939486149796,0.000321740228322057,22.291539331537,27.8644241644213,0,-0.000556798305573706,1092.41588703597,0.243104714229538
3.02,NaN,NaN,2.68042690511905e-05,1,-0.999989101204385,-1,-0.000208699432502617,0.000274094196856747,11.9398072030926,14.9247590038657,14.9247590038657,-0.000369939486149796,1092.41588703597,0.243104714229538
3.03,1,0.02,-8.33624734117266e-06,1,-0.999989528550036,-1,-7.14436346417411e-05,0.000229600357675007,5.89681635772463,7.37102044715578,0,-0.000208699432502617,1382.55175574166,0.307721425219803
3.04,NaN,NaN,-8.33624734117266e-06,0,-0.999989939139396,-1,4.34279878304043e-05,0.000207271395780512,2.87349902090805,3.59187377613507,3.59187377613507,-7.14436346417411e-05,1382.55175574166,0.307721425219803
3.05,1,0.02,-3.6888759880278e-05,1,-0.999990333629477,-1,0.00014702025773283,0.000166938543048921,2.2281091249915,2.78513640623937,0,4.34279878304043e-05,1749.81234904004,0.389514730270781
3.06,NaN,NaN,-3.6888759880278e-05,1,-0.999990712651526,-1,0.000230342508999558,0.00012960304373268,2.45657110411641,3.07071388014551,3.07071388014551,0.00014702025773283,1749.81234904004,0.389514730270781
3.07,NaN,NaN,-3.6888759880278e-05,1,-0.999991076812044,-1,0.000294913688356898,9.51678630357278e-05,3.46653838556595,4.33317298195743,4.33317298195743,0.000230342508999558,1749.81234904004,0.389514730270781
3.08,NaN,NaN,-3.6888759880278e-05,1,-0.999991426693748,-1,0.000342202706186405,6.35304801602671e-05,4.76507588188975,5.95634485236219,5.95634485236219,0.000294913688356898,1749.81234904004,0.389514730270781
3.09,1,0.04,-7.69449851047074e-05,0,-0.99999176285651,-1,0.000373625743560352,5.29859552313292e-05,6.01093826662962,7.51367283328702,0,0.000342202706186405,2214.69917600001,0.493050559449232
3.1,NaN,NaN,-7.69449851047074e-05,1,-0.999992085838248,-1,0.000399745095432457,2.47796266565384e-05,7.06619077429579,8.83273846786973,8.83273846786973,0.000373625743560352,2214.69917600001,0.493050559449232
3.11,NaN,NaN,-7.69449851047074e-05,1,-0.999992396155789,-1,0.000411735163665293,-8.67270078086387e-07,7.95997503848992,9.9499687981124,9.9499687981124,0.000399745095432457,2214.69917600001,0.493050559449232
3.12,NaN,NaN,-7.69449851047074e-05,1,-0.999992694305696,-1,0.000410889793462585,-2.40693850261473e-05,8.41271478724499,10.5158934840562,10.5158934840562,0.000411735163665293,2214.69917600001,0.493050559449232
