Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,chi,Normalized chi
0.34,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.35,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.36,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.37,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.38,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.39,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.4,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.41,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.42,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.43,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.44,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.45,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.46,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.47,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.48,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.49,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.5,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.51,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.52,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.53,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.54,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.55,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.56,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.57,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.58,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.59,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.6,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.61,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.62,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.63,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.64,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.65,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.66,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.67,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.68,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.69,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.7,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.71,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.72,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.73,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.74,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.75,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.76,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.77,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.78,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.79,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.8,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.81,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.82,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.83,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.84,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.85,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.86,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.87,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.88,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.89,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.9,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.91,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.92,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.93,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.94,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.95,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.96,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.97,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.98,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
0.99,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.01,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.02,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.03,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.04,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.05,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.06,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.07,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.08,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.09,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.1,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.11,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.12,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.13,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.14,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.15,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.16,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.17,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.18,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.19,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.2,NaN,NaN,0,0,0,0,-4,-4,522275581.168587,0,5222755811.68587,0,84.5479228714041,2.22126040661327e-07
1.21,NaN,NaN,0,1,-0.984920530883253,-1,-5.996,-3.56000661098854,522275581.168587,5222755811.68587,5222755811.68587,-4,84.5479228714041,2.22126040661327e-07
1.22,NaN,NaN,0,1,-0.985507520808337,-1,-7.77000730549427,-3.14405256583121,793151701.574793,7931517015.74793,7931517015.74793,-5.996,84.5479228714041,2.22126040661327e-07
1.23,1,1.22,0.00332658977503334,1,-0.986071821644476,-1,-9.33426358110438,-2.75195385689619,1145664726.37891,11456647263.7891,0,-7.77000730549427,106.737357781402,2.81014614618447e-07
1.24,NaN,NaN,0.00332658977503334,1,-0.98661429815143,-1,-10.7009062459714,-2.38342246067596,1544023100.71483,15440231007.1483,15440231007.1483,-9.33426358110438,106.737357781402,2.81014614618447e-07
1.25,NaN,NaN,0.00332658977503334,1,-0.987135783066163,-1,-11.8819165700634,-2.03807778182932,1959428804.9369,19594288049.369,19594288049.369,-10.7009062459714,106.737357781402,2.81014614618447e-07
1.26,1,0.03,0.00698417102944733,1,-0.987637078216778,-1,-12.889073544408,-1.71545747185633,2369229687.15669,23692296871.5669,0,-11.8819165700634,134.825643163021,3.55558156521755e-07
1.27,NaN,NaN,0.00698417102944733,1,-0.988118955603319,-1,-13.7339132067917,-1.41502762720323,2756119767.66493,27561197676.6493,27561197676.6493,-12.889073544408,134.825643163021,3.55558156521755e-07
1.28,NaN,NaN,0.00698417102944733,1,-0.988582158445953,-1,-14.4276931071866,-1.13619237430008,3107393078.0229,31073930780.229,31073930780.229,-13.7339132067917,134.825643163021,3.55558156521755e-07
1.29,NaN,NaN,0.00698417102944733,1,-0.989027402201099,-1,-14.9813616012294,-0.878302851440223,3414254657.42068,34142546574.2068,34142546574.2068,-14.4276931071866,134.825643163021,3.55558156521755e-07
1.3,NaN,NaN,0.00698417102944733,1,-0.989455375546103,-1,-15.4055316653483,-0.640665599537135,3671190661.80622,36711906618.0622,36711906618.0622,-14.9813616012294,134.825643163021,3.55558156521755e-07
1.31,NaN,NaN,0.00698417102944733,1,-0.989866741333068,-1,-15.7104589334515,-0.422550375654241,3875398130.805,38753981308.05,38753981308.05,-15.4055316653483,134.825643163021,3.55558156521755e-07
1.32,NaN,NaN,0.00698417102944733,0,-0.990262137512483,-1,-15.9060236623452,-0.223120907044008,4026273785.02144,40262737850.2145,40262737850.2145,-15.7104589334515,134.825643163021,3.55558156521755e-07
1.33,NaN,NaN,0.00698417102944733,1,-0.990642178027299,-1,-16.0016780922048,-0.0417552389835358,4124959714.41977,41249597144.1977,41249597144.1977,-15.9060236623452,134.825643163021,3.55558156521755e-07
1.34,NaN,NaN,0.00698417102944733,1,-0.991007453678118,-1,-16.0065540336044,0.122430403487316,4173927475.47276,41739274754.7276,41739274754.7276,-16.0016780922048,134.825643163021,3.55558156521755e-07
1.35,NaN,NaN,0.00698417102944733,1,-0.991358532960176,-1,-15.9293322778271,0.270246238162698,4176688644.22243,41766886442.2243,41766886442.2243,-16.0065540336044,134.825643163021,3.55558156521755e-07
1.36,NaN,NaN,0.00698417102944733,1,-0.991695962872799,-1,-15.778279826468,0.402508268965559,4137437413.36312,41374374133.6312,41374374133.6312,-15.9293322778271,134.825643163021,3.55558156521755e-07
1.37,NaN,NaN,0.00698417102944733,1,-0.992020269702012,-1,-15.5612474121587,0.520033569438066,4060818736.83383,40608187368.3383,40608187368.3383,-15.778279826468,134.825643163021,3.55558156521755e-07
1.38,NaN,NaN,0.00698417102944733,1,-0.992331959777005,-1,-15.2856693800275,0.623636013090211,3951717397.88384,39517173978.8384,39517173978.8384,-15.5612474121587,134.825643163021,3.55558156521755e-07
1.39,NaN,NaN,0.00698417102944733,1,-0.992631520201128,-1,-14.9585657041024,0.714122429528161,3815084637.25537,38150846372.5537,38150846372.5537,-15.2856693800275,134.825643163021,3.55558156521755e-07
1.4,NaN,NaN,0.00698417102944733,1,-0.992919419558107,-1,-14.5865459236342,0.792289165133792,3655798491.21807,36557984912.1807,36557984912.1807,-14.9585657041024,134.825643163021,3.55558156521755e-07
1.41,NaN,NaN,0.00698417102944733,1,-0.993196108594166,-1,-14.1758147951437,0.858919027039495,3478554072.41435,34785540724.1436,34785540724.1436,-14.5865459236342,134.825643163021,3.55558156521755e-07
1.42,NaN,NaN,0.00698417102944733,1,-0.993462020876723,-1,-13.7321794668288,0.914778589225975,3287780164.30725,32877801643.0725,32877801643.0725,-14.1758147951437,134.825643163021,3.55558156521755e-07
1.43,NaN,NaN,0.00698417102944733,0,-0.993717573430341,-1,-13.261057992749,0.960692366681959,3087578680.13187,30875786801.3187,30875786801.3187,-13.7321794668288,134.825643163021,3.55558156521755e-07
1.44,NaN,NaN,0.00698417102944733,0,-0.993963167350583,-1,-12.7674507514152,0.997303551651548,2881686151.68351,28816861516.8351,28816861516.8351,-13.261057992749,134.825643163021,3.55558156521755e-07
1.45,NaN,NaN,0.00698417102944733,1,-0.994199188396432,-1,-12.2560315248381,1.02524101471937,2673426235.35002,26734262353.5002,26734262353.5002,-12.7674507514152,134.825643163021,3.55558156521755e-07
1.46,NaN,NaN,0.00698417102944733,1,-0.994426007561915,-1,-11.7311549859535,1.04527053730076,2465739300.815,24657393008.15,24657393008.15,-12.2560315248381,134.825643163021,3.55558156521755e-07
1.47,NaN,NaN,0.00698417102944733,1,-0.994643981627574,-1,-11.1967885623172,1.05804834039591,2261183854.90968,22611838549.0968,22611838549.0968,-11.7311549859535,134.825643163021,3.55558156521755e-07
1.48,NaN,NaN,0.00698417102944733,1,-0.994853453692379,-1,-10.6565676035569,1.06420469717768,2061905891.36368,20619058913.6368,20619058913.6368,-11.1967885623172,134.825643163021,3.55558156521755e-07
1.49,NaN,NaN,0.00698417102944733,1,-0.99505475368673,-1,-10.1138086873645,1.06434320699511,1869677010.94385,18696770109.4385,18696770109.4385,-10.6565676035569,134.825643163021,3.55558156521755e-07
1.5,1,0.24,0.00601957264310896,1,-0.99524819886711,-1,-9.57152327517961,1.0590402750366,1685916934.06676,16859169340.6676,0,-10.1138086873645,170.39410523824,4.49953350358522e-07
1.51,NaN,NaN,0.00601957264310896,1,-0.995434094292994,-1,-9.03243161438613,1.04884478058351,1511719829.51361,15117198295.1361,15117198295.1361,-9.57152327517961,170.39410523824,4.49953350358522e-07
1.52,NaN,NaN,0.00601957264310896,1,-0.995612733286583,-1,-8.49897679247999,1.03427791746046,1347883146.0669,13478831460.669,13478831460.669,-9.03243161438613,170.39410523824,4.49953350358522e-07
1.53,NaN,NaN,0.00601957264310896,0,-0.995784397875914,-1,-7.97333885695727,1.01590008936565,1194937835.26815,11949378352.6815,11949378352.6815,-8.49897679247999,170.39410523824,4.49953350358522e-07
1.54,NaN,NaN,0.00601957264310896,1,-0.9959493592219,-1,-7.45741547341749,0.994036764949669,1053181259.96724,10531812599.6724,10531812599.6724,-7.97333885695727,170.39410523824,4.49953350358522e-07
1.55,1,0.05,0.00376617756117412,1,-0.996107878029829,-1,-6.95293967546924,0.969200537802321,922690305.402841,9226903054.02841,0,-7.45741547341749,215.427527048704,5.69467614763373e-07
1.56,NaN,NaN,0.00376617756117412,1,-0.996260204945832,-1,-6.46138646689261,0.941803174104901,803391273.900156,8033912739.00156,8033912739.00156,-6.95293967546924,215.427527048704,5.69467614763373e-07
1.57,NaN,NaN,0.00376617756117412,1,-0.996406580938843,-1,-5.98402349337327,0.912230013456348,695049928.269419,6950499282.69419,6950499282.69419,-6.46138646689261,215.427527048704,5.69467614763373e-07
1.58,NaN,NaN,0.00376617756117412,1,-0.996547237668526,-1,-5.52192446315172,0.880840537950605,597310641.981457,5973106419.81457,5973106419.81457,-5.98402349337327,215.427527048704,5.69467614763373e-07
1.59,1,0.04,0.00211378449895713,1,-0.996682397839651,-1,-5.07598226971327,0.847969018552749,509720824.740607,5097208247.40607,0,-5.52192446315172,272.436474375378,7.20763743956452e-07
1.6,NaN,NaN,0.00211378449895713,1,-0.996812275543394,-1,-4.64692177816718,0.813925228064396,431753213.327834,4317532133.27834,4317532133.27834,-5.07598226971327,272.436474375378,7.20763743956452e-07
1.61,NaN,NaN,0.00211378449895713,1,-0.996937076585993,-1,-4.23531224235682,0.778995210656355,362825942.520531,3628259425.20531,3628259425.20531,-4.64692177816718,272.436474375378,7.20763743956452e-07
1.62,NaN,NaN,0.00211378449895713,1,-0.997056998805221,-1,-3.84157932478628,0.74344209861912,302320373.599853,3023203735.99853,3023203735.99853,-4.23531224235682,272.436474375378,7.20763743956452e-07
1.63,1,0.04,0.000672568004856788,1,-0.997172232375079,-1,-3.46601669615193,0.707506967637571,249596709.254764,2495967092.54764,0,-3.84157932478628,344.601058276013,9.12281439353128e-07
1.64,NaN,NaN,0.000672568004856788,1,-0.997282960099142,-1,-3.108797195637,0.67140972253352,204007464.709519,2040074647.09519,2040074647.09519,-3.46601669615193,344.601058276013,9.12281439353128e-07
1.65,NaN,NaN,0.000672568004856788,1,-0.997389357692946,-1,-2.7699835371746,0.635350006036951,164908896.753977,1649088967.53977,1649088967.53977,-3.108797195637,344.601058276013,9.12281439353128e-07
1.66,1,0.03,-0.00025000905734037,0,-0.997491594055806,-1,-2.44953855061895,0.599512340714428,131670516.130287,1316705161.30287,0,-2.7699835371746,435.950032231248,1.15471261574357e-06
1.67,NaN,NaN,-0.00025000905734037,1,-0.997589831532442,-1,-2.14733284171112,0.564049774258004,103682908.096457,1036829080.96457,1036829080.96457,-2.44953855061895,435.950032231248,1.15471261574357e-06
1.68,NaN,NaN,-0.00025000905734037,1,-0.997684226164781,-1,-1.8631606217404,0.529111406561648,80363357.997066,803633579.97066,803633579.97066,-2.14733284171112,435.950032231248,1.15471261574357e-06
1.69,1,0.03,-0.00103323694086399,1,-0.997774927934279,-1,-1.59674175783784,0.494825152669886,61161534.4725329,611615344.72533,0,-1.8631606217404,551.581933757601,1.46158828934484e-06
1.7,NaN,NaN,-0.00103323694086399,1,-0.997862080995116,-1,-1.34773243974506,0.461303334792884,45561911.2543795,455619112.543795,455619112.543795,-1.59674175783784,551.581933757601,1.46158828934484e-06
1.71,1,0.02,-0.00147967678817612,1,-0.997945823898577,-1,-1.11573303990887,0.428643604816037,33086278.3050458,330862783.050458,0,-1.34773243974506,697.951715609017,1.85003926876843e-06
1.72,NaN,NaN,-0.00147967678817612,0,-0.998026289808958,-1,-0.900295504460944,0.39692177796564,23294952.0600031,232949520.600031,232949520.600031,-1.11573303990887,697.951715609017,1.85003926876843e-06
1.73,1,0.02,-0.0018681637160463,1,-0.998103606711293,-1,-0.700934319973663,0.366225832987317,15787032.6077305,157870326.077305,0,-0.900295504460944,883.229960208836,2.34174947472982e-06
1.74,NaN,NaN,-0.0018681637160463,0,-0.998177897611199,-1,-0.517120469160031,0.336593911251162,10200582.7799758,102005827.799758,102005827.799758,-0.700934319973663,883.229960208836,2.34174947472982e-06
1.75,1,0.02,-0.00220173791900507,0,-0.998249280727141,-1,-0.34830639306529,0.308083707438456,6210544.85787864,62105448.5787864,0,-0.517120469160031,1117.75940854707,2.96416752276068e-06
1.76,1,0.01,-0.00234902787338924,1,-0.998317869675382,-1,-0.193916232952997,0.280751676590959,3528675.84817351,35286758.4817351,0,-0.34830639306529,1414.63215735497,3.75203854763976e-06
1.77,1,0.01,-0.00248394677938851,1,-0.998383773647888,-1,-0.053346478424564,0.254608946670997,1901051.77821322,19010517.7821322,0,-0.193916232952997,1790.42044878737,4.74934364720612e-06
1.78,1,0.01,-0.00260700198323137,1,-0.998447097583458,-1,0.074011341389359,0.229674791663423,1105748.31665421,11057483.1665421,0,-0.053346478424564,2266.10183156499,6.01175516887602e-06
1.79,1,0.01,-0.00271870363217678,1,-0.998507942332327,-1,0.188774725879681,0.205960473445065,951314.070008476,9513140.70008476,0,0.074011341389359,2868.23016501106,7.60974443897861e-06
1.8,1,0.01,-0.00281957085350091,0,-0.998566404814467,-1,0.291566187876334,0.183448483133226,1274092.54748821,12740925.4748821,0,0.188774725879681,3630.41792940914,9.63251566839577e-06
1.81,NaN,NaN,-0.00281957085350091,0,-0.998622578171854,-1,0.382998863255071,0.162159777232605,1935687.36085036,19356873.6085036,19356873.6085036,0.291566187876334,3630.41792940914,9.63251566839577e-06
