Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,G11,G22,rho,delta
8.9,NaN,NaN,-4.54361944848122e-06,1,-0.998447097583458,-1,-0.00116040208995144,-7.77129841534124e-05,1.81174605727743,18.1174605727743,0.030254107189572,-0.00115517539739376,0.0521344894247056,0.0343843372331791,0.603469502440754,0.0234695024407545
8.95,NaN,NaN,-4.54361944848122e-06,1,-0.998507942332327,-1,-0.00125537182500511,-9.73742832231655e-05,1.83553429279829,18.3553429279828,0.0395580487763091,-0.00116040208995144,0.050704670780377,0.0398999771412585,0.602185017414972,0.0221850174149718
9,NaN,NaN,-4.54361944848122e-06,0,-0.998566404814467,-1,-0.00145777165711171,1.38542686662486e-05,2.14478546012089,21.4478546012089,0.298001474792491,-0.00125537182500511,0.0443409950254146,0.0398078036630925,0.601167379087317,0.0211673790873173
9.05,NaN,NaN,-4.54361944848122e-06,1,-0.998622578171854,-1,-0.00110242104286486,-4.02770024817485e-06,2.9326744865952,29.326744865952,1.78075152180581,-0.00145777165711171,0.0371917997341358,0.0400987845968094,0.604167864169253,0.0241678641692533
9.1,NaN,NaN,-4.54361944848122e-06,1,-0.998676551914886,-1,-0.000983508445027407,-5.59404509072013e-05,1.6735221705109,16.735221705109,0.00623170108544235,-0.00110242104286486,0.0387895177295025,0.0370228262627257,0.603292382413257,0.0232923824132573
9.15,NaN,NaN,-4.54361944848122e-06,0,-0.99872841206321,-1,-0.00110820010552956,2.09780158253457e-05,1.32063308469074,13.2063308469074,0.203909041056883,-0.000983508445027407,0.0325539194931535,0.0370459038458558,0.601817280709967,0.0218172807099672
9.2,NaN,NaN,-4.54361944848122e-06,1,-0.998778241281131,-1,-0.00083082690938082,-2.18142230200796e-05,1.69749363400674,16.9749363400674,0.0125456129355782,-0.00110820010552956,0.0244451770072652,0.0384771659287597,0.601839797783028,0.0218397977830277
9.25,1,0.7,-3.35015799134785e-06,1,-0.998826119007838,-1,-0.000762024039465415,-7.07605265992356e-05,0.947015444612886,9.47015444612886,0,-0.00083082690938082,0.020591473957791,0.0353936307031754,0.603673415202697,0.023673415202697
9.3,NaN,NaN,-3.35015799134785e-06,1,-0.998872121582616,-1,-0.000934146521260422,-0.00013301818785306,0.788445071222525,7.88445071222525,0.0760419095210592,-0.000762024039465415,0.0143900166782391,0.0387164983850067,0.600863422515021,0.020863422515021
9.35,NaN,NaN,-3.35015799134785e-06,0,-0.998916322365245,-1,-0.00109936544362634,-1.99692757630764e-05,1.17632710547199,11.7632710547199,0.137082833318049,-0.000934146521260422,0.0123228089607253,0.0398383667658825,0.60050410519623,0.0205041051962303
9.4,NaN,NaN,-3.35015799134785e-06,1,-0.998958791851778,-1,-0.000954216299726789,-4.8898338192147e-05,1.66030898807754,16.6030898807754,0.994734753788701,-0.00109936544362634,0.0063335462872641,0.042011333091355,0.601142006213787,0.0211420062137872
9.45,NaN,NaN,-3.35015799134785e-06,1,-0.998999597785841,-1,-0.00107074711966224,-0.000111844562495074,1.24423597056371,12.4423597056371,0.203115716876489,-0.000954216299726789,0.00198949350255355,0.0391310239748054,0.597696806298403,0.017696806298403
9.5,NaN,NaN,-3.35015799134785e-06,0,-0.999038805265659,-1,-0.00118935150295215,-2.5524331639924e-06,1.55402280196046,15.5402280196046,0.75447120795269,-0.00107074711966224,0.0024382923476114,0.0388042479440403,0.597970858648423,0.017970858648423
9.55,NaN,NaN,-3.35015799134785e-06,0,-0.999076476846952,-1,-0.000955894834432366,5.80238506660438e-05,1.94834099492966,19.4834099492966,1.78730626293235,-0.00118935150295215,0.00750126248051182,0.0415761533400932,0.598782209623672,0.0187822096236719
9.6,NaN,NaN,-3.35015799134785e-06,1,-0.999112672641851,-1,-0.000796888592582349,-5.6198649112112e-05,1.27206841675492,12.7206841675492,0.246639656754194,-0.000955894834432366,0.0109047675705244,0.0364109865034561,0.59761487050088,0.0176148705008805
9.65,NaN,NaN,-3.35015799134785e-06,1,-0.99914745041401,-1,-0.000842557843586689,-9.60865871308094e-05,0.865173080368031,8.65173080368031,0.0200796986984222,-0.000796888592582349,0.0148164156616931,0.0339202941446994,0.598998570906576,0.0189985709065758
