Time,X1_1_pred,X1_2_pred,U_pred,Event_pred
1.9429,-4.80430137523066e-07,-1.95544651504301e-06,8.30423783132179e-10,1
1.9529,-1.44686328681278e-06,-1.75522234180372e-06,-1.24779640242081e-08,1
1.9629,-2.29047317047454e-06,-1.56547296723849e-06,-2.41492483265093e-08,1
1.9729,-3.01938353458764e-06,-1.38636382481112e-06,-3.42886001230084e-08,1
1.9829,-3.64160993393039e-06,-1.21796360830723e-06,-4.30001323091135e-08,1
1.9929,-4.16501390463664e-06,-1.06025501077816e-06,-5.03862640958003e-08,1
2.0029,-4.59726358326676e-06,-9.1314484237009e-07,-5.65471716113697e-08,1
2.0129,-4.94580031024503e-06,-7.76473525487167e-07,-6.15803186753571e-08,1
2.0229,-5.21781076569786e-06,-6.50023970454485e-07,-6.55800618485716e-08,1
2.0329,-5.4202041979312e-06,-5.33529838992129e-07,-6.86373240071185e-08,1
2.0429,-5.55959431877588e-06,-4.26683206422178e-07,-7.08393308573209e-08,1
2.0529,-5.64228545549574e-06,-3.29141636642187e-07,-7.22694049985578e-08,1
2.0629,-5.67426256561268e-06,-2.40534686546494e-07,-7.30068123483374e-08,1
2.0729,-5.66118473859403e-06,-1.60469858795367e-07,-7.3126655964923e-08,1
2.0829,-5.60838182663475e-06,-8.85380236552331e-08,-7.26998125343228e-08,1
2.0929,-5.52085386553645e-06,-2.43183320936376e-08,-7.17929070275339e-08,1
2.1029,-5.40327296574317e-06,3.26173565583109e-08,-7.04683212779774e-08,1
2.1129,-5.25998737276905e-06,8.27005082351543e-08,-6.87842324757179e-08,1
2.1229,-5.0950274153914e-06,1.26362384361107e-07,-6.67946778222253e-08,1
2.1329,-4.91211307894914e-06,1.64030923660558e-07,-6.45496418352518e-08,1
2.1429,-4.71466295976356e-06,1.96128010453631e-07,-6.20951630362314e-08,1
2.1529,-4.5058043749823e-06,2.23067104435993e-07,-5.94734569910282e-08,1
2.1629,-4.28838441995222e-06,2.4525120721314e-07,-5.672305290766e-08,1
2.1729,-4.06498178247677e-06,2.63071141279141e-07,-5.38789412207365e-08,1
2.1829,-3.837919139949e-06,2.76904117677886e-07,-5.09727298109298e-08,1
2.1929,-3.60927598132125e-06,2.87112569242406e-07,-4.80328067181066e-08,1
2.2029,-3.380901711139e-06,2.94043227057296e-07,-4.50845074082307e-08,1
2.2129,-3.15442890739859e-06,2.98026418614493e-07,-4.21502848463488e-08,1
2.2229,-2.93128661876747e-06,2.99375567018923e-07,-3.92498808105774e-08,1
2.2329,-2.71271359971698e-06,2.98386871534158e-07,-3.64004970548039e-08,1
2.2429,-2.49977139435655e-06,2.95339150727005e-07,-3.36169650906751e-08,1
2.2529,-2.29335719122567e-06,2.90493830462747e-07,-3.09119135123405e-08,1
2.2629,-2.09421638200049e-06,2.84095060009425e-07,-2.82959319303981e-08,1
2.2729,-1.90295476701877e-06,2.76369940521341e-07,-2.57777307146519e-08,1
2.2829,-1.72005035973316e-06,2.67528851180706e-07,-2.33642958688189e-08,1
2.2929,-1.54586475068907e-06,2.57765859275223e-07,-2.10610384744272e-08,1
2.3029,-1.38065399941027e-06,2.4725920147213e-07,-1.88719382460959e-08,1
2.3129,-1.22457902968806e-06,2.36171824510655e-07,-1.67996808364785e-08,1
2.3229,-1.07771551023507e-06,2.24651974470303e-07,-1.4845788616713e-08,1
2.3329,-9.4006320850939e-07,2.12833824678247e-07,-1.30107447376072e-08,1
2.3429,-8.11554810770295e-07,2.00838133192033e-07,-1.12941103483722e-08,1
2.3529,-6.92064206121177e-07,1.88772921631394e-07,-9.69463491387738e-09,1
2.3629,-5.81414236461632e-07,1.76734167933181e-07,-8.21035962853955e-09,1
2.3729,-4.79383917938194e-07,1.64806506364724e-07,-6.8387139754732e-09,1
2.3829,-3.85715142684284e-07,1.53063928852396e-07,-5.57660552381829e-09,1
2.3929,-3.00118872405006e-07,1.41570482363042e-07,-4.4205030956307e-09,1
2.4029,-2.22280837721967e-07,1.30380957716121e-07,-3.3665134667615e-09,1
2.4129,-1.5186675917744e-07,1.19541565803787e-07,-2.41045179415596e-09,1
2.4229,-8.85271074348769e-08,1.09090597755329e-07,-1.54790598535245e-09,1
2.4329,-3.19014215324928e-08,9.90590661016945e-08,-7.74295245025309e-10,1
2.4429,1.83777949243681e-08,8.94713244763645e-08,-8.49230485545976e-11,1
2.4529,6.26815789818277e-08,8.03456638314427e-08,5.24975195836483e-10,1
2.4629,1.01381393791476e-07,7.16948835537454e-08,1.06018952652532e-09,1
2.4729,1.34846372814249e-07,6.35268362361989e-08,1.52549757428527e-09,1
2.4829,1.63440901171214e-07,5.58449451964011e-08,1.92563119645465e-09,1
2.4929,1.87522512591891e-07,4.86486941382598e-08,2.26524732109735e-09,1
2.5029,2.07440080615111e-07,4.19340886257594e-08,2.54890272444429e-09,1
2.5129,2.23532283033536e-07,3.56940892817163e-08,2.78103246839766e-09,1
2.5229,2.36126319023106e-07,2.99190168405089e-08,2.96593172995806e-09,1
2.5329,2.45536858946317e-07,2.45969293738357e-08,3.10774076087515e-09,1
2.5429,2.52065207447997e-07,1.97139721742232e-08,3.21043272342278e-09,1
2.5529,2.5599866116008e-07,1.52547009238886e-08,3.27780415676665e-09,1
2.5629,2.57610043084763e-07,1.12023788982764e-08,3.31346783775429e-09,1
2.5729,2.57157396521409e-07,7.53924905570068e-09,3.32084780995104e-09,1
2.5829,2.54883822231006e-07,4.24678194856879e-09,3.30317636522673e-09,1
2.5929,2.51017443382862e-07,1.30590045913217e-09,3.2634927730325e-09,1
2.6029,2.45771483692931e-07,-1.30281758497392e-09,3.20464356357521e-09,1
2.6129,2.3934444503366e-07,-3.59895782158292e-09,3.1292841822916e-09,1
2.6229,2.31920371664578e-07,-5.60210767131875e-09,3.03988184424807e-09,1
2.6329,2.23669189094801e-07,-7.33171342655004e-09,2.93871942826058e-09,1
2.6429,2.14747106437798e-07,-8.80695497222737e-09,2.8279002615674e-09,1
2.6529,2.05297071950396e-07,-1.00466370028153e-08,2.70935365672971e-09,1
2.6629,1.95449272258154e-07,-1.10690956113075e-08,2.58484107302574e-09,1
2.6729,1.85321666554434e-07,-1.18921191449093e-08,2.45596278489471e-09,1
2.6829,1.7502054781795e-07,-1.25328822464634e-08,2.32416494993772e-09,1
2.6929,1.64641123820996e-07,-1.30078920302109e-08,2.19074697856023e-09,1
2.7029,1.54268111396097e-07,-1.33329453742346e-08,2.05686911651962e-09,1
2.7129,1.43976338091172e-07,-1.35230963491681e-08,1.92356016039929e-09,1
2.7229,1.33831345971445e-07,-1.35926328428195e-08,1.79172523435478e-09,1
2.7329,1.23889992919706e-07,-1.35550614826084e-08,1.66215356435575e-09,1
2.7429,1.14201047344789e-07,-1.34231000016089e-08,1.53552619357562e-09,1
2.7529,1.04805772731382e-07,-1.32086762390003e-08,1.41242358955607e-09,1
2.7629,9.57384989526945e-08,-1.29229330114111e-08,1.29333310029833e-09,1
2.7729,8.70271777216006e-08,-1.25762381375718e-08,1.17865622251199e-09,1
2.7829,7.86939199763571e-08,-1.21781989445217e-08,1.06871565089245e-09,1
2.7929,7.07555133846518e-08,-1.1737680629008e-08,9.63762082510236e-10,1
2.8029,6.32239185056085e-08,-1.12628278924018e-08,8.63980755190332e-10,1
2.8129,5.61067424745258e-08,-1.07610893111862e-08,7.69497703151982e-10,1
2.8229,4.94076893707813e-08,-1.0239243947641e-08,6.80385717182708e-10,1
2.8329,4.31269866967474e-08,-9.70342974658223e-09,5.96670000251624e-10,1
2.8429,3.72617876360828e-08,-9.15917330376405e-09,5.18333512742638e-10,1
2.8529,3.18065489747528e-08,-8.61142062970422e-09,4.45322004425461e-10,1
2.8629,2.6753384758994e-08,-8.06456856915233e-09,3.77548732899529e-10,1
2.8729,2.20923959325815e-08,-7.52249657112143e-09,3.14898870560871e-10,1
2.8829,1.78119763426051e-08,-6.98859853729337e-09,2.5723360417304e-10,1
2.8929,1.38990956299072e-08,-6.46581450766119e-09,2.04393932888646e-10,1
2.9029,1.03395596287738e-08,-5.95666197147329e-09,1.56204172085632e-10,1
2.9129,7.11824899176094e-09,-5.463266618897e-09,1.12475171670217e-10,1
2.9229,4.21933683100606e-09,-4.98739237433917e-09,7.30072585733976e-11,1
2.9329,1.62648622830783e-09,-4.53047057607484e-09,3.75929140472702e-11,1
2.9429,-6.7697148609483e-10,-4.09362818877976e-09,6.01919706723652e-12,1
2.9529,-2.70787675056148e-09,-3.67771495578402e-09,-2.19300743176328e-11,1
