Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
0,NaN,NaN,0,0,0,0,-0.4,-0.4,3.09753476654012,0,2.58127897211677,0,0.1,0.0264483458523061,0.236542460684385,0,0
0.05,1,0.05,-1.08777400034511e-07,1,-0.0399786803111636,-0.327477394808705,-1.338,-0.180000000253049,3.09753476654012,2.58127897211677,0,-0.4,0.100000001135763,0.00182710018159275,0.243321078053731,0.69475086082886,0.11475086082886
0.1,1,0.05,8.4780724517521e-07,1,-0.0599281035291435,-0.469945198933038,-1.78131000063262,-0.0230999998443647,17.4793635792277,14.566136316023,0,-1.338,0.100000004399408,0.0291121526310084,0.237928353122107,0.70958381412295,0.12958381412295
0.15,NaN,NaN,8.4780724517521e-07,1,-0.0798297691111314,-0.591519395431817,-1.83015345024037,0.0775155005335232,30.4180890099401,25.3484075082834,1.76861089772486,-1.78131000063262,0.100000004399408,0.0537679747548144,0.262003102662455,0.706902776499788,0.126902776499789
0.2,NaN,NaN,8.4780724517521e-07,1,-0.0996679946249558,-0.69106946983293,-1.62721393165536,0.130265423374614,32.1585092131264,26.7987576776053,2.471563997339,-1.83015345024037,0.100000004399408,0.0848489747734402,0.25874685150665,0.704655657204025,0.124655657204025
0.25,NaN,NaN,8.4780724517521e-07,1,-0.119427298534386,-0.7698665359089,-1.29341430356055,0.146493409073356,25.5392374919813,21.2826979099844,1.44914915152754,-1.62721393165536,0.100000004399408,0.122046976071772,0.253416029453293,0.709805633489157,0.129805633489157
0.3,NaN,NaN,8.4780724517521e-07,1,-0.139092447878458,-0.830578868538528,-0.920713709359359,0.137917420733562,16.2395816253427,13.5329846877856,0.882689772613549,-1.29341430356055,0.100000004399408,0.132553690832062,0.236736947591217,0.701450163652216,0.121450163652216
0.35,1,0.25,6.08282231137925e-07,1,-0.158648504297499,-0.876393067472823,-0.571316588978658,0.114994397133668,8.30788666850658,6.92323889042215,0,-0.920713709359359,0.100000005373838,0.182872004732641,0.223492389501362,0.721152927213521,0.141152927213521
0.4,1,0.05,3.69864253909183e-07,1,-0.17808086811733,-0.910424593900427,-0.280974013199593,0.086063029542966,3.25607698245076,2.71339748537564,0,-0.571316588978658,0.100000005804678,0.209122749407043,0.235281241849224,0.703444081668746,0.123444081668746
0.45,1,0.05,1.86169422587602e-07,1,-0.197375320224904,-0.935409070603099,-0.0644115692761802,0.0570802172548662,0.828430149043284,0.69035845753607,0,-0.280974013199593,0.100000006103862,0.232854747921013,0.236827380354161,0.713328376567527,0.133328376567527
0.5,1,0.05,4.43185715965322e-08,1,-0.216518061493029,-0.953594123708712,0.0786110317073664,0.0317606891719806,0.0714750076280486,0.0595625063567072,0,-0.0644115692761802,0.100000006271638,0.257559390836453,0.213343471097014,0.704913686828866,0.124913686828866
0.55,1,0.05,-4.80357256749759e-08,0,-0.235495749538498,-0.966747287784237,0.157619699478781,0.0119497905988357,0.069119204446006,0.0575993370383383,0,0.0786110317073664,0.100000006345791,0.26420553895918,0.213573826960187,0.70153435725039,0.12153435725039
0.6,1,0.05,-9.95172646699414e-08,1,-0.254295532626391,-0.976217736711226,0.186706077478476,-0.00190608703058209,0.239546192443987,0.199621827036656,0,0.157619699478781,0.100000006369121,0.260993315243608,0.179215814481639,0.703285536423121,0.123285536423121
0.65,NaN,NaN,-9.95172646699414e-08,0,-0.272905080563133,-0.983014274296711,0.181007329514629,-0.0102883523650781,0.334133959700404,0.278444966417003,0.00831118528112972,0.186706077478476,0.100000006369121,0.285871253958038,0.198245776930851,0.688574808418066,0.108574808418066
0.7,NaN,NaN,-9.95172646699414e-08,1,-0.291312612451591,-0.987880397016832,0.15438141195436,-0.0141945395063438,0.315016802686643,0.262514002238869,0.00838035457224998,0.181007329514629,0.100000006369121,0.304358150806049,0.176954212098233,0.68936967159712,0.10936967159712
0.75,NaN,NaN,-9.95172646699414e-08,1,-0.309506921212638,-0.991358532960176,0.118123156128729,-0.0148163369357527,0.230353785078537,0.191961487565448,0.00564177573597551,0.15438141195436,0.100000006369121,0.302018857319081,0.175673133134252,0.686285434111173,0.106285434111173
0.8,1,0.2,-7.45448809830051e-08,0,-0.327477394808705,-0.993841590757045,0.0804916980087037,-0.0133143300015568,0.135839086061277,0.113199238384397,0,0.118123156128729,0.100000006377174,0.367833306618584,0.152500012927312,0.690352733538446,0.110352733538446
0.85,1,0.05,-5.07306010630445e-08,1,-0.345214034135521,-0.995612733286583,0.0468034145147681,-0.01068174593406,0.0638047164649516,0.0531705970541263,0,0.0804916980087037,0.100000006382158,0.365706941210966,0.143049780816195,0.687010414134014,0.107010414134014
0.9,1,0.05,-2.97053579568393e-08,1,-0.362707467578051,-0.996875298099342,0.0198650326070442,-0.00768103944970186,0.0220983866345551,0.0184153221954626,0,0.0468034145147681,0.100000006386171,0.370523802305321,0.149691671879956,0.687997980710758,0.107997980710758
