Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
0,NaN,NaN,0,0,0,0,-4,-4,1271716.55565706,0,1211158.62443529,0,0.6,0.0304115941263248,0.26698051596637,0,0
0.05,1,0.05,-0.349167048562084,1,-0.0399786803111636,-0.327477394808705,-13.38,-1.79913179426492,1271716.55565706,1211158.62443529,0,-4,0.60000622389007,0.00156049347903816,0.275365434647149,0.709559179790248,0.129559179790248
0.1,NaN,NaN,-0.349167048562084,1,-0.0599281035291435,-0.469945198933038,-17.8109294856623,-0.230044255234761,14939310.4848263,14227914.7474536,7442732.34426202,-13.38,0.60000622389007,0.0320207623994597,0.254139197087365,0.712688988943029,0.132688988943029
0.15,1,0.1,-1.7186806467321,1,-0.0798297691111314,-0.591519395431817,-18.2969854763209,0.775917640869292,26956442.3769627,25672802.263774,0,-17.8109294856623,0.600089754498591,0.0588737149493094,0.274720041790281,0.718463067805263,0.138463067805263
0.2,NaN,NaN,-1.7186806467321,1,-0.0996679946249558,-0.69106946983293,-16.265706446766,1.30311129300591,28706804.2427156,27339813.5644911,33346.0832035174,-18.2969854763209,0.600089754498591,0.0801209702015846,0.224308290914026,0.697461256645961,0.117461256645961
0.25,NaN,NaN,-1.7186806467321,1,-0.119427298534386,-0.7698665359089,-12.9265996820175,1.46505513878258,22833732.2496261,21746411.6663106,180702.119875717,-16.265706446766,0.600089754498591,0.119436743653039,0.233377447441191,0.69582393666829,0.11582393666829
0.3,NaN,NaN,-1.7186806467321,1,-0.139092447878458,-0.830578868538528,-9.19932883665091,1.37898322409114,14506130.8756205,13815362.7386862,1848392.77203962,-12.9265996820175,0.600089754498591,0.152114748201813,0.212239971077527,0.70598062394331,0.12598062394331
0.35,1,0.2,-0.824630343556526,1,-0.158648504297499,-0.876393067472823,-5.7058741322398,1.14952930727479,7395867.53453231,7043683.36622125,0,-9.19932883665091,0.600119810737497,0.159977946948599,0.231730986509238,0.69618818624385,0.11618818624385
0.4,NaN,NaN,-0.824630343556526,1,-0.17808086811733,-0.910424593900427,-2.80352149339162,0.860051789219623,2873097.82508337,2736283.64293654,1000614.21357273,-5.7058741322398,0.600119810737497,0.210353979745851,0.234327795067875,0.709583031923945,0.129583031923945
0.45,1,0.1,-0.242823869726628,1,-0.197375320224904,-0.935409070603099,-0.639374412875605,0.570148230191384,708384.456222188,674651.86306875,0,-2.80352149339162,0.600137078452301,0.234614427321829,0.24041804827622,0.701831696937775,0.121831696937776
0.5,1,0.05,-0.0473687297899115,1,-0.216518061493029,-0.953594123708712,0.789193034667232,0.316908369069808,42446.8894040087,40425.6089561987,0,-0.639374412875605,0.600139074116985,0.236494641362535,0.195298459598918,0.716004267821203,0.136004267821203
0.55,1,0.05,0.0826621544187623,1,-0.235495749538498,-0.966747287784237,1.57751799216842,0.118807461473273,50407.3347310775,48006.9854581691,0,0.789193034667232,0.600139950729603,0.281948630787958,0.210354983013434,0.709846862567215,0.129846862567215
