Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
0,NaN,NaN,0,0,0,0,-4,-4,2868190868.93823,0,28681908.6893823,0,0.5,0.0284181307514177,0.274155490318614,0,0
0.1,1,0.1,-0.00982315172537602,1,-0.0399786803111636,-0.327477394808705,-22.76,0.401900079188384,2868190868.93823,28681908.6893823,0,-4,0.494347042226586,0.0329507880203592,0.27958501839193,0.69818658220039,0.11818658220039
0.2,1,0.1,-0.0617390729679058,1,-0.0599281035291435,-0.469945198933038,-20.5228996040581,2.27787559613619,100629739636.781,1006297396.36781,0,-22.76,0.324593208369122,0.0888443030032615,0.235631663874365,0.709529251968304,0.129529251968304
0.3,NaN,NaN,-0.0617390729679058,1,-0.0798297691111314,-0.591519395431817,-8.92829262733655,2.05415348005917,83204233647.8335,832042336.478335,8962944.38271763,-20.5228996040581,0.324593208369122,0.127951889310851,0.245405086443416,0.709258936341771,0.129258936341771
0.4,1,0.2,-0.0227701232879466,1,-0.0996679946249558,-0.69106946983293,1.43175769923264,0.894685219224637,16118673711.6789,161186737.116789,0,-8.92829262733655,0.188295658459869,0.199328242380965,0.232936842014713,0.705249123589988,0.125249123589988
0.5,1,0.1,0.00454719608492538,1,-0.119427298534386,-0.7698665359089,5.8908662183635,-0.141321317315574,369700403.2289,3697004.032289,0,1.43175769923264,-0.0221148345974396,0.239232187565932,0.201481485327853,0.71386091316133,0.13386091316133
0.6,1,0.1,0.0159082510968462,1,-0.139092447878458,-0.830578868538528,5.125350969602,-0.587226122059824,6748630568.31354,67486305.6831354,0,5.8908662183635,0.0487542441754556,0.301556001757398,0.18371335135028,0.70750073522711,0.12750073522711
0.7,NaN,NaN,0.0159082510968462,0,-0.158648504297499,-0.876393067472823,2.13796684960686,-0.509022580089506,5192857268.34062,51928572.6834062,1059493.65517582,5.125350969602,0.0487542441754556,0.294174355598565,0.185433201927255,0.704763447907317,0.124763447907317
0.8,1,0.2,0.00526287095680854,1,-0.17808086811733,-0.910424593900427,-0.428525719336742,-0.211916532685625,925779801.310847,9257798.01310847,0,2.13796684960686,0.0409946300827263,0.329223823031025,0.163133357441694,0.682190903330921,0.102190903330922
0.9,1,0.1,-0.00128305514311792,1,-0.197375320224904,-0.935409070603099,-1.4838231255715,0.044733406131017,33410356.7788944,334103.567788944,0,-0.428525719336742,0.0163450098740056,0.414158327310215,0.128674401716686,0.692760773023786,0.112760773023786
1,1,0.1,-0.00382751379936315,1,-0.216518061493029,-0.953594123708712,-1.2453178636607,0.150255183693119,428634066.887587,4286340.66887587,0,-1.4838231255715,0.0119550850184586,0.382628642716143,0.132527933060289,0.676863664377814,0.0968636643778142
1.1,1,0.1,-0.00310971876288711,1,-0.235495749538498,-0.966747287784237,-0.481588766558501,0.1263842617343,306913635.333087,3069136.35333087,0,-1.2453178636607,0.0118163635529412,0.441485608609297,0.109855627633768,0.670767606911545,0.0907676069115453
1.2,1,0.1,-0.00113327921684966,1,-0.254295532626391,-0.976217736711226,0.155148429778585,0.0499833895726102,47211617.924657,472116.17924657,0,-0.481588766558501,0.0107400170358589,0.467804418500933,0.0866799700118827,0.656459805146605,0.0764598051466052
1.3,1,0.1,0.000416626147913729,1,-0.272905080563133,-0.983014274296711,0.40351389334385,-0.0137204145249114,4453284.72376626,44532.8472376626,0,0.155148429778585,0.0103597574083079,0.469944209147605,0.0622618644688916,0.646428171834646,0.0664281718346457
1.4,1,0.1,0.00097843684585254,1,-0.291312612451591,-0.987880397016832,0.330876681785854,-0.0385807454675332,31719906.4294739,317199.064294739,0,0.40351389334385,0.0103199348767344,0.47368506567301,0.0378644838398094,0.636896689612415,0.0568966896124152
1.5,1,0.1,0.000773695161020804,1,-0.309506921212638,-0.991358532960176,0.134664187630329,-0.0313271660877004,21649946.4615804,216499.464615804,0,0.330876681785854,0.0103170216298114,0.431642661709332,0.0215956869463858,0.627443226160813,0.0474432261608133
1.6,1,0.1,0.000301347631899968,0,-0.327477394808705,-0.993841590757045,-0.023318284684476,-0.0115989466567109,3668800.14495507,36688.0014495507,0,0.134664187630329,0.0102953972101575,0.432275125388062,0.0032780430184515,0.619242496533455,0.039242496533455
1.7,1,0.1,-6.30578218401623e-05,0,-0.345214034135521,-0.995612733286583,-0.0810798351211856,0.00419061127818166,98905.3852391002,989.053852391002,0,-0.023318284684476,0.0102819196390361,0.458596026279388,0.0164167815669273,0.625279335142661,0.0452793351426612
1.8,1,0.1,-0.00019469967283488,1,-0.362707467578051,-0.996875298099342,-0.0593159803790655,0.00993996084670173,1284681.2998555,12846.812998555,0,-0.0810798351211856,0.0102801098657038,0.392625060170121,0.0305778084880183,0.633601567411578,0.0536015674115776
1.9,1,0.1,-0.000139837991385889,1,-0.379948962255225,-0.997774927934279,-0.00902301634176619,0.00780712194540713,702603.121638029,7026.03121638029,0,-0.0593159803790655,0.0102798760850994,0.422144489311136,0.0502556074085949,0.641134582583867,0.061134582583867
2,1,0.1,-1.73987057481172e-05,0,-0.396930432005078,-0.99841575172321,0.0301028235486871,0.00289299666078121,19204.7810259664,192.047810259664,0,-0.00902301634176619,0.0102785720113784,0.374350903892218,0.0689990629317822,0.643281991928496,0.0632819919284964
2.1,1,0.1,7.65601786908885e-05,1,-0.413644442187135,-0.998872121582616,0.0442667786171063,-0.00108163709565782,172797.284889129,1727.97284889129,0,0.0301028235486871,0.010277773518978,0.317506865341906,0.0815682226260301,0.646501561762829,0.0665015617628294
2.2,1,0.1,0.000109628508810061,1,-0.430084211401979,-0.999197079104834,0.0384159253526462,-0.00250937428893971,381106.771697135,3811.06771697135,0,0.0442667786171063,0.0102776657391341,0.343032145026215,0.0836782889651265,0.648901059954916,0.0689010599549158
2.3,1,0.1,9.61031783298091e-05,1,-0.44624361024878,-0.999428438598316,0.0254848946544211,-0.0019652658539596,289102.341893052,2891.02341893052,0,0.0384159253526462,0.0102776489342331,0.303014131596256,0.0996007234003069,0.662391907648892,0.0823919076488923
2.4,1,0.1,6.3782562633328e-05,1,-0.46211715726001,-0.99959314604389,0.0154037164380789,-0.000731495974748716,127503.186476459,1275.03186476459,0,0.0254848946544211,0.0102775632023701,0.279646267430175,0.125115213314702,0.664707679611631,0.0847076796116306
2.5,1,0.1,3.87935709412299e-05,1,-0.477700012168498,-0.999710396447816,0.0115921993999546,0.000212130088468606,46333.728055163,463.33728055163,0,0.0154037164380789,0.0102775103381006,0.25477002113854,0.111594563838841,0.663788850125934,0.0837888501259337
2.6,1,0.1,2.96798648563702e-05,1,-0.492987966675324,-0.999793860182703,0.012536927848298,0.000538811674715401,25945.7541111062,259.457541111062,0,0.0115921993999546,0.0102775025926219,0.186783848842151,0.114781885921487,0.663617777671993,0.0836177776719933
2.7,NaN,NaN,2.96798648563702e-05,1,-0.507977432897896,-0.999853271436724,0.0151056169433921,0.000414112060119902,30224.068069571,302.24068069571,1.64687007764771,0.012536927848298,0.0102775025926219,0.172131103508249,0.1219888472124,0.65750475586552,0.0775047558655196
2.8,1,0.2,3.85448630582161e-05,1,-0.522665429685821,-0.999895560754711,0.0170251210745577,0.000157461247581527,43990.1026992167,439.901026992167,0,0.0151056169433921,0.0102774963710427,0.126668009039653,0.139899480570419,0.659859866461795,0.0798598664617947
2.9,1,0.1,4.28738675494447e-05,1,-0.537049566998035,-0.999925662125794,0.0176421761017197,6.76057215773994e-07,56049.634479406,560.49634479406,0,0.0170251210745577,0.0102774944506565,0.0870012624742987,0.127070512102432,0.65421103823756,0.0742110382375605
