Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
0,NaN,NaN,0,0,0,0,-0.4,-0.4,62819.5518033982,0,52349.6265028319,0,0.1,0.0267816736496116,0.243337370312831,0,0
0.05,1,0.05,0,1,-0.0399786803111636,-0.327477394808705,-1.338,-0.18,62819.5518033982,52349.6265028319,0,-0.4,0.100023028170603,0.00175675156861887,0.25153733021728,0.715146199358921,0.135146199358921
0.1,1,0.05,0,1,-0.0599281035291435,-0.469945198933038,-1.78131,-0.0231,737266.587709988,614388.823091656,0,-1.338,0.100164139150702,0.0308551559210992,0.260378162460859,0.704188086463571,0.124188086463571
0.15,NaN,NaN,0,1,-0.0798297691111314,-0.591519395431817,-1.83015345,0.0775155,1330567.96277246,1108806.63564372,73561.4199548908,-1.78131,0.100164139150702,0.0631396430271355,0.278166451840578,0.71235611341856,0.13235611341856
0.2,NaN,NaN,0,1,-0.0996679946249558,-0.69106946983293,-1.62721393275,0.1302654225,1417294.51433063,1181078.76194219,94178.7818061354,-1.83015345,0.100164139150702,0.0912296549654365,0.220742879381784,0.716427845866254,0.136427845866254
0.25,NaN,NaN,0,1,-0.119427298534386,-0.7698665359089,-1.29341430683625,0.1464934078875,1127648.35000737,939706.958339472,37566.2097465516,-1.62721393275,0.100164139150702,0.124669548450176,0.268667699996311,0.709054815010092,0.129054815010092
0.3,NaN,NaN,0,1,-0.139092447878458,-0.830578868538528,-0.920713715583318,0.137917419285562,716648.557247808,597207.13103984,3436.5244723046,-1.29341430683625,0.100164139150702,0.150988049626509,0.262735839891787,0.720479063949998,0.140479063949998
0.35,1,0.25,0,1,-0.158648504297499,-0.876393067472823,-0.571316598791495,0.114994395421947,365567.420707904,304639.517256587,0,-0.920713715583318,0.100189067644237,0.186959376941155,0.215050823798104,0.701781739304373,0.121781739304373
0.4,1,0.05,0,1,-0.17808086811733,-0.910424593900427,-0.28097402724267,0.0860630276505484,142131.380314141,118442.816928451,0,-0.571316598791495,0.100208002837937,0.175514948696999,0.208703228946045,0.716919725586797,0.136919725586797
0.45,1,0.05,0,1,-0.197375320224904,-0.935409070603099,-0.0644115879800858,0.0570802151874077,35106.8497600321,29255.7081333601,0,-0.28097402724267,0.100221151504084,0.225785909204128,0.228828188503539,0.696077012658399,0.116077012658399
0.5,1,0.05,0,1,-0.216518061493029,-0.953594123708712,0.0786110079283338,0.0317606869927081,2122.78494336674,1768.98745280562,0,-0.0644115879800858,0.100228510178434,0.249361714753128,0.206342289630405,0.71206049992369,0.13206049992369
0.55,1,0.05,0,1,-0.235495749538498,-0.966747287784237,0.157619670370462,0.0119497930999374,2468.20677981911,2056.83898318259,0,0.0786110079283338,0.100231745192563,0.249993316487983,0.206294974741228,0.705045998220065,0.125045998220066
0.6,1,0.05,0,1,-0.254295532626391,-0.976217736711226,0.186706054768454,-0.00190608696855444,10317.7673809934,8598.13948416113,0,0.157619670370462,0.100232746613312,0.291505687834325,0.18533716814203,0.71394315521408,0.13394315521408
0.65,NaN,NaN,0,1,-0.272905080563133,-0.983014274296711,0.181007307073225,-0.0102883462226999,14672.1435373809,12226.7862811508,325.390634535242,0.186706054768454,0.100232746613312,0.318965755877552,0.208477051143129,0.700679170496303,0.120679170496303
0.7,NaN,NaN,0,1,-0.291312612451591,-0.987880397016832,0.154381404981109,-0.0141945384650112,13897.6436054941,11581.369671245,237.387792675685,0.181007307073225,0.100232746613312,0.312255242248205,0.178418845219644,0.692068650201518,0.112068650201518
0.75,NaN,NaN,0,1,-0.309506921212638,-0.991358532960176,0.118123151793676,-0.0148163394815611,10171.3259325816,8476.10494381797,21.7336096054871,0.154381404981109,0.100232746613312,0.30694142598418,0.176697792300638,0.697149390254227,0.117149390254227
0.8,1,0.2,0,1,-0.327477394808705,-0.993841590757045,0.0804916873308047,-0.0133143273304643,5990.36020469621,4991.96683724684,0,0.118123151793676,0.100232970151915,0.325762471534057,0.161139105969763,0.697333028521366,0.117333028521366
0.85,1,0.05,0,1,-0.345214034135521,-0.995612733286583,0.0468034105679899,-0.0106817480317724,2802.0873280362,2335.0727733635,0,0.0804916873308047,0.100233188686778,0.396921663454599,0.163619822473907,0.690802731381124,0.110802731381124
0.9,1,0.05,0,1,-0.362707467578051,-0.996875298099342,0.0198650234357189,-0.00768104454428569,958.885489555547,799.071241296289,0,0.0468034105679899,0.100233364968491,0.350521298369346,0.128664743878749,0.685022997556863,0.105022997556863
0.95,1,0.05,0,1,-0.379948962255225,-0.997774927934279,0.000563086957826094,-0.00483377344392879,178.511002687909,148.759168906591,0,0.0198650234357189,0.100233478348578,0.423454436141192,0.124444542819751,0.675066760075217,0.0950667600752171
1,1,0.05,0,1,-0.396930432005078,-0.99841575172321,-0.011524162086785,-0.0024450410698557,1.2541611717048,1.045134309754,0,0.000563086957826094,0.100233536941391,0.37629906881628,0.126714372716644,0.685874179305515,0.105874179305515
1.05,1,0.05,0,1,-0.413644442187135,-0.998872121582616,-0.0175791439509903,-0.0006463124305886,54.1384805966857,45.1154004972381,0,-0.011524162086785,0.100233560136317,0.453314067435973,0.115401516899014,0.6657317289548,0.0857317289548001
1.1,1,0.05,0,1,-0.430084211401979,-0.999197079104834,-0.0191070293077069,0.000555800982255217,129.101625886646,107.584688238872,0,-0.0175791439509903,0.100233566073255,0.38166262957722,0.0953256596389069,0.66581009153392,0.0858100915339202
1.15,NaN,NaN,0,1,-0.44624361024878,-0.999428438598316,-0.0176219917055303,0.00123325195651295,154.138097095926,128.448414246605,0.969301539820187,-0.0191070293077069,0.100233566073255,0.42270979427616,0.0924972383856125,0.659620466367733,0.0796204663677331
1.2,NaN,NaN,0,1,-0.46211715726001,-0.99959314604389,-0.0144507518557203,0.00149772556353299,132.019161714983,110.015968095819,0.123210778329731,-0.0176219917055303,0.100233566073255,0.462204818224172,0.0807314692934591,0.662694568477329,0.0826945684773291
1.25,NaN,NaN,0,0,-0.477700012168498,-0.999710396447816,-0.0106341841876092,0.00147140037455251,89.3031033001043,74.4192527500869,3.20237597087017,-0.0144507518557203,0.100233566073255,0.426737375574913,0.0797363022266646,0.660940748998083,0.0809407489980826
1.3,1,0.2,0,1,-0.492987966675324,-0.999793860182703,-0.00690251233028987,0.00126740939665671,48.6646717329709,40.5538931108091,0,-0.0106341841876092,0.100233573170171,0.452708384620395,0.0643027183833403,0.65517815764969,0.0751781576496898
1.35,1,0.05,0,1,-0.507977432897896,-0.999853271436724,-0.00369947627699664,0.000978830314842851,20.676840149193,17.2307001243275,0,-0.00690251233028987,0.100233575324449,0.464305691723601,0.0508937424442002,0.646799778488239,0.0667997784882386
1.4,1,0.05,0,0,-0.522665429685821,-0.999895560754711,-0.00123390310850453,0.000674388971271257,6.0344096887207,5.02867474060058,0,-0.00369947627699664,0.100233576921346,0.433190890332583,0.0447203728739161,0.644494144412184,0.0644941444121841
1.45,1,0.05,0,1,-0.537049566998035,-0.999925662125794,0.00045823883521614,0.000398889641060855,0.714310869548433,0.595259057957028,0,-0.00123390310850453,0.100233577873203,0.448720738968692,0.0310677123955581,0.637882669100097,0.0578826691000975
1.5,1,0.05,0,1,-0.551128028538147,-0.999947087940426,0.0014531717436922,0.00017653287876962,0.0822449046309861,0.0685374205258218,0,0.00045823883521614,0.100233578324797,0.397383170070209,0.0244205802818045,0.625739426662949,0.0457394266629492
1.55,1,0.05,0,1,-0.564899552846225,-0.999962338479094,0.00188723808189779,1.56078522002004e-05,0.87123523057955,0.726029358816292,0,0.0014531717436922,0.100233578482741,0.442555211493298,0.012239564558192,0.627130351305117,0.0471303513051168
1.6,NaN,NaN,0,1,-0.578363413044506,-0.999973193501615,0.0019168215219888,-8.65579779947891e-05,1.49463937125695,1.24553280938079,0.0707809653499,0.00188723808189779,0.100233578482741,0.393508147467617,0.00370158924418762,0.618549515701034,0.0385495157010341
1.65,NaN,NaN,0,1,-0.591519395431817,-0.999980919856282,0.00169084246939188,-0.000139120065096835,1.5554395378157,1.29619961484642,0.0844676271324494,0.0019168215219888,0.100233578482741,0.421126786781721,0.00584521419685969,0.617896499232088,0.0378964992320879
1.7,NaN,NaN,0,1,-0.604367777117164,-0.999986419282604,0.00133458809430284,-0.000154102156018011,1.21803256693746,1.01502713911455,0.0273395836404763,0.00169084246939188,0.100233578482741,0.428116071754732,0.0147885411039627,0.626299331026227,0.0462993310262271
1.75,NaN,NaN,0,1,-0.616909302877065,-0.999990333629477,0.000942659763786293,-0.000143780482724147,0.763303570821643,0.636086309018036,0.0063653191853205,0.00133458809430284,0.100233578482741,0.46610928222643,0.0267666931840563,0.632907566503541,0.0529075665035412
1.8,1,0.25,0,1,-0.629145161414036,-0.999993119754748,0.000578495258156993,-0.000119023229551388,0.38339611497059,0.319496762475492,0,0.000942659763786293,0.10023357852016,0.376783745195522,0.0302846445913376,0.634438759544445,0.054438759544445
1.85,1,0.05,0,1,-0.641076961185346,-0.999995102840761,0.000278044707987737,-8.84363776835439e-05,0.145851161096218,0.121542634246848,0,0.000578495258156993,0.100233578540723,0.434823002170433,0.0388704029179969,0.641244881205722,0.0612448812057215
