Time,Event,EventTime,U,Beta,G1_1,G1_2,X1_1,X1_2,XX1,SS,gg1,z1,chi,G11,G22,rho,delta
0,NaN,NaN,0,0,0,0,-4,-4,374377588.011454,0,24958505.8674303,0,0.1,0.0267296499293345,0.24092850727151,0,0
0.05,1,0.05,-0.0182528487368279,1,-0.0399786803111636,-0.327477394808705,-13.38,-1.79905196894978,374377588.011454,24958505.8674303,0,-4,0.0939756420842194,0.00164236982171977,0.254044892012032,0.713684387611718,0.133684387611718
0.1,1,0.05,-0.0675725007333314,1,-0.0599281035291435,-0.469945198933038,-17.8107299223744,-0.229597865363525,4390896382.22777,292726425.481851,0,-13.38,0.0728212176685453,0.0315629138988055,0.233429784344686,0.700750791959026,0.120750791959026
0.15,NaN,NaN,-0.0675725007333314,0,-0.0798297691111314,-0.591519395431817,-18.2956709361714,0.773306350434078,7920957820.84792,528063854.723194,34986623.4833682,-17.8107299223744,0.0728212176685453,0.0661915706840376,0.242781208029633,0.712125028108131,0.132125028108131
0.2,1,0.1,-0.0887087652885812,1,-0.0996679946249558,-0.69106946983293,-16.2709267054053,1.30234960994383,8433174214.38242,562211614.292161,0,-18.2956709361714,0.0698459737731292,0.090545887361294,0.267716422944256,0.703280163064875,0.123280163064875
0.25,NaN,NaN,-0.0887087652885812,1,-0.119427298534386,-0.7698665359089,-12.9336980470187,1.46563150553973,6712726208.70298,447515080.580199,6597432.19097371,-16.2709267054053,0.0698459737731292,0.10484708808586,0.247887487680784,0.700546100202705,0.120546100202705
0.3,1,0.1,-0.0619809339057593,1,-0.139092447878458,-0.830578868538528,-9.20495079293431,1.38041149760126,4266282498.24879,284418833.216586,0,-12.9336980470187,0.0681839760576564,0.137682326044843,0.22957834255355,0.708005270682658,0.128005270682658
0.35,1,0.05,-0.0441273841649352,1,-0.158648504297499,-0.876393067472823,-5.70789729496648,1.15136665144156,2175298190.45834,145019879.36389,0,-9.20495079293431,0.0677061144969932,0.159925328189416,0.23130287644849,0.715100946728659,0.135100946728659
0.4,1,0.05,-0.0264967063275398,1,-0.17808086811733,-0.910424593900427,-2.80094117988776,0.86199500432244,844565286.519238,56304352.4346159,0,-5.70789729496648,0.0674073266076251,0.210964384958072,0.231651382808947,0.702050151021376,0.122050151021376
0.45,1,0.05,-0.0126432320349026,1,-0.197375320224904,-0.935409070603099,-0.631948963182219,0.571960658707421,207697450.184257,13846496.6789505,0,-2.80094117988776,0.0672509559382558,0.201844274137027,0.241465513923211,0.702595416611268,0.122595416611268
0.5,1,0.05,-0.00237404783637406,0,-0.216518061493029,-0.953594123708712,0.801112428402244,0.318425298406981,12211139.5380036,814075.969200238,0,-0.631948963182219,0.0671780489499278,0.254162003445598,0.220699694384804,0.699840297251648,0.119840297251648
0.55,1,0.05,0.0043244120314268,1,-0.235495749538498,-0.966747287784237,1.59317011227769,0.120055272528296,15279691.1608712,1018646.07739141,0,0.801112428402244,0.0671488791008457,0.264250016268035,0.210488742157154,0.703578046802298,0.123578046802298
0.6,1,0.05,0.00804230233070988,1,-0.254295532626391,-0.976217736711226,1.88534244303704,-0.0187491561737767,62778092.2866145,4185206.15244097,0,1.59317011227769,0.067140178487315,0.266229444030831,0.204507084470884,0.710746320175766,0.130746320175766
0.65,NaN,NaN,0.00804230233070988,1,-0.272905080563133,-0.983014274296711,1.82904284038741,-0.102775069895611,89078936.5813672,5938595.77209114,156233.780927857,1.88534244303704,0.067140178487315,0.29841105275962,0.169147490890672,0.692081338681219,0.112081338681219
0.7,NaN,NaN,0.00804230233070988,1,-0.291312612451591,-0.987880397016832,1.56295995144645,-0.141987057071774,84480283.3564536,5632018.89043024,114642.904483312,1.82904284038741,0.067140178487315,0.315630963396428,0.170870907846904,0.697087373630766,0.117087373630766
0.75,NaN,NaN,0.00804230233070988,0,-0.309506921212638,-0.991358532960176,1.20017750900978,-0.147825368543137,62055908.2691874,4137060.55127916,10267.7455116307,1.56295995144645,0.067140178487315,0.339371689789202,0.163114434734392,0.704126945880325,0.124126945880325
0.8,1,0.2,0.00563524543320637,0,-0.327477394808705,-0.993841590757045,0.824613200106891,-0.132721128778831,36800890.093516,2453392.67290106,0,1.20017750900978,0.0671382840802593,0.315776047373357,0.174115101655175,0.695485404345973,0.115485404345973
0.85,1,0.05,0.00383658717243682,1,-0.345214034135521,-0.995612733286583,0.488687312159279,-0.10673119219786,17492607.5511227,1166173.83674151,0,0.824613200106891,0.0671364293063992,0.39112144488497,0.140320674718273,0.696043294165583,0.116043294165583
0.9,1,0.05,0.00218362329815213,0,-0.362707467578051,-0.996875298099342,0.219415895103832,-0.0767373474626218,6210631.23538829,414042.082359219,0,0.488687312159279,0.0671349412677768,0.381401689364802,0.147089732684555,0.678801101159491,0.0988011011594906
0.95,1,0.05,0.000945232389916186,1,-0.379948962255225,-0.997774927934279,0.0264754469717581,-0.0484375835684192,1285778.38495879,85718.5589972528,0,0.219415895103832,0.0671339819328108,0.413537538674413,0.122579295668318,0.678377486314694,0.0983774863146942
1,1,0.05,6.70550216054898e-05,1,-0.396930432005078,-0.99841575172321,-0.0947508891841486,-0.0246232345753607,28221.2356648839,1881.41571099226,0,0.0264754469717581,0.0671334870191628,0.406913092063358,0.135322035225141,0.678550819242727,0.0985508192427266
1.05,1,0.05,-0.000469567153244197,1,-0.413644442187135,-0.998872121582616,-0.15583522117663,-0.00664589774032237,216751.774292393,14450.1182861596,0,-0.0947508891841486,0.0671332899630964,0.375253418473533,0.112143214641018,0.667107881568916,0.0871078815689164
1.1,1,0.05,-0.00073186489367855,1,-0.430084211401979,-0.999197079104834,-0.171670789421552,0.00539063058676363,603590.653248863,40239.3768832575,0,-0.15583522117663,0.0671332389686872,0.452983552135649,0.0950242016111201,0.666675390603114,0.0866753906031144
1.15,NaN,NaN,-0.00073186489367855,0,-0.44624361024878,-0.999428438598316,-0.157335859007536,0.0122249243675981,741149.542655261,49409.9695103507,491.927328955146,-0.171670789421552,0.0671332389686872,0.439909877318427,0.0940152263033068,0.667959497078047,0.0879594970780474
1.2,NaN,NaN,-0.00073186489367855,0,-0.46211715726001,-0.99959314604389,-0.125986868793503,0.0148968293868807,627414.538782545,41827.6359188363,67.577594523166,-0.157335859007536,0.0671332389686872,0.46847852349161,0.077715098530624,0.663837586585015,0.0838375865850146
1.25,NaN,NaN,-0.00073186489367855,1,-0.477700012168498,-0.999710396447816,-0.0881148609823335,0.0145870187241933,405168.132707019,27011.2088471346,1388.29030216128,-0.125986868793503,0.0671332389686872,0.418473582859916,0.0687305944932572,0.65593190795593,0.0759319079559296
1.3,1,0.2,-0.000382042066378784,1,-0.492987966675324,-0.999793860182703,-0.0512067398669386,0.0125113377848364,199904.248530788,13326.9499020525,0,-0.0881148609823335,0.0671331819952457,0.467706612028474,0.059298074980219,0.649429574331791,0.0694295743317912
1.35,1,0.05,-0.000217385093000294,1,-0.507977432897896,-0.999853271436724,-0.019672361705513,0.00961178856511426,68537.1541894742,4569.14361263161,0,-0.0512067398669386,0.0671331641916256,0.447802192367735,0.0573192087852743,0.649433982963024,0.0694339829630238
